city,station_id,date,observation_count,n_pocs,min_observation_percent,latitude,longitude,distance_km,no2_ppb
Atlanta,13-089-0002,2020-05-23,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.004167
Atlanta,13-089-0003,2020-05-23,24,1,100.0,33.698643,-84.272614,12.051165952298387,6.833333
Atlanta,13-121-0056,2020-05-23,24,1,100.0,33.7784,-84.3914,3.284209060611107,10.645833
Atlanta,13-089-0002,2020-05-24,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.270833
Atlanta,13-089-0003,2020-05-24,22,1,92.0,33.698643,-84.272614,12.051165952298387,8.35
Atlanta,13-121-0056,2020-05-24,21,1,88.0,33.7784,-84.3914,3.284209060611107,9.947619
Atlanta,13-089-0002,2020-05-25,19,1,79.0,33.6878,-84.2905,11.297304120542412,3.726316
Atlanta,13-089-0003,2020-05-25,24,1,100.0,33.698643,-84.272614,12.051165952298387,11.966667
Atlanta,13-121-0056,2020-05-25,24,1,100.0,33.7784,-84.3914,3.284209060611107,8.8375
Atlanta,13-089-0002,2020-05-26,24,1,100.0,33.6878,-84.2905,11.297304120542412,1.941667
Atlanta,13-089-0003,2020-05-26,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.324999999999998
Atlanta,13-121-0056,2020-05-26,24,1,100.0,33.7784,-84.3914,3.284209060611107,11.833333000000001
Atlanta,13-089-0002,2020-05-27,24,1,100.0,33.6878,-84.2905,11.297304120542412,3.0375
Atlanta,13-089-0003,2020-05-27,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.770833000000001
Atlanta,13-121-0056,2020-05-27,24,1,100.0,33.7784,-84.3914,3.284209060611107,11.699999999999998
Atlanta,13-089-0002,2020-05-28,24,1,100.0,33.6878,-84.2905,11.297304120542412,3.8166670000000003
Atlanta,13-089-0003,2020-05-28,24,1,100.0,33.698643,-84.272614,12.051165952298387,9.066667
Atlanta,13-121-0056,2020-05-28,20,1,83.0,33.7784,-84.3914,3.284209060611107,14.065000000000001
Atlanta,13-089-0002,2020-05-29,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.15
Atlanta,13-089-0003,2020-05-29,24,1,100.0,33.698643,-84.272614,12.051165952298387,8.820833
Atlanta,13-121-0056,2020-05-29,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.320833
Atlanta,13-089-0002,2020-05-30,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.670833
Atlanta,13-089-0003,2020-05-30,24,1,100.0,33.698643,-84.272614,12.051165952298387,10.887499999999998
Atlanta,13-121-0056,2020-05-30,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.262499999999998
Atlanta,13-089-0002,2020-05-31,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.545832999999999
Atlanta,13-089-0003,2020-05-31,22,1,92.0,33.698643,-84.272614,12.051165952298387,13.922727000000002
Atlanta,13-121-0056,2020-05-31,21,1,88.0,33.7784,-84.3914,3.284209060611107,10.761905
Atlanta,13-089-0002,2020-06-01,19,1,79.0,33.6878,-84.2905,11.297304120542412,6.331579
Atlanta,13-089-0003,2020-06-01,24,1,100.0,33.698643,-84.272614,12.051165952298387,17.283333
Atlanta,13-121-0056,2020-06-01,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.5
Atlanta,13-089-0002,2020-06-02,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.8
Atlanta,13-089-0003,2020-06-02,24,1,100.0,33.698643,-84.272614,12.051165952298387,10.25
Atlanta,13-121-0056,2020-06-02,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.35
Atlanta,13-089-0002,2020-06-03,24,1,100.0,33.6878,-84.2905,11.297304120542412,8.095833
Atlanta,13-089-0003,2020-06-03,24,1,100.0,33.698643,-84.272614,12.051165952298387,11.616667
Atlanta,13-121-0056,2020-06-03,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.520833000000001
Atlanta,13-089-0002,2020-06-04,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.695833
Atlanta,13-089-0003,2020-06-04,24,1,100.0,33.698643,-84.272614,12.051165952298387,7.4875
Atlanta,13-121-0056,2020-06-04,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.175000000000002
Atlanta,13-089-0002,2020-06-05,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.820833
Atlanta,13-089-0003,2020-06-05,24,1,100.0,33.698643,-84.272614,12.051165952298387,8.2375
Atlanta,13-121-0056,2020-06-05,24,1,100.0,33.7784,-84.3914,3.284209060611107,10.966667
Atlanta,13-089-0002,2020-06-06,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.2
Atlanta,13-089-0003,2020-06-06,24,1,100.0,33.698643,-84.272614,12.051165952298387,7.258333
Atlanta,13-121-0056,2020-06-06,24,1,100.0,33.7784,-84.3914,3.284209060611107,11.633333
Atlanta,13-089-0002,2020-06-07,24,1,100.0,33.6878,-84.2905,11.297304120542412,1.7625
Atlanta,13-089-0003,2020-06-07,22,1,92.0,33.698643,-84.272614,12.051165952298387,4.368182
Atlanta,13-121-0056,2020-06-07,21,1,88.0,33.7784,-84.3914,3.284209060611107,8.0
Atlanta,13-089-0002,2020-06-08,19,1,79.0,33.6878,-84.2905,11.297304120542412,1.152632
Atlanta,13-089-0003,2020-06-08,24,1,100.0,33.698643,-84.272614,12.051165952298387,3.2125
Atlanta,13-121-0056,2020-06-08,24,1,100.0,33.7784,-84.3914,3.284209060611107,9.883333
Atlanta,13-089-0002,2020-06-09,24,1,100.0,33.6878,-84.2905,11.297304120542412,2.0375
Atlanta,13-089-0003,2020-06-09,24,1,100.0,33.698643,-84.272614,12.051165952298387,2.645833
Atlanta,13-121-0056,2020-06-09,24,1,100.0,33.7784,-84.3914,3.284209060611107,9.366667
Atlanta,13-089-0002,2020-06-10,24,1,100.0,33.6878,-84.2905,11.297304120542412,2.091667
Atlanta,13-089-0003,2020-06-10,24,1,100.0,33.698643,-84.272614,12.051165952298387,2.554167
Atlanta,13-121-0056,2020-06-10,24,1,100.0,33.7784,-84.3914,3.284209060611107,8.045833
Atlanta,13-089-0002,2020-06-11,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.195833
Atlanta,13-089-0003,2020-06-11,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.895833000000001
Atlanta,13-121-0056,2020-06-11,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.033333
Atlanta,13-089-0002,2020-06-12,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.1875
Atlanta,13-089-0003,2020-06-12,24,1,100.0,33.698643,-84.272614,12.051165952298387,18.470833
Atlanta,13-121-0056,2020-06-12,24,1,100.0,33.7784,-84.3914,3.284209060611107,14.154167
Atlanta,13-089-0002,2020-06-13,24,1,100.0,33.6878,-84.2905,11.297304120542412,9.833333
Atlanta,13-089-0003,2020-06-13,24,1,100.0,33.698643,-84.272614,12.051165952298387,18.816667
Atlanta,13-121-0056,2020-06-13,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.316667
Atlanta,13-089-0002,2020-06-14,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.758333
Atlanta,13-089-0003,2020-06-14,22,1,92.0,33.698643,-84.272614,12.051165952298387,12.136363999999999
Atlanta,13-121-0056,2020-06-14,21,1,88.0,33.7784,-84.3914,3.284209060611107,11.528571
Atlanta,13-089-0002,2020-06-15,19,1,79.0,33.6878,-84.2905,11.297304120542412,7.005263
Atlanta,13-089-0003,2020-06-15,24,1,100.0,33.698643,-84.272614,12.051165952298387,18.608333
Atlanta,13-121-0056,2020-06-15,24,1,100.0,33.7784,-84.3914,3.284209060611107,16.7375
Atlanta,13-089-0002,2020-06-16,24,1,100.0,33.6878,-84.2905,11.297304120542412,2.695833
Atlanta,13-089-0003,2020-06-16,24,1,100.0,33.698643,-84.272614,12.051165952298387,20.6375
Atlanta,13-121-0056,2020-06-16,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.216667
Atlanta,13-089-0002,2020-06-17,24,1,100.0,33.6878,-84.2905,11.297304120542412,8.1
Atlanta,13-089-0003,2020-06-17,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.970833
Atlanta,13-121-0056,2020-06-17,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.487500000000002
Atlanta,13-089-0002,2020-06-18,24,1,100.0,33.6878,-84.2905,11.297304120542412,9.1125
Atlanta,13-089-0003,2020-06-18,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.108333
Atlanta,13-121-0056,2020-06-18,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.275
Atlanta,13-089-0002,2020-06-19,24,1,100.0,33.6878,-84.2905,11.297304120542412,9.8625
Atlanta,13-089-0003,2020-06-19,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.895833000000001
Atlanta,13-121-0056,2020-06-19,24,1,100.0,33.7784,-84.3914,3.284209060611107,20.370833
Atlanta,13-089-0002,2020-06-20,24,1,100.0,33.6878,-84.2905,11.297304120542412,10.679167
Atlanta,13-089-0003,2020-06-20,24,1,100.0,33.698643,-84.272614,12.051165952298387,17.55
Atlanta,13-121-0056,2020-06-20,24,1,100.0,33.7784,-84.3914,3.284209060611107,16.004167
Atlanta,13-089-0002,2020-06-21,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.945833
Atlanta,13-089-0003,2020-06-21,22,1,92.0,33.698643,-84.272614,12.051165952298387,11.068182
Atlanta,13-121-0056,2020-06-21,21,1,88.0,33.7784,-84.3914,3.284209060611107,16.547619
Atlanta,13-089-0002,2020-06-22,19,1,79.0,33.6878,-84.2905,11.297304120542412,6.894736999999999
Atlanta,13-089-0003,2020-06-22,24,1,100.0,33.698643,-84.272614,12.051165952298387,10.841667
Atlanta,13-121-0056,2020-06-22,24,1,100.0,33.7784,-84.3914,3.284209060611107,14.533333
Atlanta,13-089-0002,2020-06-23,24,1,100.0,33.6878,-84.2905,11.297304120542412,3.991667
Atlanta,13-089-0003,2020-06-23,24,1,100.0,33.698643,-84.272614,12.051165952298387,5.266667
Atlanta,13-121-0056,2020-06-23,24,1,100.0,33.7784,-84.3914,3.284209060611107,10.158333
Atlanta,13-089-0002,2020-06-24,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.083333
Atlanta,13-089-0003,2020-06-24,24,1,100.0,33.698643,-84.272614,12.051165952298387,13.362500000000002
Atlanta,13-121-0056,2020-06-24,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.725
Atlanta,13-089-0002,2020-06-25,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.741667
Atlanta,13-089-0003,2020-06-25,24,1,100.0,33.698643,-84.272614,12.051165952298387,6.925
Atlanta,13-121-0056,2020-06-25,24,1,100.0,33.7784,-84.3914,3.284209060611107,10.225
Atlanta,13-089-0002,2020-06-26,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.95
Atlanta,13-089-0003,2020-06-26,24,1,100.0,33.698643,-84.272614,12.051165952298387,9.816667
Atlanta,13-121-0056,2020-06-26,24,1,100.0,33.7784,-84.3914,3.284209060611107,10.816667
Atlanta,13-089-0002,2020-06-27,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.25
Atlanta,13-089-0003,2020-06-27,24,1,100.0,33.698643,-84.272614,12.051165952298387,9.279167
Atlanta,13-121-0056,2020-06-27,24,1,100.0,33.7784,-84.3914,3.284209060611107,9.654167
Atlanta,13-089-0002,2020-06-28,24,1,100.0,33.6878,-84.2905,11.297304120542412,3.704167
Atlanta,13-089-0003,2020-06-28,22,1,92.0,33.698643,-84.272614,12.051165952298387,4.868182
Atlanta,13-121-0056,2020-06-28,21,1,88.0,33.7784,-84.3914,3.284209060611107,6.080952
Atlanta,13-089-0002,2020-06-29,19,1,79.0,33.6878,-84.2905,11.297304120542412,6.710526
Atlanta,13-089-0003,2020-06-29,24,1,100.0,33.698643,-84.272614,12.051165952298387,11.345833
Atlanta,13-121-0056,2020-06-29,24,1,100.0,33.7784,-84.3914,3.284209060611107,9.475
Atlanta,13-089-0002,2020-06-30,24,1,100.0,33.6878,-84.2905,11.297304120542412,9.291667
Atlanta,13-089-0003,2020-06-30,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.091667
Atlanta,13-121-0056,2020-06-30,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.520833000000001
Atlanta,13-089-0002,2020-07-01,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.1875
Atlanta,13-089-0003,2020-07-01,24,1,100.0,33.698643,-84.272614,12.051165952298387,12.033333
Atlanta,13-121-0056,2020-07-01,24,1,100.0,33.7784,-84.3914,3.284209060611107,14.7125
Atlanta,13-089-0002,2020-07-02,24,1,100.0,33.6878,-84.2905,11.297304120542412,9.2
Atlanta,13-089-0003,2020-07-02,24,1,100.0,33.698643,-84.272614,12.051165952298387,17.95
Atlanta,13-121-0056,2020-07-02,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.329167
Atlanta,13-089-0002,2020-07-03,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.970833
Atlanta,13-089-0003,2020-07-03,24,1,100.0,33.698643,-84.272614,12.051165952298387,11.133333
Atlanta,13-121-0056,2020-07-03,24,1,100.0,33.7784,-84.3914,3.284209060611107,18.908333
Atlanta,13-089-0002,2020-07-04,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.854167
Atlanta,13-089-0003,2020-07-04,24,1,100.0,33.698643,-84.272614,12.051165952298387,11.75
Atlanta,13-121-0056,2020-07-04,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.495833
Atlanta,13-089-0002,2020-07-05,24,1,100.0,33.6878,-84.2905,11.297304120542412,3.7000000000000006
Atlanta,13-089-0003,2020-07-05,22,1,92.0,33.698643,-84.272614,12.051165952298387,9.054545
Atlanta,13-121-0056,2020-07-05,21,1,88.0,33.7784,-84.3914,3.284209060611107,12.080952
Atlanta,13-089-0002,2020-07-06,19,1,79.0,33.6878,-84.2905,11.297304120542412,3.4631580000000004
Atlanta,13-089-0003,2020-07-06,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.145833000000001
Atlanta,13-121-0056,2020-07-06,24,1,100.0,33.7784,-84.3914,3.284209060611107,12.25
Atlanta,13-089-0002,2020-07-07,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.683333
Atlanta,13-089-0003,2020-07-07,24,1,100.0,33.698643,-84.272614,12.051165952298387,16.775
Atlanta,13-121-0056,2020-07-07,24,1,100.0,33.7784,-84.3914,3.284209060611107,12.708333000000001
Atlanta,13-089-0002,2020-07-08,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.495833
Atlanta,13-089-0003,2020-07-08,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.237500000000002
Atlanta,13-121-0056,2020-07-08,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.579167
Atlanta,13-089-0002,2020-07-09,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.783333
Atlanta,13-089-0003,2020-07-09,20,1,83.0,33.698643,-84.272614,12.051165952298387,15.819999999999999
Atlanta,13-121-0056,2020-07-09,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.979167
Atlanta,13-089-0002,2020-07-10,24,1,100.0,33.6878,-84.2905,11.297304120542412,8.05
Atlanta,13-089-0003,2020-07-10,24,1,100.0,33.698643,-84.272614,12.051165952298387,13.2875
Atlanta,13-121-0056,2020-07-10,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.358333
Atlanta,13-089-0002,2020-07-11,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.8875
Atlanta,13-089-0003,2020-07-11,24,1,100.0,33.698643,-84.272614,12.051165952298387,14.316667
Atlanta,13-121-0056,2020-07-11,24,1,100.0,33.7784,-84.3914,3.284209060611107,10.691667
Atlanta,13-089-0002,2020-07-12,24,1,100.0,33.6878,-84.2905,11.297304120542412,8.554167
Atlanta,13-089-0003,2020-07-12,22,1,92.0,33.698643,-84.272614,12.051165952298387,14.827272999999998
Atlanta,13-121-0056,2020-07-12,21,1,88.0,33.7784,-84.3914,3.284209060611107,13.3
Atlanta,13-089-0002,2020-07-13,19,1,79.0,33.6878,-84.2905,11.297304120542412,11.110526
Atlanta,13-089-0003,2020-07-13,20,1,83.0,33.698643,-84.272614,12.051165952298387,14.74
Atlanta,13-121-0056,2020-07-13,24,1,100.0,33.7784,-84.3914,3.284209060611107,16.054167
Atlanta,13-089-0002,2020-07-14,24,1,100.0,33.6878,-84.2905,11.297304120542412,9.5625
Atlanta,13-089-0003,2020-07-14,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.720833
Atlanta,13-121-0056,2020-07-14,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.704167
Atlanta,13-089-0002,2020-07-15,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.645833
Atlanta,13-089-0003,2020-07-15,24,1,100.0,33.698643,-84.272614,12.051165952298387,13.425000000000002
Atlanta,13-121-0056,2020-07-15,24,1,100.0,33.7784,-84.3914,3.284209060611107,21.058333
Atlanta,13-089-0002,2020-07-16,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.254167
Atlanta,13-089-0003,2020-07-16,24,1,100.0,33.698643,-84.272614,12.051165952298387,13.9125
Atlanta,13-121-0056,2020-07-16,24,1,100.0,33.7784,-84.3914,3.284209060611107,23.370833
Atlanta,13-089-0002,2020-07-17,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.983332999999999
Atlanta,13-089-0003,2020-07-17,24,1,100.0,33.698643,-84.272614,12.051165952298387,10.179167
Atlanta,13-121-0056,2020-07-17,24,1,100.0,33.7784,-84.3914,3.284209060611107,18.116667
Atlanta,13-089-0002,2020-07-18,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.254167
Atlanta,13-089-0003,2020-07-18,24,1,100.0,33.698643,-84.272614,12.051165952298387,12.058333
Atlanta,13-121-0056,2020-07-18,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.329167
Atlanta,13-089-0002,2020-07-19,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.170833
Atlanta,13-089-0003,2020-07-19,22,1,92.0,33.698643,-84.272614,12.051165952298387,10.127273
Atlanta,13-121-0056,2020-07-19,21,1,88.0,33.7784,-84.3914,3.284209060611107,14.542857
Atlanta,13-089-0002,2020-07-20,19,1,79.0,33.6878,-84.2905,11.297304120542412,11.826316
Atlanta,13-089-0003,2020-07-20,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.420833
Atlanta,13-121-0056,2020-07-20,24,1,100.0,33.7784,-84.3914,3.284209060611107,19.633333
Atlanta,13-089-0002,2020-07-21,24,1,100.0,33.6878,-84.2905,11.297304120542412,10.0125
Atlanta,13-089-0003,2020-07-21,24,1,100.0,33.698643,-84.272614,12.051165952298387,17.4
Atlanta,13-121-0056,2020-07-21,24,1,100.0,33.7784,-84.3914,3.284209060611107,18.233333
Atlanta,13-089-0002,2020-07-22,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.620833
Atlanta,13-089-0003,2020-07-22,24,1,100.0,33.698643,-84.272614,12.051165952298387,12.795833
Atlanta,13-121-0056,2020-07-22,24,1,100.0,33.7784,-84.3914,3.284209060611107,16.3875
Atlanta,13-089-0002,2020-07-23,21,1,88.0,33.6878,-84.2905,11.297304120542412,3.371429
Atlanta,13-089-0003,2020-07-23,24,1,100.0,33.698643,-84.272614,12.051165952298387,7.083333
Atlanta,13-121-0056,2020-07-23,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.045833
Atlanta,13-089-0002,2020-07-24,21,1,88.0,33.6878,-84.2905,11.297304120542412,4.92381
Atlanta,13-089-0003,2020-07-24,24,1,100.0,33.698643,-84.272614,12.051165952298387,11.066667
Atlanta,13-121-0056,2020-07-24,24,1,100.0,33.7784,-84.3914,3.284209060611107,14.833333000000001
Atlanta,13-089-0002,2020-07-25,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.404167
Atlanta,13-089-0003,2020-07-25,24,1,100.0,33.698643,-84.272614,12.051165952298387,10.783333
Atlanta,13-121-0056,2020-07-25,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.679167
Atlanta,13-089-0002,2020-07-26,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.679167
Atlanta,13-089-0003,2020-07-26,22,1,92.0,33.698643,-84.272614,12.051165952298387,8.627273
Atlanta,13-121-0056,2020-07-26,21,1,88.0,33.7784,-84.3914,3.284209060611107,12.280952
Atlanta,13-089-0002,2020-07-27,19,1,79.0,33.6878,-84.2905,11.297304120542412,9.384211
Atlanta,13-089-0003,2020-07-27,24,1,100.0,33.698643,-84.272614,12.051165952298387,14.766667
Atlanta,13-121-0056,2020-07-27,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.716667
Atlanta,13-089-0002,2020-07-28,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.191667
Atlanta,13-089-0003,2020-07-28,24,1,100.0,33.698643,-84.272614,12.051165952298387,9.7
Atlanta,13-121-0056,2020-07-28,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.470833
Atlanta,13-089-0002,2020-07-29,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.275
Atlanta,13-089-0003,2020-07-29,24,1,100.0,33.698643,-84.272614,12.051165952298387,7.650000000000001
Atlanta,13-121-0056,2020-07-29,24,1,100.0,33.7784,-84.3914,3.284209060611107,8.758333
Atlanta,13-089-0002,2020-07-30,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.429167
Atlanta,13-089-0003,2020-07-30,24,1,100.0,33.698643,-84.272614,12.051165952298387,6.733332999999999
Atlanta,13-121-0056,2020-07-30,21,1,88.0,33.7784,-84.3914,3.284209060611107,8.252381
Atlanta,13-089-0002,2020-07-31,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.858333
Atlanta,13-089-0003,2020-07-31,24,1,100.0,33.698643,-84.272614,12.051165952298387,7.525000000000001
Atlanta,13-121-0056,2020-07-31,24,1,100.0,33.7784,-84.3914,3.284209060611107,7.595833
Atlanta,13-089-0002,2020-08-01,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.337500000000001
Atlanta,13-089-0003,2020-08-01,24,1,100.0,33.698643,-84.272614,12.051165952298387,7.879167
Atlanta,13-121-0056,2020-08-01,24,1,100.0,33.7784,-84.3914,3.284209060611107,9.104167
Atlanta,13-089-0002,2020-08-02,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.245833
Atlanta,13-089-0003,2020-08-02,22,1,92.0,33.698643,-84.272614,12.051165952298387,12.168182
Atlanta,13-121-0056,2020-08-02,21,1,88.0,33.7784,-84.3914,3.284209060611107,9.82381
Atlanta,13-089-0002,2020-08-03,19,1,79.0,33.6878,-84.2905,11.297304120542412,5.663158
Atlanta,13-089-0003,2020-08-03,24,1,100.0,33.698643,-84.272614,12.051165952298387,15.029167
Atlanta,13-121-0056,2020-08-03,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.737500000000002
Atlanta,13-089-0002,2020-08-04,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.670832999999999
Atlanta,13-089-0003,2020-08-04,24,1,100.0,33.698643,-84.272614,12.051165952298387,13.954167
Atlanta,13-121-0056,2020-08-04,24,1,100.0,33.7784,-84.3914,3.284209060611107,13.741667
Atlanta,13-089-0002,2020-08-05,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.979167
Atlanta,13-089-0003,2020-08-05,24,1,100.0,33.698643,-84.272614,12.051165952298387,19.775
Atlanta,13-121-0056,2020-08-05,24,1,100.0,33.7784,-84.3914,3.284209060611107,21.404167
Atlanta,13-089-0002,2020-08-06,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.391667000000001
Atlanta,13-089-0003,2020-08-06,24,1,100.0,33.698643,-84.272614,12.051165952298387,14.708333000000001
Atlanta,13-121-0056,2020-08-06,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.516667
Atlanta,13-089-0002,2020-08-07,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.15
Atlanta,13-089-0003,2020-08-07,24,1,100.0,33.698643,-84.272614,12.051165952298387,13.4625
Atlanta,13-121-0056,2020-08-07,24,1,100.0,33.7784,-84.3914,3.284209060611107,16.966667
Atlanta,13-089-0002,2020-08-08,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.266667000000001
Atlanta,13-089-0003,2020-08-08,24,1,100.0,33.698643,-84.272614,12.051165952298387,12.241667
Atlanta,13-121-0056,2020-08-08,24,1,100.0,33.7784,-84.3914,3.284209060611107,14.391667
Atlanta,13-089-0002,2020-08-09,24,1,100.0,33.6878,-84.2905,11.297304120542412,4.116667
Atlanta,13-089-0003,2020-08-09,22,1,92.0,33.698643,-84.272614,12.051165952298387,10.677273
Atlanta,13-121-0056,2020-08-09,21,1,88.0,33.7784,-84.3914,3.284209060611107,12.009524
Atlanta,13-089-0002,2020-08-10,19,1,79.0,33.6878,-84.2905,11.297304120542412,7.573683999999999
Atlanta,13-089-0003,2020-08-10,24,1,100.0,33.698643,-84.272614,12.051165952298387,17.004167
Atlanta,13-121-0056,2020-08-10,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.0875
Atlanta,13-089-0002,2020-08-11,24,1,100.0,33.6878,-84.2905,11.297304120542412,9.8375
Atlanta,13-089-0003,2020-08-11,24,1,100.0,33.698643,-84.272614,12.051165952298387,21.337499999999995
Atlanta,13-121-0056,2020-08-11,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.570833
Atlanta,13-089-0002,2020-08-12,24,1,100.0,33.6878,-84.2905,11.297304120542412,11.020833000000001
Atlanta,13-089-0003,2020-08-12,24,1,100.0,33.698643,-84.272614,12.051165952298387,16.441667
Atlanta,13-121-0056,2020-08-12,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.2875
Atlanta,13-089-0002,2020-08-13,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.808333
Atlanta,13-089-0003,2020-08-13,24,1,100.0,33.698643,-84.272614,12.051165952298387,14.975
Atlanta,13-121-0056,2020-08-13,24,1,100.0,33.7784,-84.3914,3.284209060611107,15.816667
Atlanta,13-089-0002,2020-08-14,24,1,100.0,33.6878,-84.2905,11.297304120542412,3.6124999999999994
Atlanta,13-089-0003,2020-08-14,24,1,100.0,33.698643,-84.272614,12.051165952298387,8.841667
Atlanta,13-121-0056,2020-08-14,24,1,100.0,33.7784,-84.3914,3.284209060611107,17.6
Atlanta,13-089-0002,2020-08-15,24,1,100.0,33.6878,-84.2905,11.297304120542412,3.9
Atlanta,13-089-0003,2020-08-15,24,1,100.0,33.698643,-84.272614,12.051165952298387,6.729167
Atlanta,13-121-0056,2020-08-15,24,1,100.0,33.7784,-84.3914,3.284209060611107,9.8
Atlanta,13-089-0002,2020-08-16,24,1,100.0,33.6878,-84.2905,11.297304120542412,7.129167
Atlanta,13-089-0003,2020-08-16,22,1,92.0,33.698643,-84.272614,12.051165952298387,13.036363999999999
Atlanta,13-121-0056,2020-08-16,21,1,88.0,33.7784,-84.3914,3.284209060611107,10.666667
Atlanta,13-089-0002,2020-08-17,19,1,79.0,33.6878,-84.2905,11.297304120542412,11.210526
Atlanta,13-089-0003,2020-08-17,24,1,100.0,33.698643,-84.272614,12.051165952298387,17.0125
Atlanta,13-121-0056,2020-08-17,24,1,100.0,33.7784,-84.3914,3.284209060611107,18.383333
Atlanta,13-089-0002,2020-08-18,24,1,100.0,33.6878,-84.2905,11.297304120542412,6.895833
Atlanta,13-089-0003,2020-08-18,24,1,100.0,33.698643,-84.272614,12.051165952298387,19.508333
Atlanta,13-121-0056,2020-08-18,24,1,100.0,33.7784,-84.3914,3.284209060611107,18.241667
Atlanta,13-089-0002,2020-08-19,24,1,100.0,33.6878,-84.2905,11.297304120542412,5.5
Atlanta,13-089-0003,2020-08-19,24,1,100.0,33.698643,-84.272614,12.051165952298387,12.508333
