model,city,year,episode_id,observed_station_days,selected_station_days,observed_city_days,selected_city_days,any_selected_site_day,every_observed_site_day_selected,every_observed_city_day_has_a_selected_site
direct_episode_wind,San Diego,2020,san_diego_2020-09-04,8,8,2,2,True,True,True
direct_episode_wind,San Diego,2020,san_diego_2020-09-22,10,0,3,0,False,False,False
direct_episode_wind,San Diego,2020,san_diego_2020-10-01,23,23,6,6,True,True,True
direct_episode_wind,San Diego,2020,san_diego_2020-10-14,12,12,3,3,True,True,True
direct_episode_wind,San Diego,2021,san_diego_2021-08-27,8,4,2,1,True,False,False
direct_episode_wind,San Diego,2021,san_diego_2021-10-01,8,8,2,2,True,True,True
direct_episode_wind,San Diego,2022,san_diego_2022-06-26,10,7,3,2,True,False,False
direct_episode_wind,San Diego,2022,san_diego_2022-08-09,7,7,2,2,True,True,True
direct_episode_wind,San Diego,2022,san_diego_2022-09-02,8,8,2,2,True,True,True
direct_episode_wind,San Diego,2022,san_diego_2022-09-27,8,0,2,0,False,False,False
direct_episode_wind,San Diego,2023,san_diego_2023-07-24,16,8,4,2,True,False,False
direct_episode_wind,San Diego,2023,san_diego_2023-08-28,12,0,3,0,False,False,False
direct_episode_wind,San Diego,2023,san_diego_2023-09-10,8,8,2,2,True,True,True
direct_episode_wind,San Diego,2023,san_diego_2023-10-04,16,16,4,4,True,True,True
direct_episode_wind,San Diego,2024,san_diego_2024-06-22,10,5,2,1,True,False,False
direct_episode_wind,San Diego,2024,san_diego_2024-08-13,15,10,3,2,True,False,False
direct_episode_wind,San Diego,2024,san_diego_2024-09-05,15,5,3,1,True,False,False
direct_episode_wind,San Diego,2024,san_diego_2024-10-01,9,9,2,2,True,True,True
direct_episode_wind,Seattle,2019,seattle_2019-08-05,4,0,2,0,False,False,False
direct_episode_wind,Seattle,2019,seattle_2019-08-12,8,2,4,1,True,False,False
direct_episode_wind,Seattle,2019,seattle_2019-09-02,4,2,2,1,True,False,False
direct_episode_wind,Seattle,2020,seattle_2020-08-27,4,2,2,1,True,False,False
direct_episode_wind,Seattle,2021,seattle_2021-07-10,8,2,4,1,True,False,False
direct_episode_wind,Seattle,2021,seattle_2021-07-18,3,0,2,0,False,False,False
direct_episode_wind,Seattle,2021,seattle_2021-07-27,4,2,2,1,True,False,False
direct_episode_wind,Seattle,2022,seattle_2022-07-29,6,6,3,3,True,True,True
direct_episode_wind,Seattle,2022,seattle_2022-08-14,4,0,2,0,False,False,False
direct_episode_wind,Seattle,2023,seattle_2023-06-28,6,4,3,2,True,False,False
direct_episode_wind,Seattle,2023,seattle_2023-07-12,8,0,4,0,False,False,False
direct_episode_wind,Seattle,2023,seattle_2023-07-27,4,0,2,0,False,False,False
direct_episode_wind,Seattle,2023,seattle_2023-08-06,4,0,2,0,False,False,False
direct_episode_wind,Seattle,2023,seattle_2023-09-15,4,2,2,1,True,False,False
direct_episode_wind,Seattle,2024,seattle_2024-07-11,4,0,2,0,False,False,False
direct_episode_wind,Seattle,2024,seattle_2024-08-02,4,0,2,0,False,False,False
