city,date,no2_ppb,n_available_sites,temperature_2m_max,wind_speed_10m_mean,relative_humidity_2m_mean,wind_direction_10m_dominant,precipitation_sum,shortwave_radiation_sum,year,month,weekday,warm,hot,calm,episode_id,pure_wind_run_id,pure_wind_run_days,low_wind_run_days,phase,regime,regime_factorial,persistent_wind_only,wind_duration_class,met_relative_humidity_2m_mean_0,met_relative_humidity_2m_mean_1,met_relative_humidity_2m_mean_2,met_precipitation_sum_0,met_precipitation_sum_1,met_precipitation_sum_2,met_shortwave_radiation_sum_0,met_shortwave_radiation_sum_1,met_shortwave_radiation_sum_2,wind_adjust_0,wind_adjust_1,wind_adjust_2,met_wind_sin,met_wind_cos
Dallas,2022-06-22,6.3947915,4,36.6,6.508333333333333,52.083333333333336,151.1862915758325,0.0,25.596,2022,6,2,True,True,True,,,0,2,other_compound,other_compound,compound,False,not_wind_only,0.6857810388511864,-0.7834124822956384,-0.06682740187184265,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.44929948789658125,0.7677449722222066,0.06488693880975491,0.4984158291411647,-0.6580761034050966,-0.1482321194022493,0.481963322938353,-0.8761913919585269
Dallas,2022-06-23,6.63229175,4,37.8,7.5,48.333333333333336,155.01972073067734,0.0,25.9452,2022,6,3,True,True,True,,,0,2,other_compound,other_compound,compound,False,not_wind_only,0.6391896253767089,-0.8915861343545498,-0.06593753733623106,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.44949731739638765,0.7480859725060918,0.11191434778043352,0.026180086321288817,0.3422098688054557,-0.26661686442188104,0.4223062931125855,-0.9064531950396043
Dallas,2022-06-24,4.27916675,4,38.7,12.954166666666666,44.25,172.98689791101893,0.0,26.7696,2022,6,4,True,True,False,,,0,0,post3_6,heat_only,heat_only,False,not_wind_only,0.48235155808761476,-0.9340933313259321,-0.07089472516886332,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4306002009770437,0.6683840862613389,0.23710166420886525,1.2434133971665557,-5.170322243007293,5.72863867279875,0.1220963103026492,-0.9925182572680863
Dallas,2022-06-25,3.5062497500000003,4,38.0,11.833333333333334,39.41666666666666,171.7083391707919,0.0,27.9828,2022,6,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.18454466744540388,-0.9048288836107096,-0.08302684154305576,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.3621330631130475,0.48119546555821435,0.451068326555274,0.8181407262976608,-3.6686952110883357,4.306733560800622,0.14421217796465272,-0.9895467890538028
Dallas,2022-06-26,3.1863636666666664,3,38.4,11.7125,41.79166666666666,9.021469577603652,0.0,27.2592,2022,6,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.3439207696394768,-0.9284607090518039,-0.07633706726365594,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.40810067098041714,0.6016634083279204,0.31969708458463614,0.7722934866872593,-3.506809768985548,4.153442675120528,0.1568045555059754,0.9876296529431331
Dallas,2022-06-27,4.697222333333333,3,34.0,12.4125,57.458333333333336,35.3864332497224,3.3000000000000003,23.976,2022,6,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.5533097976192395,-0.48699361840141087,-0.07923144457785089,0.39310480267926795,0.7814333885527496,-0.016599257278890344,-0.3712835176351964,0.726390251493012,-0.09687760272876188,1.037891288568205,-4.444628881856867,5.041472633543149,0.5790881465093664,0.8152649376566777
Dallas,2022-06-28,6.162499999999999,3,32.9,11.783333333333331,44.54166666666666,60.96850498029883,0.0,22.7664,2022,6,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.49675221674548503,-0.9333260487809374,-0.07036203008517158,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.22750269041322274,0.5463479259684979,-0.15299546210656573,0.7991694547347352,-3.601708131597524,4.243302849484718,0.8743530791459899,0.4852903182507625
Dallas,2022-06-29,8.122777666666666,3,34.4,9.870833333333334,40.29166666666666,67.11374560816608,0.0,29.1096,2022,6,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.2459004146373418,-0.915407180298652,-0.08041483800480208,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.2676447927200703,0.2542201177991066,0.6723966061714794,0.07351831745286568,-1.039452341074098,1.8170781416514816,0.9212787322725875,0.3889029409276999
Dallas,2022-06-30,5.910779,2,36.5,9.104166666666666,47.125,132.99382667690185,0.0,26.4888,2022,6,3,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,0.6033303734011298,-0.911651473156984,-0.06681511281607569,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.43988814514010083,0.7004334692640655,0.19237581688822217,-0.2172847209400805,-0.012501817545892123,0.844567554491136,0.7314271791602585,-0.681919556535569
Dallas,2022-07-01,2.8976850000000005,3,35.7,10.895833333333334,57.04166666666666,130.84780315514726,0.0,25.2612,2022,7,4,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.5729869940080315,-0.5166469000929854,-0.07774443241962935,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.44401023462359973,0.7778262028161125,0.02352887581463298,0.4624293844928225,-2.412687470635675,3.117407723627467,0.7564496287658726,-0.6540519544653723
Dallas,2022-07-02,2.593961,3,36.3,9.1,61.54166666666666,116.8367856708017,1.9,23.652,2022,7,5,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,0.2794677557804969,-0.14095425063529685,-0.09675314740414535,0.9773943522115112,0.45933082641871475,-0.006708738604452231,-0.3390326502683092,0.6893816702369486,-0.11693731053231401,-0.21884984805780566,-0.006952085288049668,0.83929815393365,0.8922961571170815,-0.4514505155541287
Dallas,2022-07-03,2.183597,2,37.4,11.379166666666668,53.41666666666666,163.53091143657758,0.0,24.9948,2022,7,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6763578801752638,-0.7265114852080934,-0.06859532668213393,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4360075628996056,0.7793252338299375,-0.006604568678193852,0.6458183429344283,-3.0602292390468255,3.7305712663478507,0.2834980140647761,-0.9589728234008136
Dallas,2022-07-04,1.60625,2,37.7,16.370833333333334,44.375,177.8907585208821,0.0,29.1672,2022,7,0,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.4885788597271757,-0.9338039377459519,-0.07066332243807334,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.2622597504419848,0.2416634502595538,0.6841164434180793,2.5397836206330786,-9.747772674879217,10.063070612718699,0.036804894141347196,-0.9993224703604159
Dallas,2022-07-05,2.422917,2,38.2,16.383333333333333,43.958333333333336,179.5114063838008,0.0,29.1528,2022,7,1,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.4675009079336196,-0.9345413438226008,-0.07145255302532771,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.26360998379166856,0.24480944706075042,0.6811835782301285,2.544526438523809,-9.764519444751915,10.078928290547674,0.008527463954008828,-0.9999636405182506
Dallas,2022-07-06,3.4791665,2,39.2,15.2875,41.79166666666666,177.0055094342568,0.0,28.8576,2022,7,2,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.3439207696394768,-0.9284607090518039,-0.07633706726365594,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.29067167967847957,0.3082397785604525,0.6215119400459688,2.1287394034363762,-8.296385952578362,8.688738534207495,0.0522399300143101,-0.9986345626464668
Dallas,2022-07-07,3.7520834999999995,2,39.0,13.479166666666666,45.375,175.68824992220408,0.0,28.0332,2022,7,3,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.5353424734299727,-0.9293214015780467,-0.06898271621491789,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.35844001234501705,0.471959985278611,0.4605779416289216,1.4426117485772656,-5.873686577660784,6.3946611416157175,0.07518322552721013,-0.9971697361027985
Dallas,2022-07-08,4.64375,2,40.0,11.825,43.958333333333336,181.4556556577865,0.0,26.8164,2022,7,4,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.4675009079336196,-0.9345413438226008,-0.07145255302532771,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4287857761609347,0.6625844747424602,0.2447508544122853,0.8149788477038397,-3.6575306978398663,4.296161775581305,-0.025403250983755312,-0.9996772853473547
Dallas,2022-07-09,4.8993660000000006,2,40.5,7.6625,41.833333333333336,312.02120156073084,0.7,26.7192,2022,7,5,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,0.346505678251391,-0.9287254815715683,-0.07623149662694181,1.061585047500371,0.013911467750728872,-0.002321313175183265,-0.43247075097817717,0.6744863632925995,0.22892511101378338,-0.08935363316325923,0.5125612026976152,-0.26514473235171,-0.7428971714947665,0.6694055516539099
Dallas,2022-07-10,1.7950590000000002,2,38.4,10.745833333333332,47.375,40.37891512223728,0.0,28.9548,2022,7,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6115194981049863,-0.9080463186932258,-0.06659054142052064,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.2818973864648727,0.2875884457187261,0.6410602477721811,0.4055155698040474,-2.2117262321632456,2.927115589679759,0.6478396106759318,0.7617767644390692
Dallas,2022-07-11,3.5625,2,38.5,11.841666666666669,49.583333333333336,78.40498993253003,0.0,28.4868,2022,7,0,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6660268216374942,-0.8635503989777508,-0.06560265946366088,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.32274257782594856,0.38461152334646265,0.5479638193986539,0.8213026048914821,-3.679859724336805,4.317305346019942,0.9795927579117648,0.20099260843827713
Dallas,2022-07-12,9.829154333333333,3,39.6,12.466666666666669,43.375,67.01973625265018,0.0,28.9476,2022,7,1,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.43648323250229887,-0.9345033975012351,-0.07264173047620714,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.2825521208864787,0.28912640339769197,0.6396087237067959,1.058443499428041,-4.517198217971913,5.110189237468713,0.9206393910955749,0.3904140258279266
Dallas,2022-07-13,11.283393666666667,3,40.5,7.183333333333334,41.458333333333336,66.31384758033353,1.8,28.0836,2022,7,2,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,0.32296496719455187,-0.9261463276754196,-0.07719707721560809,1.0158192183251757,0.42877402993897673,-0.005475490343548325,-0.3546892341024805,0.4626252611940521,0.4701297812640112,0.24892397298860236,-0.03043300385527886,-0.2335774787614215,0.9157597116939443,0.40172646220808517
Dallas,2022-07-14,7.2291669999999995,3,35.2,11.479166666666666,50.91666666666666,158.27250471738895,2.9000000000000004,22.1364,2022,7,3,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6824173792192623,-0.8249642956338542,-0.06592884532842207,0.554066633772362,0.7072096779228738,-0.015623354159675026,-0.1324125116517077,0.41480442007056045,-0.16443453635398156,0.683760886060277,-3.1942033980284403,3.8574326889796513,0.3701925898038648,-0.9289550292959867
Dallas,2022-07-15,10.577777666666668,3,37.0,9.429166666666667,50.833333333333336,129.86340556742272,0.0,27.5364,2022,7,4,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6817776967937551,-0.8276488921246407,-0.06588697104601017,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.39214159809779864,0.5583513438324472,0.36881619550018646,-0.09406124801963592,-0.447733138905289,1.2567735250276841,0.7675746849182279,-0.6409595174991033
Dallas,2022-07-16,3.8970413333333336,3,37.0,10.495833333333334,53.708333333333336,169.40775523440217,0.0,27.4824,2022,7,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6723354584184613,-0.7126729828179159,-0.06909159125172548,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.39542027613992414,0.5670806199604859,0.3591233615035085,0.3106592119894244,-1.8767908347092053,2.609962033100253,0.18381830432861943,-0.9829602387654096
Dallas,2022-07-17,1.3105403333333332,3,39.7,13.7,41.583333333333336,191.8011621565667,0.0,26.8128,2022,7,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.33088063692757275,-0.927054835316759,-0.07687137632137535,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.42892797462365767,0.6630351155414257,0.24416053341953614,1.526401531313516,-6.169546178745188,6.674813449927617,-0.20451590661579164,-0.9788632406731396
Dallas,2022-07-18,2.1208333333333336,3,41.4,18.325,35.875,196.5375354992763,0.0,24.282,2022,7,0,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,-0.09002046683488131,-0.8434085009118674,-0.09506369214166949,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.39669006683660213,0.7525543720443034,-0.07413538527899663,3.281244150884053,-12.365851031644986,12.542154246648522,-0.28464342382600055,-0.9586334655501089
Dallas,2022-07-19,2.0,2,41.6,22.229166666666668,39.5,191.3908925493752,0.0,27.0072,2022,7,1,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.19051215122769524,-0.9059243749911406,-0.08277114926692011,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4206358120167414,0.6376458901750235,0.27648656970359464,4.762584272089091,-17.596425488552292,17.495035621898513,-0.19750151887827833,-0.9803025808599981
Dallas,2022-07-20,2.2208335,2,41.2,17.604166666666668,45.708333333333336,188.009115820668,0.0,26.7876,2022,7,2,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.5496869395905019,-0.9269450239663224,-0.06849196037996523,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4299111225455794,0.6661685561308994,0.24003724033935087,3.0077416525185554,-11.400120635652495,11.627694825177608,-0.13933065192180444,-0.9902459136169384
Dallas,2022-07-21,4.1958335,2,37.5,12.383333333333333,49.04166666666666,153.6579868629082,0.4,22.3956,2022,7,3,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6557197367713209,-0.8766374400979646,-0.06567391682277694,0.7316152043623054,-0.1178064029218922,-0.016066155629078985,-0.17277090538988624,0.47140596888114183,-0.16098549094822467,1.026824713489832,-4.405553085487228,5.004471385275539,0.4437284360772726,-0.8961612996645291
Dallas,2022-07-22,2.7416665,2,36.4,13.854166666666666,49.333333333333336,145.546980938204,0.4,24.0228,2022,7,4,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.661525129289881,-0.8697717955632287,-0.06562128163501542,0.7316152043623054,-0.1178064029218922,-0.016066155629078985,-0.3755001146850304,0.7309640137584675,-0.09364471355553712,1.584896285299201,-6.3760896738418475,6.870391476484981,0.5657302861413808,-0.8245903488050242
Dallas,2022-07-23,1.4638585,2,38.0,14.8125,51.083333333333336,166.41456427142185,0.0,27.6048,2022,7,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6835393266369656,-0.8194834146048983,-0.06602138591846395,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.3878750054282062,0.5470989612843878,0.38117687790937577,1.9485123235885915,-7.660008697415682,8.086146776706432,0.23489503837809358,-0.9720207410057431
Dallas,2022-07-24,3.05,1,38.6,15.129166666666668,44.29166666666666,181.85543238052975,0.0,26.9244,2022,7,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.4844365414531665,-0.9340034056815317,-0.07081707618784339,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.42431899313800975,0.6487199897293825,0.2626073799750693,2.068663710153782,-8.08426020085747,8.487874615040475,-0.03237774438753153,-0.9994757033907206
Dallas,2022-07-25,4.847826,1,39.1,15.066666666666668,41.208333333333336,183.32689940033904,0.0,25.4448,2022,7,0,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.3069306356462586,-0.9241852890223694,-0.07785981644916261,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4475497369109013,0.7733962445857648,0.04574175050135101,2.044949620700126,-8.000526351493958,8.408586225895599,-0.05803272521202665,-0.9983146812525925
Dallas,2022-07-26,5.7,1,39.3,15.908333333333331,39.583333333333336,181.5100210528552,0.0,28.3284,2022,7,1,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.19645406814620614,-0.9070017266202544,-0.08251688494260899,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.33568734920241816,0.4159376481329352,0.5170977527251945,2.364299358676025,-9.128142189589234,9.476336533046606,-0.02635178833945571,-0.9996527313278909
Dallas,2022-07-27,4.3125,1,39.2,15.6625,44.458333333333336,178.44445909961,0.0,25.902,2022,7,2,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.49268415012950395,-0.933578198446396,-0.07051163675646287,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.44975455709980144,0.7510023292877386,0.10589046565784423,2.271023940158311,-8.798789048759426,9.164468869076758,0.02714597525901338,-0.9996314801101639
Dallas,2022-07-28,4.85,1,39.1,13.35,45.583333333333336,184.1820537577302,0.0,25.218,2022,7,3,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.544382396022994,-0.927889116616829,-0.06867182553915958,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.44294636594491554,0.7784713391135833,0.01847131384598638,1.3936026303730433,-5.700636622309529,6.230798470716306,-0.07292581368633828,-0.9973373680446278
Dallas,2022-07-29,3.6169640000000003,2,38.4,12.1625,48.875,170.6816342489068,0.3,24.6924,2022,7,4,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6521378358414696,-0.8803729781960706,-0.06571876872389179,0.5557396197176755,-0.162830205216838,-0.023768319329779148,-0.42261654368512874,0.773622499590866,-0.03765982924046952,0.9430349307535814,-4.109693484402825,4.724319076963641,0.16192014231610075,-0.9868038647635778
Dallas,2022-07-30,3.2,1,37.4,12.0,49.958333333333336,148.97523708336198,0.3,22.986,2022,7,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.6719462330460882,-0.8536271984100614,-0.06562125774021947,0.5557396197176755,-0.162830205216838,-0.023768319329779148,-0.25793083949207385,0.5869119745267275,-0.14640938092880798,0.8813782981740762,-3.891985476057697,4.518169265186961,0.5154084897270159,-0.856944624066991
Dallas,2022-07-31,3.16087,1,38.7,15.6125,43.083333333333336,178.3109066730226,0.0,24.4008,2022,7,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.42033300690749553,-0.9340293580983379,-0.07327214178043868,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.40514396505774547,0.7602843091628209,-0.06427071603784479,2.252052668595387,-8.731801969268618,9.101038157760858,0.029475969977948793,-0.9995654891971106
Dallas,2022-08-01,5.283333,1,37.3,12.8,45.583333333333336,168.8232738275746,0.2,24.4188,2022,8,0,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.544382396022994,-0.927889116616829,-0.06867182553915958,0.34422802323663954,-0.20918886138016876,-0.03314851823523806,-0.4063564053881622,0.761337828280385,-0.06272599922488743,1.1849186431808718,-4.963778747910635,5.533060646241388,0.19383586639525288,-0.9810339733662651
Dallas,2022-08-02,4.534783,1,39.1,17.25,42.16666666666666,184.31729334594115,0.0,26.2908,2022,8,1,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.3669034177731218,-0.9306439159623063,-0.07540265541653753,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.44471539125963544,0.7200720627144387,0.16209787135802617,2.8733618122811713,-10.9256288225926,11.178393953356636,-0.07527969963248343,-0.997162457588152
Dallas,2022-08-03,5.095833,1,39.7,18.625,42.208333333333336,184.0320541168612,0.0,27.3528,2022,8,2,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.36941757670164516,-0.9308584914116154,-0.07530103626719972,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4029572775636806,0.5874604149150809,0.3361032728010703,3.395071780261601,-12.767773508589837,12.922738514543932,-0.07031454988493933,-0.9975248689002587
Dallas,2022-08-04,4.2916665,2,38.6,13.808333333333332,45.16666666666666,174.7992261782727,0.0,25.9416,2022,8,3,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.5260564330390701,-0.9305790653699754,-0.06930735297864156,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4495217184926458,0.7483340986625627,0.11141018926370783,1.567505953033186,-6.314684850975272,6.812246657778736,0.09064603034224912,-0.9958831744653547
Dallas,2022-08-05,6.229167,1,39.3,14.0375,41.958333333333336,157.2507166938607,0.0,24.9516,2022,8,4,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.35421372741819995,-0.9294866819220392,-0.07591739168631811,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4343801183715671,0.7790014829181644,-0.011249905042275824,1.6544576143632581,-6.621708965308147,7.102970751309954,0.3866994261011537,-0.9222058088371805
Dallas,2022-08-06,2.4882575,2,37.2,14.3,57.958333333333336,149.1509843358382,0.3,24.0876,2022,8,5,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.5274580532466389,-0.44982102736153273,-0.08114091710949316,0.5557396197176755,-0.162830205216838,-0.023768319329779148,-0.38114521897430076,0.7369617200549806,-0.08902412524738113,1.7540567900686133,-6.973391132634894,7.435981985718439,0.5127775044815464,-0.8585215378181713
Dallas,2022-08-07,2.943478,1,37.9,14.8875,49.25,174.41294410598016,0.0,25.1172,2022,8,6,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.6599269343659621,-0.8717763251320304,-0.06563294186832153,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.4401146107799601,0.7793759850855894,0.006925899620296154,1.9769692309329785,-7.760489316651892,8.181292843680282,0.09735805821549122,-0.9952494202462562
Dallas,2022-08-08,5.0625,1,39.0,11.920833333333334,44.875,177.88515032318625,0.3,25.524,2022,8,0,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.512648327052652,-0.9320505664215637,-0.06978461234638926,0.5557396197176755,-0.162830205216838,-0.023768319329779148,-0.44859528251133945,0.7706578443722842,0.05567581901532811,0.8513404515327793,-3.7859226001972512,4.417737305603452,0.036902709162148585,-0.9993188630544777
Dallas,2022-08-09,5.8222825,2,36.9,11.3375,55.833333333333336,164.60970393799673,2.4,21.1572,2022,8,1,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.6206937464874455,-0.5960025199574677,-0.07395470769587738,0.7676563080403447,0.5955640746965155,-0.01218107759933507,0.029989656688349443,0.1780470227166024,-0.16440025970984898,0.6300089499653241,-3.004406672804484,3.6777123402512646,0.2653928290162969,-0.9641403664958369
Dallas,2022-08-10,10.122618999999998,2,37.1,5.933333333333334,62.66666666666666,184.21930324275,0.6,21.9744,2022,8,2,True,True,True,dallas_2022-08-10,,0,2,episode,episode,compound,False,not_wind_only,0.1858326045680463,-0.034911906212453256,-0.100894506044908,0.9822525804585864,-0.029698458292998397,-0.005450953740869183,-0.10646784808100931,0.3778990351672742,-0.16577508863052037,0.39291197920710147,-0.8646170402225458,-0.1326584370256167,-0.07357419334068806,-0.9972897462995732
Dallas,2022-08-11,11.0416665,2,36.5,8.9125,57.208333333333336,59.325658620608166,0.1,23.436,2022,8,3,True,True,True,dallas_2022-08-10,,0,2,episode,episode,compound,False,not_wind_only,0.5653179075574435,-0.5049287593999311,-0.0783279668585563,0.09675110809152672,-0.2577343729424703,-0.0442095991263534,-0.31476037878910135,0.6598144711461508,-0.12815443858154643,-0.2860616274574499,0.2361647667224534,0.6055324738785492,0.8600808204810089,0.5101578013131963
Dallas,2022-08-12,6.7484845,2,36.4,11.820833333333333,55.333333333333336,78.77239408573564,0.2,21.312,2022,8,4,True,True,False,,,0,0,post1_2,heat_only,heat_only,False,not_wind_only,0.6364664160268472,-0.6260239831720632,-0.0726081682412424,0.34422802323663954,-0.20918886138016876,-0.03314851823523806,0.0036705588842736595,0.21729542853413197,-0.16558212430518493,0.8133979084069292,-3.6519484412156324,4.290875882971647,0.9808614566424566,0.19470696667874568
Dallas,2022-08-13,4.284511,2,37.5,10.9625,47.91666666666666,86.45229550069119,0.0,23.5908,2022,8,5,True,True,False,,,0,0,post1_2,heat_only,heat_only,False,not_wind_only,0.6278945499322347,-0.8992645147199094,-0.06618037802398481,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.33237005953578125,0.6813862100891575,-0.12028537719814344,0.4877244132433886,-2.5020035766234194,3.2019820053820016,0.9980836234129138,0.061879565891729556
Dallas,2022-08-14,5.1,1,37.4,8.716666666666667,49.583333333333336,141.21810215259134,0.1,24.48,2022,8,6,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,0.6660268216374942,-0.8635503989777508,-0.06560265946366088,0.09675110809152672,-0.2577343729424703,-0.0442095991263534,-0.41034539180674057,0.7646906084473583,-0.05737645240714556,-0.3433451721426707,0.4635208336809639,0.3748479547978045,0.6263575543714797,-0.7795358965960316
Dallas,2022-08-15,7.337500000000001,1,37.7,10.279166666666669,43.958333333333336,186.1630680906269,0.0,26.2152,2022,8,0,True,True,False,,,0,0,post3_6,heat_only,heat_only,False,not_wind_only,0.4675009079336196,-0.9345413438226008,-0.07145255302532771,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.446165686600738,0.7268950814719548,0.15082453904437781,0.22845036855008471,-1.586513490249037,2.3350956173980144,-0.10735852008821574,-0.9942203720325128
Dallas,2022-08-16,7.679167,1,38.2,9.454166666666667,44.208333333333336,205.3024111531149,0.0,23.904,2022,8,1,True,True,False,,,0,0,post3_6,heat_only,heat_only,False,not_wind_only,0.4802573912221418,-0.9341767412550606,-0.07097288706361339,-0.1851166034173647,-0.3097733568028492,-0.056856831470076176,-0.3645724059468501,0.7189639633970601,-0.10168287743859333,-0.0845756122381734,-0.4812266786506937,1.2884888806856352,-0.42739590911747394,-0.9040645645470504
Dallas,2022-08-17,5.8201085,2,38.9,10.804166666666667,46.29166666666666,236.3827690585276,0.7999999999999999,23.9184,2022,8,2,True,True,False,,,0,0,post3_6,heat_only,heat_only,False,not_wind_only,0.5732359561634759,-0.9216839388722711,-0.06771991993638318,1.1164159890001095,0.05700888512267631,-0.0003156566996971751,-0.3659361024884471,0.7204866416258883,-0.10073802805060039,0.4276487199607938,-2.2898778249025256,3.00111808621498,-0.8327547779196023,-0.5536420141680668
Dallas,2022-08-18,7.893750000000001,2,29.9,6.7625,74.04166666666667,74.53730382859861,4.6,10.746,2022,8,3,True,False,True,,dallas_2022-08-18,2,2,background,wind_only,wind_only,True,persistent_wind_only,-0.6056258776465201,0.7558759143247572,-0.0016319326290166304,-0.029698458292998362,0.9503027230002182,-0.009121603394370082,0.4925334622076426,-1.1991095234943911,-0.0643603276221459,0.45554203593955833,-0.473430140906193,-0.1720377478038685,0.9638042410832752,0.2666109241383253
Dallas,2022-08-19,5.975453,2,33.3,7.462499999999999,68.375,92.72453102680043,0.8,21.3264,2022,8,4,True,False,True,,dallas_2022-08-18,2,2,background,wind_only,wind_only,True,persistent_wind_only,-0.2997228155567508,0.47393945947914623,-0.09415904289670815,1.1164159890001095,0.05700888512267631,-0.0003156566996971751,0.0012288730201757674,0.2209201643452325,-0.1656724357817172,0.053362688182188284,0.29986303639818157,-0.2647597737799619,0.9988696149149892,-0.047534118268685296
