model,city,contrast,estimate_ppb,ci_lower,ci_upper,ci_status,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_status,valid_bootstrap,n_station_days,n_city_days,n_stations,n_strata,n_episode_days,n_episodes,n_years,rank,parameters,condition_number,weighted_rmse,days_episode,days_heat_only,days_wind_only,days_other_compound
city_median,Philadelphia,heat_only_vs_reference,0.8297406960940888,0.12237476569521943,1.5371066264929583,approximate_delete_one_year_jackknife_t,0.4027277981101204,1.28734231511233,conditional_on_estimability,5000,1284,1284,1,294,35,14,6,15,15,169.928043820275,2.552306417676273,35,161,322,44
city_median,Philadelphia,wind_only_vs_reference,2.2060428994736414,1.6516826116391508,2.760403187308132,approximate_delete_one_year_jackknife_t,1.8232503560520459,2.6260674779864845,conditional_on_estimability,5000,1284,1284,1,294,35,14,6,15,15,169.928043820275,2.552306417676273,35,161,322,44
city_median,Philadelphia,other_compound_vs_reference,1.931771195608485,0.9407231487851344,2.922819242431836,approximate_delete_one_year_jackknife_t,1.4020425461095796,2.660617579092469,conditional_on_estimability,5000,1284,1284,1,294,35,14,6,15,15,169.928043820275,2.552306417676273,35,161,322,44
city_median,Philadelphia,episode_vs_heat_only,1.5187289184789097,-0.5199556691501295,3.557413506107949,approximate_delete_one_year_jackknife_t,0.17161152729191986,2.4107342888379617,conditional_on_estimability,5000,1284,1284,1,294,35,14,6,15,15,169.928043820275,2.552306417676273,35,161,322,44
city_median,Philadelphia,episode_vs_wind_only,0.142426715099357,-1.5296828093063697,1.8145362395050837,approximate_delete_one_year_jackknife_t,-1.1464295142000578,0.8032406815697182,conditional_on_estimability,5000,1284,1284,1,294,35,14,6,15,15,169.928043820275,2.552306417676273,35,161,322,44
city_median,Phoenix,episode_vs_reference,3.7041521430558473,1.161171697669305,6.24713258844239,approximate_delete_one_year_jackknife_t,1.7651334790672846,6.123720695551729,conditional_on_estimability,4993,1284,1284,1,294,16,8,6,15,15,385.2299064978537,2.615005068289029,16,240,334,34
city_median,Phoenix,heat_only_vs_reference,0.05833034096933676,-0.8744906100523484,0.9911512919910219,approximate_delete_one_year_jackknife_t,-0.5793100616372269,0.8406771153712135,conditional_on_estimability,5000,1284,1284,1,294,16,8,6,15,15,385.2299064978537,2.615005068289029,16,240,334,34
city_median,Phoenix,wind_only_vs_reference,3.2325307642781542,2.769994431555638,3.6950670970006705,approximate_delete_one_year_jackknife_t,2.8956480422283697,3.5143419513680576,conditional_on_estimability,5000,1284,1284,1,294,16,8,6,15,15,385.2299064978537,2.615005068289029,16,240,334,34
city_median,Phoenix,other_compound_vs_reference,2.1268531557710837,-0.05896451548795989,4.312670827030127,approximate_delete_one_year_jackknife_t,0.9671758762280542,3.840674308998231,conditional_on_estimability,5000,1284,1284,1,294,16,8,6,15,15,385.2299064978537,2.615005068289029,16,240,334,34
city_median,Phoenix,episode_vs_heat_only,3.6458218020865107,1.3605455832173785,5.931098020955643,approximate_delete_one_year_jackknife_t,1.972963107270015,5.992037927294634,conditional_on_estimability,4993,1284,1284,1,294,16,8,6,15,15,385.2299064978537,2.615005068289029,16,240,334,34
city_median,Phoenix,episode_vs_wind_only,0.47162137877769306,-1.789092736543068,2.732335494098454,approximate_delete_one_year_jackknife_t,-1.3735103620984255,2.6504396630393234,conditional_on_estimability,4993,1284,1284,1,294,16,8,6,15,15,385.2299064978537,2.615005068289029,16,240,334,34
city_median,San Diego,episode_vs_reference,1.8213427483633136,0.5958988091568713,3.046786687569756,approximate_delete_one_year_jackknife_t,0.9272407573665947,2.38695010955869,conditional_on_estimability,5000,1284,1284,1,294,78,28,6,15,15,580.528741282718,1.3185863416443675,78,136,328,36
city_median,San Diego,heat_only_vs_reference,0.5395010019354061,-0.33927061845402107,1.4182726223248332,approximate_delete_one_year_jackknife_t,-0.18136497215237224,0.9767352168793915,conditional_on_estimability,5000,1284,1284,1,294,78,28,6,15,15,580.528741282718,1.3185863416443675,78,136,328,36
city_median,San Diego,wind_only_vs_reference,1.1732619383856158,0.8249361228589305,1.521587753912301,approximate_delete_one_year_jackknife_t,0.8705884990734181,1.3863366145691969,conditional_on_estimability,5000,1284,1284,1,294,78,28,6,15,15,580.528741282718,1.3185863416443675,78,136,328,36
city_median,San Diego,other_compound_vs_reference,2.046058899209994,0.6593282947461705,3.4327895036738174,approximate_delete_one_year_jackknife_t,0.9860741326826183,2.915586155095655,conditional_on_estimability,5000,1284,1284,1,294,78,28,6,15,15,580.528741282718,1.3185863416443675,78,136,328,36
city_median,San Diego,episode_vs_heat_only,1.2818417464279075,0.48560220914500163,2.078081283710813,approximate_delete_one_year_jackknife_t,0.6791131476261019,1.714050687287861,conditional_on_estimability,5000,1284,1284,1,294,78,28,6,15,15,580.528741282718,1.3185863416443675,78,136,328,36
city_median,San Diego,episode_vs_wind_only,0.6480808099776978,-0.7323311057984669,2.0284927257538623,approximate_delete_one_year_jackknife_t,-0.290691788884034,1.3771324377496699,conditional_on_estimability,5000,1284,1284,1,294,78,28,6,15,15,580.528741282718,1.3185863416443675,78,136,328,36
city_median,Seattle,episode_vs_reference,7.642410128259674,3.702671009211744,11.582149247307605,approximate_delete_one_year_jackknife_t,5.14704132682358,10.8040265845015,conditional_on_estimability,5000,1282,1282,1,294,39,15,6,15,15,548.0100505260286,3.249927741620453,39,168,263,67
city_median,Seattle,heat_only_vs_reference,3.427123605941452,1.2340307787179574,5.620216433164947,approximate_delete_one_year_jackknife_t,2.05109405457365,4.813389812203195,conditional_on_estimability,5000,1282,1282,1,294,39,15,6,15,15,548.0100505260286,3.249927741620453,39,168,263,67
city_median,Seattle,wind_only_vs_reference,3.6436562003565953,3.1709778158830177,4.116334584830173,approximate_delete_one_year_jackknife_t,3.264169323808661,3.942388222808483,conditional_on_estimability,5000,1282,1282,1,294,39,15,6,15,15,548.0100505260286,3.249927741620453,39,168,263,67
city_median,Seattle,other_compound_vs_reference,7.842525450876792,4.7677382478789125,10.91731265387467,approximate_delete_one_year_jackknife_t,6.171943175874615,10.074799154801074,conditional_on_estimability,5000,1282,1282,1,294,39,15,6,15,15,548.0100505260286,3.249927741620453,39,168,263,67
city_median,Seattle,episode_vs_heat_only,4.215286522318221,2.082943602513352,6.347629442123091,approximate_delete_one_year_jackknife_t,2.6139392293738233,6.203560984593931,conditional_on_estimability,5000,1282,1282,1,294,39,15,6,15,15,548.0100505260286,3.249927741620453,39,168,263,67
city_median,Seattle,episode_vs_wind_only,3.9987539279030786,0.19940294355949906,7.798104912246658,approximate_delete_one_year_jackknife_t,1.5702408980806992,7.193722428064349,conditional_on_estimability,5000,1282,1282,1,294,39,15,6,15,15,548.0100505260286,3.249927741620453,39,168,263,67
