model,city,contrast,estimate_ppb,ci_lower,ci_upper,ci_status,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_status,valid_bootstrap,n_station_days,n_city_days,n_stations,n_strata,n_episode_days,n_episodes,n_years,rank,parameters,condition_number,weighted_rmse,days_episode,days_heat_only,days_wind_only,days_other_compound
calendar_only,Los Angeles,episode_vs_reference,7.392093363764033,6.294813048573401,8.489373678954665,approximate_delete_one_year_jackknife_t,6.4527365066768185,7.999962327087069,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,4,4,4.399311287999293,3.8902379102372278,76,105,316,58
calendar_only,Los Angeles,heat_only_vs_reference,5.189286937458587,3.9870638092836868,6.391510065633488,approximate_delete_one_year_jackknife_t,4.224957643652761,5.914157006494936,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,4,4,4.399311287999293,3.8902379102372278,76,105,316,58
calendar_only,Los Angeles,wind_only_vs_reference,2.184586795977402,1.3227994441120314,3.046374147842773,approximate_delete_one_year_jackknife_t,1.6726134288393923,2.8646087863661265,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,4,4,4.399311287999293,3.8902379102372278,76,105,316,58
calendar_only,Los Angeles,other_compound_vs_reference,6.570831942775396,5.3626739586983865,7.778989926852405,approximate_delete_one_year_jackknife_t,5.760810500263752,7.5032264428353965,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,4,4,4.399311287999293,3.8902379102372278,76,105,316,58
calendar_only,Los Angeles,episode_vs_heat_only,2.202806426305446,0.9982477914459074,3.4073650611649846,approximate_delete_one_year_jackknife_t,1.3612229273511263,3.1873406290173065,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,4,4,4.399311287999293,3.8902379102372278,76,105,316,58
calendar_only,Los Angeles,episode_vs_wind_only,5.207506567786631,3.6498513474532226,6.7651617881200385,approximate_delete_one_year_jackknife_t,3.914363983025013,6.089042185307929,conditional_on_estimability,5000,9253,1284,8,2148,76,25,6,4,4,4.399311287999293,3.8902379102372278,76,105,316,58
calendar_only,New York,episode_vs_reference,5.45083661174313,3.1759055006658277,7.725767722820432,approximate_delete_one_year_jackknife_t,3.3178530477628767,6.888311964280416,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,4,4,7.692467052289969,3.956711719766134,58,138,308,44
calendar_only,New York,heat_only_vs_reference,1.9779206270755056,1.3878270583506538,2.5680141958003575,approximate_delete_one_year_jackknife_t,1.604959818342595,2.3805391952279975,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,4,4,7.692467052289969,3.956711719766134,58,138,308,44
calendar_only,New York,wind_only_vs_reference,4.9816859113282,4.266343695170602,5.697028127485798,approximate_delete_one_year_jackknife_t,4.4805199065390795,5.4817832048183845,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,4,4,7.692467052289969,3.956711719766134,58,138,308,44
calendar_only,New York,other_compound_vs_reference,5.00346630805425,4.298539440741338,5.708393175367162,approximate_delete_one_year_jackknife_t,4.540276888110187,5.465748257763339,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,4,4,7.692467052289969,3.956711719766134,58,138,308,44
calendar_only,New York,episode_vs_heat_only,3.4729159846676243,0.810286942283128,6.135545027052121,approximate_delete_one_year_jackknife_t,1.1159158645688994,5.189765844139002,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,4,4,7.692467052289969,3.956711719766134,58,138,308,44
calendar_only,New York,episode_vs_wind_only,0.46915070041492957,-2.1650620194083947,3.103363420238254,approximate_delete_one_year_jackknife_t,-2.000061657199248,1.996459012904782,conditional_on_estimability,5000,10742,1284,9,2527,58,22,6,4,4,7.692467052289969,3.956711719766134,58,138,308,44
calendar_only,Philadelphia,episode_vs_reference,2.059495115935947,0.3352071867192845,3.7837830451526098,approximate_delete_one_year_jackknife_t,0.9781633464162633,2.81578137657411,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,4,4,9.415564713686656,3.453004406301127,35,161,322,44
calendar_only,Philadelphia,heat_only_vs_reference,1.2568074851537625,0.8043431640413221,1.709271806266203,approximate_delete_one_year_jackknife_t,0.9421482855501734,1.5307820829645267,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,4,4,9.415564713686656,3.453004406301127,35,161,322,44
calendar_only,Philadelphia,wind_only_vs_reference,2.0269651490655254,1.1631346760773051,2.8907956220537456,approximate_delete_one_year_jackknife_t,1.4525914712563166,2.613745088302824,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,4,4,9.415564713686656,3.453004406301127,35,161,322,44
calendar_only,Philadelphia,other_compound_vs_reference,2.3078599970698974,1.6504425749113723,2.9652774192284226,approximate_delete_one_year_jackknife_t,1.922062537933889,2.782153478590641,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,4,4,9.415564713686656,3.453004406301127,35,161,322,44
calendar_only,Philadelphia,episode_vs_heat_only,0.8026876307821846,-1.2161411251873477,2.821516386751717,approximate_delete_one_year_jackknife_t,-0.3423924504276983,1.6731720793087765,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,4,4,9.415564713686656,3.453004406301127,35,161,322,44
calendar_only,Philadelphia,episode_vs_wind_only,0.032529966870421756,-1.7595855350401175,1.824645468780961,approximate_delete_one_year_jackknife_t,-1.2946227152066412,0.7464074900279154,conditional_on_estimability,5000,5975,1284,6,1435,35,14,6,4,4,9.415564713686656,3.453004406301127,35,161,322,44
calendar_only,Phoenix,episode_vs_reference,6.661007103582271,4.876641396137607,8.445372811026935,approximate_delete_one_year_jackknife_t,5.317995964312267,8.558730511244477,conditional_on_estimability,4993,5991,1284,6,1414,16,8,6,4,4,16.447479912202013,3.5990221562717477,16,240,334,34
calendar_only,Phoenix,heat_only_vs_reference,1.4884205815823133,0.25743066965780503,2.7194104935068215,approximate_delete_one_year_jackknife_t,0.69418674880248,2.443405676744038,conditional_on_estimability,5000,5991,1284,6,1414,16,8,6,4,4,16.447479912202013,3.5990221562717477,16,240,334,34
calendar_only,Phoenix,wind_only_vs_reference,3.485550629907539,2.9157690176317077,4.05533224218337,approximate_delete_one_year_jackknife_t,3.1039398419652215,3.9086989990178087,conditional_on_estimability,5000,5991,1284,6,1414,16,8,6,4,4,16.447479912202013,3.5990221562717477,16,240,334,34
calendar_only,Phoenix,other_compound_vs_reference,3.421223483125275,0.8765447461846452,5.965902220065905,approximate_delete_one_year_jackknife_t,1.8830290465628479,5.544483483397471,conditional_on_estimability,5000,5991,1284,6,1414,16,8,6,4,4,16.447479912202013,3.5990221562717477,16,240,334,34
calendar_only,Phoenix,episode_vs_heat_only,5.172586521999958,2.8959024487837,7.449270595216216,approximate_delete_one_year_jackknife_t,3.4238722651886135,7.327457505825244,conditional_on_estimability,4993,5991,1284,6,1414,16,8,6,4,4,16.447479912202013,3.5990221562717477,16,240,334,34
calendar_only,Phoenix,episode_vs_wind_only,3.1754564736747324,1.412505319686676,4.938407627662789,approximate_delete_one_year_jackknife_t,1.8276971281390866,5.038652896266491,conditional_on_estimability,4993,5991,1284,6,1414,16,8,6,4,4,16.447479912202013,3.5990221562717477,16,240,334,34
calendar_only,San Diego,episode_vs_reference,4.254419267544352,3.059989382916786,5.448849152171919,approximate_delete_one_year_jackknife_t,3.406762182243199,4.977276672123688,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,4,4,7.478478180368892,2.231699445179543,78,136,328,36
calendar_only,San Diego,heat_only_vs_reference,4.1165500447193875,3.2704924078411697,4.962607681597605,approximate_delete_one_year_jackknife_t,3.416710346592049,4.640677481707604,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,4,4,7.478478180368892,2.231699445179543,78,136,328,36
calendar_only,San Diego,wind_only_vs_reference,0.8967621654961164,0.5675980522783814,1.2259262787138514,approximate_delete_one_year_jackknife_t,0.6396881555698992,1.114905251128949,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,4,4,7.478478180368892,2.231699445179543,78,136,328,36
calendar_only,San Diego,other_compound_vs_reference,3.548244945533922,2.10237852718483,4.994111363883014,approximate_delete_one_year_jackknife_t,2.4145115835357664,4.461179504865526,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,4,4,7.478478180368892,2.231699445179543,78,136,328,36
calendar_only,San Diego,episode_vs_heat_only,0.13786922282496494,-0.572857279350965,0.8485957250008949,approximate_delete_one_year_jackknife_t,-0.3863758863511957,0.5328472463857139,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,4,4,7.478478180368892,2.231699445179543,78,136,328,36
calendar_only,San Diego,episode_vs_wind_only,3.357657102048236,2.156853400972433,4.5584608031240395,approximate_delete_one_year_jackknife_t,2.4818360909441557,4.084922485293701,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,4,4,7.478478180368892,2.231699445179543,78,136,328,36
calendar_only,Seattle,episode_vs_reference,7.7765837523298185,4.355260749528128,11.197906755131509,approximate_delete_one_year_jackknife_t,5.6031012510642455,10.567438190387886,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,4,4,7.003252467323993,3.5754496049242466,39,168,263,67
calendar_only,Seattle,heat_only_vs_reference,4.485118434169136,2.6061275013604384,6.364109366977834,approximate_delete_one_year_jackknife_t,3.235741486903195,5.868815634887792,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,4,4,7.003252467323993,3.5754496049242466,39,168,263,67
calendar_only,Seattle,wind_only_vs_reference,3.8695020855502937,3.1998014114224405,4.5392027596781475,approximate_delete_one_year_jackknife_t,3.3707113011451373,4.305864802865999,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,4,4,7.003252467323993,3.5754496049242466,39,168,263,67
calendar_only,Seattle,other_compound_vs_reference,8.090282076683433,4.590216798106612,11.590347355260255,approximate_delete_one_year_jackknife_t,6.12488708976047,10.37238471441488,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,4,4,7.003252467323993,3.5754496049242466,39,168,263,67
calendar_only,Seattle,episode_vs_heat_only,3.2914653181606823,1.239639285098511,5.343291351222854,approximate_delete_one_year_jackknife_t,2.0627134130017364,5.20179986861459,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,4,4,7.003252467323993,3.5754496049242466,39,168,263,67
calendar_only,Seattle,episode_vs_wind_only,3.9070816667795247,0.665283864290275,7.148879469268774,approximate_delete_one_year_jackknife_t,1.6918596079550028,6.512318585773686,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,4,4,7.003252467323993,3.5754496049242466,39,168,263,67
