model,city,contrast,estimate_ppb,estimable,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_valid,bootstrap_failed,bootstrap_attempted,bootstrap_status,jackknife_se,jackknife_lower,jackknife_upper,jackknife_status,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
p80_p30_min2_allruns,Los Angeles,episode_vs_heat_only,2.1689091845019224,True,1.1254105785318724,2.9694430270615055,5000,0,5000,conditional_diagnostic,0.4876454074607349,0.9153767578518879,3.4224416111519567,delete_year_jackknife_diagnostic_t_df_5,9253,1284,8,2148,637,87,26,127,6,6,15,15,810.9184317305562,3.2358669578004786,1283.9999999999998,637,87,5374,743,808,112,2154,302,280,40
p80_p30_min2_allruns,New York,episode_vs_reference,4.608869814858846,True,3.3486327583165547,5.534326717972159,5000,0,5000,conditional_diagnostic,0.5683539818026904,3.1478693930252772,6.069870236692414,delete_year_jackknife_diagnostic_t_df_5,10742,1284,9,2527,530,64,25,98,6,6,15,15,218.6361501365924,3.7811514738408007,1284.0,530,64,6280,751,1205,142,2440,293,287,34
p80_p30_min2_allruns,New York,heat_only_vs_reference,1.1693213888464564,True,0.9022812115280828,1.50425161016355,5000,0,5000,conditional_diagnostic,0.1849630556474921,0.6938587177352245,1.6447840599576884,delete_year_jackknife_diagnostic_t_df_5,10742,1284,9,2527,530,64,25,98,6,6,15,15,218.6361501365924,3.7811514738408007,1284.0,530,64,6280,751,1205,142,2440,293,287,34
p80_p30_min2_allruns,New York,wind_only_vs_reference,4.334757974202387,True,3.883619520337822,4.7971276884059435,5000,0,5000,conditional_diagnostic,0.2612368793565686,3.6632271973300763,5.006288751074697,delete_year_jackknife_diagnostic_t_df_5,10742,1284,9,2527,530,64,25,98,6,6,15,15,218.6361501365924,3.7811514738408007,1284.0,530,64,6280,751,1205,142,2440,293,287,34
p80_p30_min2_allruns,New York,other_compound_vs_reference,3.558761922573994,True,2.8194126935954116,4.378144503027091,5000,0,5000,conditional_diagnostic,0.4841372465449409,2.3142475106505893,4.803276334497399,delete_year_jackknife_diagnostic_t_df_5,10742,1284,9,2527,530,64,25,98,6,6,15,15,218.6361501365924,3.7811514738408007,1284.0,530,64,6280,751,1205,142,2440,293,287,34
p80_p30_min2_allruns,New York,episode_vs_wind_only,0.27411184065645866,True,-1.2956630807346423,1.3231791825322379,5000,0,5000,conditional_diagnostic,0.6504722501380903,-1.3979803101339974,1.9462039914469147,delete_year_jackknife_diagnostic_t_df_5,10742,1284,9,2527,530,64,25,98,6,6,15,15,218.6361501365924,3.7811514738408007,1284.0,530,64,6280,751,1205,142,2440,293,287,34
p80_p30_min2_allruns,New York,episode_vs_heat_only,3.439548426012389,True,1.8792380054256008,4.5687810009322884,5000,0,5000,conditional_diagnostic,0.664902544478122,1.7303620227085619,5.148734829316217,delete_year_jackknife_diagnostic_t_df_5,10742,1284,9,2527,530,64,25,98,6,6,15,15,218.6361501365924,3.7811514738408007,1284.0,530,64,6280,751,1205,142,2440,293,287,34
p80_p30_min2_allruns,Philadelphia,episode_vs_reference,2.0284839017430847,True,0.9764637613938076,2.8324643529707307,5000,0,5000,conditional_diagnostic,0.5967436413390304,0.4945055367855016,3.562462266700668,delete_year_jackknife_diagnostic_t_df_5,5975,1284,6,1435,178,40,16,76,6,6,15,15,166.9170106326451,3.4020978595474967,1284.0,178,40,3414,730,743,164,1474,314,166,36
p80_p30_min2_allruns,Philadelphia,heat_only_vs_reference,0.8817945191004979,True,0.4826484254247323,1.28599491639515,5000,0,5000,conditional_diagnostic,0.26420278583362455,0.2026396369120712,1.5609494012889247,delete_year_jackknife_diagnostic_t_df_5,5975,1284,6,1435,178,40,16,76,6,6,15,15,166.9170106326451,3.4020978595474967,1284.0,178,40,3414,730,743,164,1474,314,166,36
p80_p30_min2_allruns,Philadelphia,wind_only_vs_reference,1.9765930376515624,True,1.6976571670715495,2.3398871562520385,5000,0,5000,conditional_diagnostic,0.1874990431300414,1.494611403182288,2.458574672120837,delete_year_jackknife_diagnostic_t_df_5,5975,1284,6,1435,178,40,16,76,6,6,15,15,166.9170106326451,3.4020978595474967,1284.0,178,40,3414,730,743,164,1474,314,166,36
p80_p30_min2_allruns,Philadelphia,other_compound_vs_reference,1.9595602363654463,True,1.5912247788803797,2.445322298869323,5000,0,5000,conditional_diagnostic,0.26342150243550544,1.282413707088709,2.6367067656421836,delete_year_jackknife_diagnostic_t_df_5,5975,1284,6,1435,178,40,16,76,6,6,15,15,166.9170106326451,3.4020978595474967,1284.0,178,40,3414,730,743,164,1474,314,166,36
p80_p30_min2_allruns,Philadelphia,episode_vs_wind_only,0.051890864091522326,True,-1.1220127104287598,0.7674817841466273,5000,0,5000,conditional_diagnostic,0.596129153044426,-1.48050790841774,1.5842896366007846,delete_year_jackknife_diagnostic_t_df_5,5975,1284,6,1435,178,40,16,76,6,6,15,15,166.9170106326451,3.4020978595474967,1284.0,178,40,3414,730,743,164,1474,314,166,36
p80_p30_min2_allruns,Philadelphia,episode_vs_heat_only,1.1466893826425868,True,-0.010119056508497426,2.068439201451766,5000,0,5000,conditional_diagnostic,0.716788575889073,-0.6958743105294862,2.98925307581466,delete_year_jackknife_diagnostic_t_df_5,5975,1284,6,1435,178,40,16,76,6,6,15,15,166.9170106326451,3.4020978595474967,1284.0,178,40,3414,730,743,164,1474,314,166,36
p80_p30_min2_allruns,Phoenix,episode_vs_reference,3.226334421512022,True,1.8219580616298878,5.255893441715567,4996,4,5000,conditional_diagnostic,0.7205966427929387,1.3739817807279842,5.07868706229606,delete_year_jackknife_diagnostic_t_df_5,5991,1284,6,1414,72,16,8,49,6,6,15,15,414.2205410963679,2.866895193709976,1284.0,72,16,3096,666,1104,241,1566,328,153,33
p80_p30_min2_allruns,Phoenix,heat_only_vs_reference,-0.0990975857087662,True,-0.7696200707349294,0.6420237480749968,5000,0,5000,conditional_diagnostic,0.38863768529000536,-1.0981225601589966,0.899927388741464,delete_year_jackknife_diagnostic_t_df_5,5991,1284,6,1414,72,16,8,49,6,6,15,15,414.2205410963679,2.866895193709976,1284.0,72,16,3096,666,1104,241,1566,328,153,33
p80_p30_min2_allruns,Phoenix,wind_only_vs_reference,3.181136519823289,True,2.9022508808719882,3.4156288959343817,5000,0,5000,conditional_diagnostic,0.15643170083371366,2.7790160311424503,3.5832570085041273,delete_year_jackknife_diagnostic_t_df_5,5991,1284,6,1414,72,16,8,49,6,6,15,15,414.2205410963679,2.866895193709976,1284.0,72,16,3096,666,1104,241,1566,328,153,33
p80_p30_min2_allruns,Phoenix,other_compound_vs_reference,2.1059647954763023,True,1.0771307400837185,3.592779974021125,5000,0,5000,conditional_diagnostic,0.7183159734620685,0.2594748018472919,3.952454789105313,delete_year_jackknife_diagnostic_t_df_5,5991,1284,6,1414,72,16,8,49,6,6,15,15,414.2205410963679,2.866895193709976,1284.0,72,16,3096,666,1104,241,1566,328,153,33
p80_p30_min2_allruns,Phoenix,episode_vs_wind_only,0.04519790168873339,True,-1.2664570511731306,1.9052801817830036,4996,4,5000,conditional_diagnostic,0.6425911863523402,-1.6066353296885825,1.6970311330660492,delete_year_jackknife_diagnostic_t_df_5,5991,1284,6,1414,72,16,8,49,6,6,15,15,414.2205410963679,2.866895193709976,1284.0,72,16,3096,666,1104,241,1566,328,153,33
