model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
period_2019_2022,heat_only_vs_reference,Los Angeles,0.6510610300276317,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,New York,0.6318097786032506,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Philadelphia,0.6790629161807141,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Phoenix,0.7676964135357123,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,San Diego,0.6657286546683794,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,heat_only_vs_reference,Seattle,0.4587025150240439,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Atlanta,2.8957141786120864,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Chicago,2.6494542076699106,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Dallas,2.793281512246047,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Denver,2.986491954850011,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Houston,2.7855695020425175,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Los Angeles,2.8778451883620924,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,New York,2.679397409388126,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Philadelphia,2.922118266957495,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Phoenix,2.7860203467601123,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,San Diego,2.993631464903492,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,wind_only_vs_reference,Seattle,2.7264427076178643,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Atlanta,3.133684224307615,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Chicago,2.830345782987348,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Dallas,3.087868125231086,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Denver,3.242828594110853,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Houston,3.0976465707585086,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Los Angeles,2.965354342809426,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,New York,2.9304108173953196,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Philadelphia,3.1309393172349282,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Phoenix,3.04217502649309,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,San Diego,3.036472325582809,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,other_compound_vs_reference,Seattle,2.4717601520578003,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Atlanta,0.5648382390593281,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Chicago,0.6994021937095722,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Dallas,0.6096550179365947,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Denver,0.5426241503025311,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Houston,0.7423783649125639,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Los Angeles,0.557664878425029,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,New York,0.5950943974196639,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Philadelphia,0.5707969110110749,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Phoenix,0.5397730629369554,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,San Diego,0.4682043373785497,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_wind_only,Seattle,0.2343577936806851,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Atlanta,2.7184440430216417,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Chicago,2.6568145040912694,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Dallas,2.589618955059436,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Denver,2.8021350033875057,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Houston,2.7086254069357363,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Los Angeles,2.7844490367594896,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,New York,2.642682028204539,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Philadelphia,2.8138522617878556,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Phoenix,2.5580969961613556,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,San Diego,2.7961071476136623,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
period_2019_2022,episode_vs_heat_only,Seattle,2.5020979862745056,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
