model,contrast,omitted_city,estimate_ppb,n_target_cities,n_estimable_cities,target
p85_p30_min2_sep7,heat_only_vs_reference,Phoenix,0.6138242137145855,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,San Diego,0.5567290811921434,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,heat_only_vs_reference,Seattle,0.15621718337115148,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Atlanta,2.8659870226196644,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Chicago,2.6125226324136657,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Dallas,2.7483221972762064,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Denver,2.9241925804124005,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Houston,2.705089137763987,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Los Angeles,2.8068959271551774,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,New York,2.6292586141072567,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Philadelphia,2.862530992282377,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Phoenix,2.7365917935055464,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,San Diego,2.937516017775176,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,wind_only_vs_reference,Seattle,2.6931958950713617,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Atlanta,2.9813339044867826,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Chicago,2.706526691804192,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Dallas,2.9135776196318703,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Denver,3.0007003614225125,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Houston,3.0087141502012322,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Los Angeles,2.833341736206713,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,New York,2.7925357625744804,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Philadelphia,2.923101345591077,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Phoenix,2.887577159442197,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,San Diego,2.9229114396855413,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,other_compound_vs_reference,Seattle,2.1272796478350484,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Atlanta,0.5540752510860539,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Chicago,0.6318179376426161,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Dallas,0.6269028623369192,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Denver,0.49133069212876956,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Houston,0.7403315520170309,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Los Angeles,0.5486062503498293,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,New York,0.5174830718994631,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Philadelphia,0.5801327422458552,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Phoenix,0.6411928761277151,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,San Diego,0.44285431141043363,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_wind_only,Seattle,0.23580123674969364,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Atlanta,2.7813093379080818,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Chicago,2.6450926503967835,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Dallas,2.6919254756875226,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Denver,2.88702366714253,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Houston,2.671958157498362,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Los Angeles,2.8368245023730183,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,New York,2.6537838677543726,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Philadelphia,2.9154188712470015,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Phoenix,2.7639604559186757,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,San Diego,2.823641247993466,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
p85_p30_min2_sep7,episode_vs_heat_only,Seattle,2.772779948449904,10,10,equal_mean_remaining_10_cities_not_the_primary_11_city_target
