date,temperature_2m_max,wind_speed_10m_mean,relative_humidity_2m_mean,wind_direction_10m_dominant,precipitation_sum,shortwave_radiation_sum,city,year,month,weekday,warm,hot,calm,episode_id,pure_wind_run_id,pure_wind_run_days,low_wind_run_days,phase,regime,regime_factorial,persistent_wind_only,wind_duration_class,met_relative_humidity_2m_mean_0,met_relative_humidity_2m_mean_1,met_relative_humidity_2m_mean_2,met_precipitation_sum_0,met_precipitation_sum_1,met_precipitation_sum_2,met_shortwave_radiation_sum_0,met_shortwave_radiation_sum_1,met_shortwave_radiation_sum_2,wind_adjust_0,wind_adjust_1,wind_adjust_2,met_wind_sin,met_wind_cos
2023-06-13,24.5,10.291666666666666,67.45833333333333,281.7124764834685,1.7000000000000002,21.1392,Atlanta,2023,6,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.33621937981905176,-0.2871311457193131,-0.08716976757167759,0.9578590182051254,0.20088832534834672,-0.008881993944577877,-0.1553940611912522,0.39290986932099603,-0.12074776981401925,1.7255576565350994,-7.020417672598515,7.503586104879281,-0.9791786293133267,0.20300052191084325
2023-06-14,22.7,11.166666666666666,88.41666666666667,213.4201997339964,11.6,11.0736,Atlanta,2023,6,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5059209990395445,0.5776446825159669,0.4389941596645464,-0.6727354056424554,1.093976192322602,0.11600600243412124,0.6543109960969495,-1.2006884501711848,-0.07235816963681316,2.200492497035506,-8.737485786099297,9.134658074776103,-0.5507750330407376,-0.834653738372371
2023-06-15,26.5,11.345833333333331,82.70833333333333,224.73216318605745,6.7,13.3884,Atlanta,2023,6,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.6240176692630836,0.7960752855160912,0.13634064106940058,-0.3395163900244286,1.0086794794589944,0.013807593574504,0.7509954857328368,-1.1046834075848329,-0.0714168880372843,2.297741059614159,-9.089075923625645,9.468639478135927,-0.7037936017321169,-0.7104045088264392
2023-06-16,30.6,10.433333333333334,69.66666666666667,276.771727874574,0.1,24.336,Atlanta,2023,6,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.14025821359242757,-0.03669017173994452,-0.09788926875316886,-0.0025002246694872743,-0.4167509467437927,-0.04203837894780698,-0.5330864632733435,0.8197351126450552,0.036021024857153555,1.8024518688065942,-7.298419176689119,7.767664423814958,-0.9930238126706944,0.11791398334785223
2023-06-17,31.6,7.504166666666666,63.41666666666666,308.9518658910004,0.0,25.5024,Atlanta,2023,6,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.5925827619819343,-0.6648242661742547,-0.06766253241697594,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5487810737486829,0.7963211113609413,0.15528984852904706,0.2125509503695185,-1.5503292538745952,2.3074568293508344,-0.7776743783859634,0.6286672897503142
2023-06-18,29.1,8.070833333333333,69.25,174.10524683200225,0.2,23.202,Atlanta,2023,6,6,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.17890880554651986,-0.0848783075798669,-0.09620695173966129,0.19032269392124884,-0.3718496635868053,-0.03458124330353681,-0.4577186837799221,0.75485199541963,-0.04987152525226377,0.5201277994554959,-2.6623352702370062,3.363770105093538,0.10270144694947324,-0.9947122261209442
2023-06-19,26.8,12.9875,86.375,187.24020801954853,29.4,10.3212,Atlanta,2023,6,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5719945150733113,0.6859660405594746,0.3206488940548868,-0.6769360876836643,0.8273815538596849,0.4282014048686436,0.5934204578891724,-1.2030224960496019,-0.07455930788348895,3.1888092841720668,-12.310622765146165,12.528841174037588,-0.12602943136698358,-0.9920265028865483
2023-06-20,27.4,5.908333333333334,81.5,223.46298431001867,14.1,17.7912,Atlanta,2023,6,1,True,False,True,,atlanta_2023-06-20,1,1,background,wind_only,wind_only,False,isolated_wind_only,-0.6184459348862341,0.8035822171870095,0.08522565492294444,-0.7284045041102849,1.078010215355233,0.16817661786080226,0.46497520438886847,-0.46162090223607233,-0.099852204498497,-0.24241849899246076,0.7167948112058324,-0.22319147129822817,-0.6878858071074151,-0.7258189280944526
2023-06-21,23.3,14.404166666666669,91.04166666666669,74.58109719245522,23.9,9.7416,Atlanta,2023,6,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.3918915019652217,0.4015350006620761,0.603470468915065,-0.7291037815980342,0.9254174281161777,0.3458403335301578,0.5378337264067357,-1.1963145748749702,-0.07681327103985736,3.9577514068870117,-15.090637806052197,15.16962436339435,0.9640077404943443,0.26587417374951805
2023-06-22,25.3,8.987499999999999,86.625,66.59879279871821,10.8,12.4704,Atlanta,2023,6,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5651594236540236,0.6742928768429252,0.33460827100502205,-0.6442752352841301,1.093894369572619,0.0989103352818311,0.7301750961648859,-1.1599268938248835,-0.07066310239964939,1.017678584741636,-4.461168531999729,5.07251216879497,0.9177462577183412,0.3971672273035379
2023-06-23,26.4,6.458333333333333,79.29166666666667,268.94301474270924,0.8,21.6828,Atlanta,2023,6,4,True,False,True,,atlanta_2023-06-23,1,1,background,wind_only,wind_only,False,isolated_wind_only,-0.5739714556229902,0.7738569102679818,0.006335429100877764,0.885853012893571,-0.1315587722711291,-0.008668997184171452,-0.25201634869513956,0.5143321862411485,-0.11175430157798208,-0.33514865211196027,0.46011261395175845,0.3794085987919808,-0.9998298428188105,-0.018446826526876608
2023-06-24,30.3,9.408333333333331,66.25,299.4704496931765,0.0,25.488,Atlanta,2023,6,5,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.4297740195016749,-0.414281419201285,-0.08052743696819685,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5489260099030995,0.7971040359288137,0.1536479965870168,1.2460996270775455,-5.286996529445342,5.856980116221535,-0.8706095476966286,0.4919746085515712
2023-06-25,32.4,8.404166666666667,70.83333333333333,250.5059012327742,0.1,25.416,Atlanta,2023,6,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.03010045959772028,0.09817862676978727,-0.10120186293539356,-0.0025002246694872743,-0.4167509467437927,-0.04203837894780698,-0.5495313941816256,0.8008447093625168,0.1454984023613994,0.7010553577413654,-3.3164564563325434,3.9851308555304232,-0.9426758668441281,-0.3337097692152146
2023-06-26,32.0,12.595833333333331,72.125,242.841662807233,0.6000000000000001,24.4944,Atlanta,2023,6,0,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,-0.09194752488702593,0.2439248134367962,-0.10165222702145976,0.7331723838369685,-0.2089118803700809,-0.014047331562696058,-0.5386599587096325,0.8215744931399478,0.050496463941324975,2.9762194031861697,-11.542030371483905,11.798742292274243,-0.8897485183247287,-0.4564510643420058
2023-06-27,31.0,11.05,59.25,294.2791529273846,0.0,29.7288,Atlanta,2023,6,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.6933365095317388,-0.9150692237636519,-0.0567065405628073,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.251289311107226,0.19477896541042292,0.764686733625068,2.1371678516354526,-8.508543370965864,8.917181812123196,-0.9115529458258778,0.4111827172391423
2023-06-28,31.3,7.345833333333334,62.75,338.58587788127574,0.0,29.448,Atlanta,2023,6,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.6193347975787783,-0.7139257103331303,-0.065298885583584,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.28177634506057575,0.25037891554122144,0.7188362344383604,0.12661036018373112,-1.2396216904792179,2.0123104728933163,-0.3651062575330363,0.9309658536757511
2023-06-29,32.3,5.5125,65.41666666666667,30.440156420262767,0.0,27.4032,Atlanta,2023,6,3,True,True,True,,,0,2,other_compound,other_compound,compound,False,not_wind_only,0.4861598767177798,-0.495215335035025,-0.0762565380916844,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.4681442409826398,0.6032926044039871,0.4027758222750444,0.1464816056090528,0.16011986728981584,-0.25275698691296417,0.5066381426270493,0.8621587976906654
2023-06-30,33.0,4.9875,70.20833333333333,299.80444957537856,0.0,26.8992,Atlanta,2023,6,4,True,True,True,,,0,2,other_compound,other_compound,compound,False,not_wind_only,0.08935320891532807,0.02606154250511658,-0.09971238702641819,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5002783834535065,0.6701538814414572,0.3317764055354529,0.5361755482307522,-0.6372930991619646,-0.1441908526524821,-0.8677268558832714,0.49704134996892607
2023-07-01,33.2,7.9875,74.125,299.3186837882092,0.0,23.1264,Atlanta,2023,7,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,-0.27068826686998015,0.4510224300240404,-0.09306188060900965,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.4503375566516033,0.7470902204396976,-0.054419050493552355,0.4748959098840287,-2.498804973713123,3.208429917484317,-0.8719096415725696,0.48966680195087064
2023-07-02,32.8,6.216666666666666,76.95833333333333,212.24640181883177,4.9,24.8868,Atlanta,2023,7,6,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,-0.47289279766981823,0.6739253064469397,-0.05410775464130049,-0.032716061444754654,0.8728582686601041,-0.013749075312202303,-0.5476547972763989,0.8191142995735611,0.08876288457983815,-0.37496897672346996,0.7427577693405387,0.027187252223556082,-0.5335614030644593,-0.845761331085718
2023-07-03,31.1,7.508333333333333,82.08333333333333,238.1476386536772,3.7,20.1564,Atlanta,2023,7,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.6226937741370503,0.8019320927861235,0.10924183122590984,0.29380793436210473,0.7051766292350411,-0.021280579123649015,0.03447120445802647,0.1456892431736198,-0.12434526932723314,0.21481254484809173,-1.5585057687007893,2.315223838731295,-0.8494107648976114,-0.5277322734834916
2023-07-04,30.3,4.075,77.125,234.5313057909106,0.3,21.2796,Atlanta,2023,7,1,True,False,True,,atlanta_2023-07-04,3,4,background,wind_only,wind_only,True,persistent_wind_only,-0.4821093513619047,0.6835928785784873,-0.05063621595738006,0.359220253116212,-0.32924690234496573,-0.028090597559937626,-0.1811421238533256,0.425591978695473,-0.11897230670333302,0.21661262678633325,-0.9547836989041817,-0.13236552267451454,-0.8144326865977018,-0.5802580451844245
2023-07-05,29.6,4.2250000000000005,78.54166666666667,261.2282391629657,4.6,15.0228,Atlanta,2023,7,2,True,False,True,,atlanta_2023-07-04,3,4,background,wind_only,wind_only,True,persistent_wind_only,-0.5478842458965004,0.7498473307568725,-0.015804939330880768,0.03862660491269895,0.8381633788481833,-0.016655471275455604,0.7241740983162376,-0.9437243293051453,-0.07686840383685964,0.337206301409896,-0.9771755989976864,-0.12080491018761816,-0.9883036629886968,-0.15249875318547557
2023-07-06,31.2,6.3625,75.25,294.2087875613497,2.6,23.4684,Atlanta,2023,7,3,True,False,True,,atlanta_2023-07-04,3,4,background,wind_only,wind_only,True,persistent_wind_only,-0.36025165562659917,0.5516886549230374,-0.08188518403307328,0.6728090450210094,0.46945221733696596,-0.017756902937609436,-0.4812896766547131,0.778647088287624,-0.03262721351990573,-0.3625943385584928,0.5966397706882942,0.22719777040617542,-0.9120572347787965,0.41006292259561256
2023-07-07,31.5,6.058333333333334,72.33333333333333,296.43851951192124,0.4,23.9868,Atlanta,2023,7,4,True,True,True,,,0,4,other_compound,other_compound,compound,False,not_wind_only,-0.1113455031233286,0.266763602601149,-0.10133393035649677,0.5051117386768842,-0.28819923406045356,-0.022537555697254328,-0.5166696879273024,0.8096584139672736,0.006174733808292675,-0.3356704069289871,0.7907946868469742,-0.13323656763846398,-0.8954126330299994,0.44523725878489057
2023-07-08,32.1,8.391666666666667,71.79166666666667,277.3968597070513,2.7,24.9552,Atlanta,2023,7,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,-0.060683412954966445,0.20693058362062616,-0.10192019540585034,0.6369796573722081,0.4948089073522305,-0.01849127987436383,-0.5485433500882401,0.8176948730612088,0.09577295366317169,0.6942705743056458,-3.2919269118539627,3.961829827389042,-0.9916782199808132,0.12874124442340137
2023-07-09,30.3,10.15,72.66666666666667,270.0252444884143,0.4,22.4712,Atlanta,2023,7,6,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.14209884222245903,0.3027933923746456,-0.10056925921031604,0.5051117386768842,-0.28819923406045356,-0.022537555697254328,-0.37311864814108486,0.6604850534795373,-0.0871884810147201,1.6486634442636054,-6.742416168507915,7.239507785943608,-0.999999902936068,0.00044059942655536293
2023-07-10,28.6,6.291666666666667,76.04166666666667,323.1035529906037,27.8,20.6712,Atlanta,2023,7,0,True,False,True,,atlanta_2023-07-10,2,3,background,wind_only,wind_only,True,persistent_wind_only,-0.4164299166621045,0.6134361803968151,-0.07075169483431888,-0.6935971430906841,0.855731453676267,0.40533582712165417,-0.06657660053874838,0.2785747682757175,-0.124227912636173,-0.3736142986496466,0.6781176205113926,0.1246612966559029,-0.6003706346187866,0.7997218898388586
2023-07-11,31.4,5.591666666666666,65.41666666666667,287.07864287203,0.0,27.216,Atlanta,2023,7,1,True,False,True,,atlanta_2023-07-10,2,3,background,wind_only,wind_only,True,persistent_wind_only,0.4861598767177798,-0.495215335035025,-0.0762565380916844,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.48086894687809056,0.6292774988965342,0.37600991268071526,0.06247489109120161,0.29601453278569184,-0.2636154361996672,-0.9559025525735049,0.2936840308621797
2023-07-12,33.2,5.216666666666667,67.16666666666667,199.21465489054364,0.0,25.2792,Atlanta,2023,7,2,True,True,True,,,0,3,other_compound,other_compound,compound,False,not_wind_only,0.3599240270452554,-0.3187169408573452,-0.08555714907010789,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5501265336631769,0.8071425963774701,0.13029179886440842,0.4201075619117336,-0.3424297853401347,-0.18611370054862034,-0.3291081848753796,-0.9442922231216526
2023-07-13,31.3,8.020833333333334,77.125,235.115996924066,3.1000000000000005,21.9348,Atlanta,2023,7,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.4821093513619047,0.6835928785784873,-0.05063621595738006,0.49464743160290986,0.587987157680011,-0.020629046330218444,-0.2935465531213487,0.5653700396301945,-0.10550294673597335,0.49298866571261607,-2.5642170923226777,3.2705659925280073,-0.8203115864583665,-0.5719168655689023
2023-07-14,31.8,4.883333333333334,73.04166666666667,263.4478536528593,0.1,24.5484,Atlanta,2023,7,4,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,-0.17619295539415863,0.3424806381490705,-0.09931156070946603,-0.0025002246694872743,-0.4167509467437927,-0.04203837894780698,-0.5403001860033084,0.821822692566796,0.055561224248226404,0.5584835065081518,-0.7379550103648264,-0.13117670995027544,-0.9934684150630511,-0.11410744179110059
2023-07-15,33.2,9.3625,71.625,243.88715379768348,0.7000000000000001,18.1332,Atlanta,2023,7,5,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,-0.044967380432698593,0.18824723326856652,-0.10194807194035707,0.8182253622205808,-0.1700862697210759,-0.010997543920258033,0.41219640493737025,-0.3817246086215835,-0.10402519592027591,1.2212220878132398,-5.197054866357211,5.771543013036468,-0.8979289150766046,-0.440140504236263
2023-07-16,32.7,10.2375,64.54166666666667,305.5358486678193,0.0,25.326,Atlanta,2023,7,6,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.5376495829951261,-0.5736213204646483,-0.07221349043039643,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5500055700518873,0.8051085509186742,0.1354527276460526,1.6961569283136466,-6.914122979857994,7.40261498293329,-0.8137520263790443,0.5812122156011513
2023-07-17,32.0,5.991666666666667,62.41666666666666,341.37503519238146,0.0,27.756,Atlanta,2023,7,0,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,0.6311321389530238,-0.7371307664149425,-0.06420774408088166,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.44181537108396773,0.5508978379781065,0.4543934532115492,-0.3002512752963165,0.7711517197735461,-0.18023059115866868,-0.3193722388491897,0.9476293437058901
2023-07-18,33.1,7.191666666666666,64.75,262.9911603201723,0.0,27.504,Atlanta,2023,7,1,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,0.5260961855166344,-0.5555550721585997,-0.07313556372095567,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.4609263319551397,0.588766853327869,0.4173713601968582,0.04293136447651616,-0.9370906419100304,1.724931125816255,-0.9925273376414387,-0.12202247348090182
2023-07-19,31.5,7.225,66.875,280.0972199505656,1.0,18.072,Atlanta,2023,7,2,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.3829521063582049,-0.34977406007907713,-0.083940963255533,0.974071338027047,-0.05496631704394684,-0.005963090729322169,0.42199355338854055,-0.3963660756399781,-0.10325686065963985,0.06102412030510292,-1.0025027605195838,1.7870672008599435,-0.9845116877872531,0.17531895679102782
2023-07-20,33.8,9.9125,73.75,256.1705000989211,2.0,22.3164,Atlanta,2023,7,3,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,-0.23875282042202634,0.41458707759840147,-0.09569078397230203,0.8766313961084105,0.2986694473711449,-0.012059600936603422,-0.35151744697722903,0.6350872681070252,-0.09321432863457574,1.5197525589849232,-6.2763548234148425,6.7967882512573246,-0.9710113373779339,-0.23903343423779902
2023-07-21,33.3,12.025,79.41666666666667,285.9753961545053,3.5,19.8576,Atlanta,2023,7,4,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,-0.5777557725281481,0.7771445308737991,0.010264225219349166,0.3584184114168547,0.6689143680317561,-0.021407624757730163,0.09365274526785118,0.06649395714289046,-0.12297108662144542,2.6663809596216206,-10.421847840295305,10.734662007151083,-0.9613799709794739,0.27522454723281115
2023-07-22,29.2,8.891666666666667,80.875,283.0104979612689,2.1,20.8872,Atlanta,2023,7,5,True,False,False,,,0,0,pre1_6,neither,neither,False,not_wind_only,-0.6105327164851015,0.8010908619220065,0.06091825017704945,0.8452407799108727,0.3294166107345951,-0.013119384453068778,-0.10806711170603248,0.33228332198748795,-0.12306441977170103,0.9656619117344497,-4.273108690997266,4.8938709530443685,-0.9743288320006808,0.22512957853687116
2023-07-23,31.3,5.758333333333333,62.25,300.12158562434,0.4,24.4728,Atlanta,2023,7,6,True,False,True,,atlanta_2023-07-23,1,1,pre1_6,wind_only,wind_only,False,isolated_wind_only,0.6366416576259493,-0.7484015807332682,-0.06368452689669692,0.5051117386768842,-0.28819923406045356,-0.022537555697254328,-0.5379671318526364,0.8214216477139552,0.04848893309648922,-0.10963906959642741,0.5510962240955418,-0.2629213849072923,-0.8649624199139646,0.5018366388941509
2023-07-24,32.4,7.054166666666667,57.54166666666666,351.83377621608537,0.1,26.4528,Atlanta,2023,7,0,True,True,False,,,0,0,pre1_6,heat_only,heat_only,False,not_wind_only,0.6918824932326193,-0.9812183702098595,-0.05467096788112136,-0.0025002246694872743,-0.4167509467437927,-0.04203837894780698,-0.5227226591874927,0.720599747661816,0.27190077399126217,-0.03170125331640459,-0.6672656526456231,1.4686198162610415,-0.142045429751783,0.9898601395584283
2023-07-25,32.8,5.7375,59.41666666666666,346.2410466202825,0.0,22.7448,Atlanta,2023,7,1,True,True,True,atlanta_2023-07-25,,0,5,episode,episode,compound,False,not_wind_only,0.6922178078129261,-0.9075411479739212,-0.05697754159978357,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.40826556348615695,0.7008910339351797,-0.07496508765242112,-0.08908092853965836,0.5225258133762678,-0.26518369411084924,-0.23783767711993994,0.9713049157407735
2023-07-26,33.4,4.425,62.208333333333336,333.5228159808709,0.0,24.1812,Atlanta,2023,7,2,True,True,True,atlanta_2023-07-25,,0,5,episode,episode,compound,False,not_wind_only,0.6379787674496733,-0.751184958240924,-0.06355603577041766,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5265208712867243,0.816306232332786,0.022434118131767267,0.4625081274672115,-0.9681423625490779,-0.11243236582885177,-0.445841402360084,0.8951119728512147
2023-07-27,34.4,4.8375,61.16666666666666,142.35332658355264,0.0,24.1272,Atlanta,2023,7,3,True,True,True,atlanta_2023-07-25,,0,5,episode,episode,compound,False,not_wind_only,0.6662514803483816,-0.8163752388351155,-0.06063987163925418,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5239656159073017,0.8147238059984199,0.01782700408478039,0.5626780864745693,-0.7760869330605389,-0.12656574789756467,0.6107903643282132,-0.7917923533628047
2023-07-28,33.7,4.625,63.91666666666666,166.95248460857923,1.3,21.5676,Atlanta,2023,7,4,True,True,True,atlanta_2023-07-25,,0,5,episode,episode,compound,False,not_wind_only,0.5697063977153706,-0.6256009425678138,-0.06959681309349658,1.0118387520984118,0.05843253662382442,-0.005720988595389559,-0.2322802775170575,0.4898140309951597,-0.11415292521492013,0.5403597990731093,-0.9071139875160041,-0.11347452198414999,0.22575902201722964,-0.9741831778355773
2023-07-29,34.2,5.595833333333334,65.75,285.5631971851821,1.4,20.7252,Atlanta,2023,7,5,True,True,True,atlanta_2023-07-25,,0,5,episode,episode,compound,False,not_wind_only,0.46447433044202735,-0.4635815592296902,-0.07791567524738928,1.0067740578645574,0.09519986123907823,-0.006274252723276061,-0.07701671196609407,0.29213700235041445,-0.12400423136491327,0.058043782614573255,0.3029878578646046,-0.26402273070729376,-0.9633351034380845,0.2683010966879097
2023-07-30,32.3,9.3,64.41666666666667,306.0078231313684,2.2,21.0492,Atlanta,2023,7,6,True,True,False,,,0,0,post1_2,heat_only,heat_only,False,not_wind_only,0.5443721690310351,-0.5842825318851874,-0.07167227776841426,0.8124154137298317,0.3592380258968826,-0.014149967502589159,-0.1386439895641982,0.3715328626663148,-0.12169975935000275,1.1872981706346395,-5.074407143964298,5.655037872329552,-0.8089367309881503,0.5878957095082468
2023-07-31,34.3,8.299999999999999,54.79166666666666,351.3026347600224,0.0,27.4356,Atlanta,2023,7,0,True,True,False,,,0,0,post1_2,heat_only,heat_only,False,not_wind_only,0.6433038491270829,-1.0482889983092458,-0.05405018518937189,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.46585159114998875,0.598663554511246,0.4074535450430448,0.6445154957770307,-3.1120435856776862,3.7909556210188953,-0.15121536396125979,0.9885008415282527
2023-08-01,33.8,8.958333333333334,52.79166666666666,7.292914424590752,0.0,25.9848,Atlanta,2023,8,1,True,True,False,,,0,0,post3_6,heat_only,heat_only,False,not_wind_only,0.5756280047991483,-1.0694959282187555,-0.05545671273444939,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5394863471276954,0.7636199809278102,0.21251221277746246,1.0018474233916232,-4.403932928216373,5.018143103131744,0.12694194339663684,0.9919101486559582
2023-08-02,30.6,9.491666666666667,71.375,116.72202825252656,0.5,19.9944,Atlanta,2023,8,2,True,False,False,,,0,0,post3_6,neither,neither,False,not_wind_only,-0.021316092488332033,0.1600191360523451,-0.10186421985265522,0.6292853277354435,-0.24820289551514513,-0.01787486568655264,0.06656101283448461,0.10287520272264376,-0.12371530947182464,1.2913315166490136,-5.45052682596923,6.01232030383076,0.8931985746365971,-0.4496624359084837
2023-08-03,32.1,10.891666666666666,76.25,205.91308478699744,7.3,15.696,Atlanta,2023,8,3,True,True,False,,,0,0,post3_6,heat_only,heat_only,False,not_wind_only,-0.4301163190769955,0.6282688168570729,-0.0673335942667179,-0.4090242227982494,1.034947943710711,0.025280540960962307,0.6872411626427375,-0.8520618116589266,-0.08077883351947365,2.051227261449664,-8.19783580757048,8.622035455665674,-0.4370072113377733,-0.8994580019315981
2023-08-04,28.3,8.8125,84.70833333333333,298.6934737423505,13.0,12.24,Atlanta,2023,8,4,True,False,False,,,0,0,post3_6,neither,neither,False,not_wind_only,-0.607455897735318,0.7509837472398563,0.23186749481341573,-0.7091079848387021,1.0874922702627152,0.14550729651850416,0.721204910275289,-1.1701226140853418,-0.07071477966015474,0.9226916166415552,-4.117754909299575,4.746297774815607,-0.8772008577209399,0.4801235832716898
2023-08-05,32.6,5.458333333333333,73.70833333333333,343.88856060812327,0.1,24.5412,Atlanta,2023,8,5,True,True,True,,,0,1,other_compound,other_compound,compound,False,not_wind_only,-0.2351497102149074,0.4104600006906413,-0.09595142382487101,-0.0025002246694872743,-0.4167509467437927,-0.04203837894780698,-0.5400890429967407,0.8218006139494869,0.05488214479950083,0.20287998672882143,0.06489028795131845,-0.24253526390782384,-0.2775064721865581,0.9607237677368927
2023-08-06,28.6,6.991666666666667,85.66666666666667,230.74561454546625,28.4,15.1776,Atlanta,2023,8,6,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.589276347773505,0.7163994087754698,0.28198027148251315,-0.687455234410924,0.8450700026944065,0.41400956085884055,0.7170786495443598,-0.9240158845443163,-0.07767772687125397,-0.06562517049500502,-0.5446179302527101,1.3521146755541256,-0.7743442141552179,-0.6327645992028458
2023-08-07,32.9,13.1125,81.16666666666667,246.6364199600132,3.3,22.1256,Atlanta,2023,8,0,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,-0.6146670200128165,0.8028128005095956,0.07207468852494332,0.425487608763837,0.6299028037570948,-0.0211910382820613,-0.3233282018245301,0.6014382936926919,-0.09980121187117039,3.256657118529268,-12.55591820993199,12.761851455451419,-0.9180068866062678,-0.3965644413502892
2023-08-08,28.3,9.870833333333334,77.70833333333333,274.58966162997217,0.0,19.0044,Atlanta,2023,8,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5118809289390037,0.7142793549412529,-0.03743254502092563,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,0.2591234311384082,-0.16087650938637657,-0.11500748012811443,1.49713661419919,-6.194589675152902,6.719118157452716,-0.9967933332108906,0.08001906564264791
2023-08-09,30.3,7.266666666666667,77.58333333333333,276.468672830396,0.0,25.0668,Atlanta,2023,8,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5058234189232084,0.7081117746235124,-0.04039835866427215,-0.21938134372315346,-0.4650677503217346,-0.050453465678498746,-0.5495733207380358,0.8147668838156598,0.10742038216013727,0.08364006509083667,-1.0842679087815263,1.8647372946645546,-0.9936336024042931,0.11265994928574728
2023-08-10,29.3,13.558333333333332,78.16666666666667,258.3583482169055,0.8999999999999999,15.8652,Atlanta,2023,8,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5326156763765191,0.7350236830073054,-0.025932571872560786,0.9373877685957732,-0.09321256305955677,-0.0070077255251404565,0.6754360397747421,-0.8265518931170682,-0.08192392027754722,3.4986477277366173,-13.430805296334768,13.592921459160749,-0.9794288150159803,-0.20178998071359364
2023-08-11,30.0,8.066666666666666,85.375,230.22299601303448,19.8,15.084,Atlanta,2023,8,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5954614143741669,0.7277513133572433,0.266452285226326,-0.7523265415913553,0.9969333904931671,0.27679945889416435,0.7214671883352195,-0.9360289083110273,-0.07718204806202807,0.5178662049769228,-2.6541587554108124,3.3560030957130773,-0.7685403736661011,-0.6398012926254291
2023-08-12,32.6,6.5375000000000005,87.29166666666667,250.8370235950444,5.4,19.3104,Atlanta,2023,8,5,True,True,True,,,0,2,other_compound,other_compound,compound,False,not_wind_only,-0.5451526877518929,0.6409095391889624,0.3725872555790586,-0.13672583028298754,0.9216360117813338,-0.007579616041568722,0.20086658647606367,-0.0797353138119669,-0.11839691640325167,-0.30382986578816135,0.32919551985459616,0.5144485444054651,-0.944588681304008,-0.32825633756616995
