model,city,contrast,estimate_ppb,ci_lower,ci_upper,ci_status,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_status,valid_bootstrap,n_station_days,n_city_days,n_stations,n_strata,n_episode_days,n_episodes,n_years,rank,parameters,condition_number,weighted_rmse,days_episode,days_heat_only,days_wind_only,days_other_compound
weather_adjusted,Phoenix,episode_vs_reference,3.2522214018139604,1.3774157211826543,5.127027082445267,approximate_delete_one_year_jackknife_t,1.8558649693050693,5.167430831788485,conditional_on_estimability,4993,5991,1284,6,1414,16,8,6,15,15,384.666321722427,2.8622045544246295,16,240,334,34
weather_adjusted,Phoenix,heat_only_vs_reference,-0.08062588828798989,-1.102405111060663,0.9411533344846833,approximate_delete_one_year_jackknife_t,-0.7575763551643897,0.7026168193584101,conditional_on_estimability,5000,5991,1284,6,1414,16,8,6,15,15,384.666321722427,2.8622045544246295,16,240,334,34
weather_adjusted,Phoenix,wind_only_vs_reference,3.189963819145252,2.837210209040658,3.5427174292498465,approximate_delete_one_year_jackknife_t,2.9458447872055964,3.4215310383974518,conditional_on_estimability,5000,5991,1284,6,1414,16,8,6,15,15,384.666321722427,2.8622045544246295,16,240,334,34
weather_adjusted,Phoenix,other_compound_vs_reference,2.1198702633633038,0.2266517999908535,4.013088726735754,approximate_delete_one_year_jackknife_t,1.1195393789076655,3.7544272967692303,conditional_on_estimability,5000,5991,1284,6,1414,16,8,6,15,15,384.666321722427,2.8622045544246295,16,240,334,34
weather_adjusted,Phoenix,episode_vs_heat_only,3.33284729010195,1.3760147228475634,5.289679857356337,approximate_delete_one_year_jackknife_t,2.0100806985721507,5.274217799393993,conditional_on_estimability,4993,5991,1284,6,1414,16,8,6,15,15,384.666321722427,2.8622045544246295,16,240,334,34
weather_adjusted,Phoenix,episode_vs_wind_only,0.06225758266870818,-1.6002856151553515,1.7248007804927679,approximate_delete_one_year_jackknife_t,-1.228373575516108,1.9085755888359692,conditional_on_estimability,4993,5991,1284,6,1414,16,8,6,15,15,384.666321722427,2.8622045544246295,16,240,334,34
weather_adjusted,San Diego,episode_vs_reference,2.193515051712808,1.146015660959838,3.2410144424657776,approximate_delete_one_year_jackknife_t,1.4515913728752974,2.6580686369656292,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,15,15,581.6053942625397,1.6597190951289915,78,136,328,36
weather_adjusted,San Diego,heat_only_vs_reference,0.7008596984980251,-0.025476840582040694,1.4271962375780909,approximate_delete_one_year_jackknife_t,0.08852749092593926,1.0562182157953406,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,15,15,581.6053942625397,1.6597190951289915,78,136,328,36
weather_adjusted,San Diego,wind_only_vs_reference,1.212987700795885,0.8919157647679451,1.5340596368238248,approximate_delete_one_year_jackknife_t,0.9474539225779625,1.4301140525262073,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,15,15,581.6053942625397,1.6597190951289915,78,136,328,36
weather_adjusted,San Diego,other_compound_vs_reference,2.1063583833509023,0.9446155018600724,3.2681012648417322,approximate_delete_one_year_jackknife_t,1.1906305525732206,2.848680967299395,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,15,15,581.6053942625397,1.6597190951289915,78,136,328,36
weather_adjusted,San Diego,episode_vs_heat_only,1.4926553532147828,0.8012729934655703,2.1840377129639954,approximate_delete_one_year_jackknife_t,0.968769616793858,1.8222633799800345,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,15,15,581.6053942625397,1.6597190951289915,78,136,328,36
weather_adjusted,San Diego,episode_vs_wind_only,0.980527350916923,-0.2553586360964566,2.2164133379303026,approximate_delete_one_year_jackknife_t,0.13231268585305456,1.625839407840379,conditional_on_estimability,5000,5051,1284,5,1198,78,28,6,15,15,581.6053942625397,1.6597190951289915,78,136,328,36
weather_adjusted,Seattle,episode_vs_reference,7.528933359309055,3.5233073508200867,11.534559367798023,approximate_delete_one_year_jackknife_t,5.076996491886138,10.898866413450373,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,15,15,541.8199244991633,3.3559010975543355,39,168,263,67
weather_adjusted,Seattle,heat_only_vs_reference,3.46111118400227,1.2573049236803988,5.664917444324141,approximate_delete_one_year_jackknife_t,2.028775110837446,4.862591198666113,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,15,15,541.8199244991633,3.3559010975543355,39,168,263,67
weather_adjusted,Seattle,wind_only_vs_reference,3.5563990484308152,3.2273400388615525,3.885458058000078,approximate_delete_one_year_jackknife_t,3.290587821666158,3.7810954050089265,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,15,15,541.8199244991633,3.3559010975543355,39,168,263,67
weather_adjusted,Seattle,other_compound_vs_reference,7.721509254692562,4.373759864779949,11.069258644605176,approximate_delete_one_year_jackknife_t,5.917557885500172,10.154546704894514,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,15,15,541.8199244991633,3.3559010975543355,39,168,263,67
weather_adjusted,Seattle,episode_vs_heat_only,4.067822175306785,2.005155231817554,6.1304891187960155,approximate_delete_one_year_jackknife_t,2.6665186053553764,6.022500503392874,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,15,15,541.8199244991633,3.3559010975543355,39,168,263,67
weather_adjusted,Seattle,episode_vs_wind_only,3.9725343108782396,0.057146193651132826,7.887922428105346,approximate_delete_one_year_jackknife_t,1.551358316362189,7.281718768474024,conditional_on_estimability,5000,2447,1282,2,587,39,15,6,15,15,541.8199244991633,3.3559010975543355,39,168,263,67
