model,city,contrast,estimate_ppb,estimable,diagnostic_reason,support_station_days,strata,unique_weather_days,episode_station_days,episode_city_days,observed_episodes,within_rank,parameters,condition_number,contrast_projection_max_error,jackknife_status,jackknife_se,jackknife_lower,jackknife_upper,delete_year_attempted,delete_year_unavailable,unavailable_when_omitting_years,city_year_bootstrap_attempted,city_year_bootstrap_valid,city_year_bootstrap_failed,note
calendar_only,New York,wind_only_vs_reference,4.976135515266799,True,estimable,10742,2527,1284,466,56,21,4,4,7.348101714813903,2.220446049250313e-16,delete_year_jackknife_diagnostic_t_df_5,0.2973474729408407,4.211779502452714,5.740491528080884,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,New York,other_compound_vs_reference,4.650092516245784,True,estimable,10742,2527,1284,466,56,21,4,4,7.348101714813903,8.92682375527052e-16,delete_year_jackknife_diagnostic_t_df_5,0.5444354612476354,3.250576608886333,6.049608423605234,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,New York,episode_vs_wind_only,0.5563429320508657,True,estimable,10742,2527,1284,466,56,21,4,4,7.348101714813903,8.881784197001252e-16,delete_year_jackknife_diagnostic_t_df_5,0.7796642149030505,-1.447847736674564,2.5605336007762958,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,New York,episode_vs_heat_only,3.5651736489408647,True,estimable,10742,2527,1284,466,56,21,4,4,7.348101714813903,9.25192720332821e-16,delete_year_jackknife_diagnostic_t_df_5,0.7591165225983096,1.613802504818246,5.516544793063483,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Philadelphia,episode_vs_reference,2.197655935904843,True,estimable,5975,1435,1284,145,33,13,4,4,9.659559829909716,5.261595567125645e-16,delete_year_jackknife_diagnostic_t_df_5,0.8391091505089019,0.0406571954904415,4.354654676319244,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Philadelphia,heat_only_vs_reference,1.2275112004295925,True,estimable,5975,1435,1284,145,33,13,4,4,9.659559829909716,8.6266136591441655e-16,delete_year_jackknife_diagnostic_t_df_5,0.1818958690195276,0.7599329835507123,1.6950894173084723,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Philadelphia,wind_only_vs_reference,1.9996988580970103,True,estimable,5975,1435,1284,145,33,13,4,4,9.659559829909716,4.440892098500626e-16,delete_year_jackknife_diagnostic_t_df_5,0.2990090135474803,1.2310717191803249,2.768325997013696,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Philadelphia,other_compound_vs_reference,2.2259622294381884,True,estimable,5975,1435,1284,145,33,13,4,4,9.659559829909716,7.876999692806071e-16,delete_year_jackknife_diagnostic_t_df_5,0.2358216935215608,1.6197632676226703,2.8321611912537064,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Philadelphia,episode_vs_wind_only,0.1979570778078327,True,estimable,5975,1435,1284,145,33,13,4,4,9.659559829909716,4.440892098500626e-16,delete_year_jackknife_diagnostic_t_df_5,0.8591696367966205,-2.0106087842718097,2.4065229398874752,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Philadelphia,episode_vs_heat_only,0.9701447354752508,True,estimable,5975,1435,1284,145,33,13,4,4,9.659559829909716,8.867617837335136e-16,delete_year_jackknife_diagnostic_t_df_5,0.9674165151318952,-1.5166785858173832,3.456968056767885,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Phoenix,episode_vs_reference,6.677128594986608,True,estimable,5991,1414,1284,72,16,8,4,4,16.131825871745054,3.27274388975693e-15,delete_year_jackknife_diagnostic_t_df_5,0.6877783546534851,4.909138049570528,8.445119140402689,6,0,,5000,4996,4,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Phoenix,heat_only_vs_reference,1.467266274539758,True,estimable,5991,1414,1284,72,16,8,4,4,16.131825871745054,2.220446049250313e-16,delete_year_jackknife_diagnostic_t_df_5,0.4834955687410432,0.224401347923383,2.710131201156133,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Phoenix,wind_only_vs_reference,3.543754858491443,True,estimable,5991,1414,1284,72,16,8,4,4,16.131825871745054,7.600770113229786e-16,delete_year_jackknife_diagnostic_t_df_5,0.1929561681105039,3.0477452376725944,4.039764479310292,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Phoenix,other_compound_vs_reference,3.460783995970477,True,estimable,5991,1414,1284,72,16,8,4,4,16.131825871745054,5.698697161669794e-16,delete_year_jackknife_diagnostic_t_df_5,0.9473309725353756,1.0255922056353564,5.8959757863055975,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Phoenix,episode_vs_wind_only,3.133373736495165,True,estimable,5991,1414,1284,72,16,8,4,4,16.131825871745054,2.4991143512778826e-15,delete_year_jackknife_diagnostic_t_df_5,0.7007740492724611,1.3319766945500688,4.934770778440261,6,0,,5000,4996,4,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Phoenix,episode_vs_heat_only,5.209862320446851,True,estimable,5991,1414,1284,72,16,8,4,4,16.131825871745054,3.552713678800501e-15,delete_year_jackknife_diagnostic_t_df_5,0.8940647849306044,2.9115956244221506,7.508129016471551,6,0,,5000,4996,4,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,San Diego,episode_vs_reference,4.381060787105348,True,estimable,5051,1198,1284,291,72,26,4,4,6.74428996442968,2.2704134489685633e-16,delete_year_jackknife_diagnostic_t_df_5,0.4665030844087035,3.18187643205602,5.580245142154675,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,San Diego,heat_only_vs_reference,4.0365145536634905,True,estimable,5051,1198,1284,291,72,26,4,4,6.74428996442968,1.1102230246251565e-15,delete_year_jackknife_diagnostic_t_df_5,0.3504292293679672,3.1357075419741625,4.937321565352819,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
