model,city,contrast,omitted_year,estimate_ppb,estimable
period_2023_2024,Denver,other_compound_vs_reference,2023,1.4125408133020727,True
period_2023_2024,Denver,other_compound_vs_reference,2024,2.6335682722695024,True
period_2023_2024,Denver,episode_vs_wind_only,2023,0.5994230434684,True
period_2023_2024,Denver,episode_vs_wind_only,2024,,False
period_2023_2024,Denver,episode_vs_heat_only,2023,-0.478973314905708,True
period_2023_2024,Denver,episode_vs_heat_only,2024,,False
period_2023_2024,Houston,episode_vs_reference,2023,1.155146278496533,True
period_2023_2024,Houston,episode_vs_reference,2024,1.1666124029604277,True
period_2023_2024,Houston,heat_only_vs_reference,2023,-1.2493330243528649,True
period_2023_2024,Houston,heat_only_vs_reference,2024,-3.149317988255459,True
period_2023_2024,Houston,wind_only_vs_reference,2023,4.24705598831415,True
period_2023_2024,Houston,wind_only_vs_reference,2024,4.206424200102402,True
period_2023_2024,Houston,other_compound_vs_reference,2023,-1.1737815610378148,True
period_2023_2024,Houston,other_compound_vs_reference,2024,-0.4540762147927212,True
period_2023_2024,Houston,episode_vs_wind_only,2023,-3.0919097098176174,True
period_2023_2024,Houston,episode_vs_wind_only,2024,-3.039811797141975,True
period_2023_2024,Houston,episode_vs_heat_only,2023,2.404479302849398,True
period_2023_2024,Houston,episode_vs_heat_only,2024,4.315930391215886,True
period_2023_2024,Los Angeles,episode_vs_reference,2023,1.6381833728552475,True
period_2023_2024,Los Angeles,episode_vs_reference,2024,4.8031532306343765,True
period_2023_2024,Los Angeles,heat_only_vs_reference,2023,-0.293570080020021,True
period_2023_2024,Los Angeles,heat_only_vs_reference,2024,0.8129253436135948,True
period_2023_2024,Los Angeles,wind_only_vs_reference,2023,2.4001026252488287,True
period_2023_2024,Los Angeles,wind_only_vs_reference,2024,2.03400782167544,True
period_2023_2024,Los Angeles,other_compound_vs_reference,2023,1.3386613000695096,True
period_2023_2024,Los Angeles,other_compound_vs_reference,2024,2.4271075650795844,True
period_2023_2024,Los Angeles,episode_vs_wind_only,2023,-0.7619192523935809,True
period_2023_2024,Los Angeles,episode_vs_wind_only,2024,2.769145408958937,True
period_2023_2024,Los Angeles,episode_vs_heat_only,2023,1.931753452875269,True
period_2023_2024,Los Angeles,episode_vs_heat_only,2024,3.9902278870207817,True
period_2023_2024,New York,episode_vs_reference,2023,6.425774715205316,True
period_2023_2024,New York,episode_vs_reference,2024,4.369802687017664,True
period_2023_2024,New York,heat_only_vs_reference,2023,0.9382538084810852,True
period_2023_2024,New York,heat_only_vs_reference,2024,0.8924945306788548,True
period_2023_2024,New York,wind_only_vs_reference,2023,5.006635573216379,True
period_2023_2024,New York,wind_only_vs_reference,2024,3.384207926788141,True
period_2023_2024,New York,other_compound_vs_reference,2023,5.02263847963631,True
period_2023_2024,New York,other_compound_vs_reference,2024,4.506927415602344,True
period_2023_2024,New York,episode_vs_wind_only,2023,1.4191391419889363,True
period_2023_2024,New York,episode_vs_wind_only,2024,0.9855947602295232,True
period_2023_2024,New York,episode_vs_heat_only,2023,5.487520906724231,True
period_2023_2024,New York,episode_vs_heat_only,2024,3.4773081563388093,True
period_2023_2024,Philadelphia,episode_vs_reference,2023,2.0738742229349563,True
period_2023_2024,Philadelphia,episode_vs_reference,2024,2.1140313026711945,True
period_2023_2024,Philadelphia,heat_only_vs_reference,2023,0.9713605436311804,True
period_2023_2024,Philadelphia,heat_only_vs_reference,2024,1.1237972644549443,True
period_2023_2024,Philadelphia,wind_only_vs_reference,2023,2.745013805961783,True
period_2023_2024,Philadelphia,wind_only_vs_reference,2024,2.204539243166691,True
period_2023_2024,Philadelphia,other_compound_vs_reference,2023,2.557916394802885,True
period_2023_2024,Philadelphia,other_compound_vs_reference,2024,1.8143512723460944,True
period_2023_2024,Philadelphia,episode_vs_wind_only,2023,-0.6711395830268265,True
period_2023_2024,Philadelphia,episode_vs_wind_only,2024,-0.0905079404954962,True
period_2023_2024,Philadelphia,episode_vs_heat_only,2023,1.1025136793037758,True
period_2023_2024,Philadelphia,episode_vs_heat_only,2024,0.9902340382162502,True
period_2023_2024,Phoenix,episode_vs_reference,2023,0.6358598933924382,True
period_2023_2024,Phoenix,episode_vs_reference,2024,2.772049186813564,True
period_2023_2024,Phoenix,heat_only_vs_reference,2023,-0.1138384468716574,True
period_2023_2024,Phoenix,heat_only_vs_reference,2024,-0.2896347202489643,True
period_2023_2024,Phoenix,wind_only_vs_reference,2023,2.943846015660255,True
period_2023_2024,Phoenix,wind_only_vs_reference,2024,3.00464755664406,True
period_2023_2024,Phoenix,other_compound_vs_reference,2023,1.8692171188191389,True
period_2023_2024,Phoenix,other_compound_vs_reference,2024,1.3000926757270768,True
period_2023_2024,Phoenix,episode_vs_wind_only,2023,-2.307986122267817,True
period_2023_2024,Phoenix,episode_vs_wind_only,2024,-0.2325983698304963,True
period_2023_2024,Phoenix,episode_vs_heat_only,2023,0.7496983402640957,True
period_2023_2024,Phoenix,episode_vs_heat_only,2024,3.061683907062528,True
period_2023_2024,San Diego,episode_vs_reference,2023,0.9500652991258458,True
period_2023_2024,San Diego,episode_vs_reference,2024,2.458830984908923,True
period_2023_2024,San Diego,heat_only_vs_reference,2023,-0.7089914950643184,True
period_2023_2024,San Diego,heat_only_vs_reference,2024,0.9936619295288248,True
period_2023_2024,San Diego,wind_only_vs_reference,2023,1.3658394680290065,True
period_2023_2024,San Diego,wind_only_vs_reference,2024,1.1186023291269025,True
period_2023_2024,San Diego,other_compound_vs_reference,2023,0.3035502015228246,True
period_2023_2024,San Diego,other_compound_vs_reference,2024,1.674187812024115,True
period_2023_2024,San Diego,episode_vs_wind_only,2023,-0.4157741689031606,True
period_2023_2024,San Diego,episode_vs_wind_only,2024,1.3402286557820209,True
period_2023_2024,San Diego,episode_vs_heat_only,2023,1.6590567941901642,True
period_2023_2024,San Diego,episode_vs_heat_only,2024,1.4651690553800982,True
period_2023_2024,Seattle,episode_vs_reference,2023,8.477807014342936,True
period_2023_2024,Seattle,episode_vs_reference,2024,4.534868341907966,True
period_2023_2024,Seattle,heat_only_vs_reference,2023,4.790728970274964,True
period_2023_2024,Seattle,heat_only_vs_reference,2024,6.238886967877088,True
period_2023_2024,Seattle,wind_only_vs_reference,2023,3.218518454871186,True
period_2023_2024,Seattle,wind_only_vs_reference,2024,3.533377503617693,True
period_2023_2024,Seattle,other_compound_vs_reference,2023,9.871732333123678,True
period_2023_2024,Seattle,other_compound_vs_reference,2024,6.1228658525337245,True
period_2023_2024,Seattle,episode_vs_wind_only,2023,5.2592885594717504,True
period_2023_2024,Seattle,episode_vs_wind_only,2024,1.0014908382902727,True
period_2023_2024,Seattle,episode_vs_heat_only,2023,3.687078044067972,True
period_2023_2024,Seattle,episode_vs_heat_only,2024,-1.7040186259691217,True
phase_calendar_secondary,Atlanta,episode_vs_reference,2019,3.0358459969571943,True
phase_calendar_secondary,Atlanta,episode_vs_reference,2020,3.3208311445011707,True
phase_calendar_secondary,Atlanta,episode_vs_reference,2021,3.0812043289441053,True
phase_calendar_secondary,Atlanta,episode_vs_reference,2022,3.5091714434499277,True
phase_calendar_secondary,Atlanta,episode_vs_reference,2023,3.425198831096255,True
phase_calendar_secondary,Atlanta,episode_vs_reference,2024,2.9190831683991973,True
phase_calendar_secondary,Atlanta,pre1_6_vs_reference,2019,1.2913986263501436,True
phase_calendar_secondary,Atlanta,pre1_6_vs_reference,2020,1.1617435139602132,True
phase_calendar_secondary,Atlanta,pre1_6_vs_reference,2021,1.1516694700656294,True
phase_calendar_secondary,Atlanta,pre1_6_vs_reference,2022,1.5015755118000853,True
phase_calendar_secondary,Atlanta,pre1_6_vs_reference,2023,1.5486941911088157,True
phase_calendar_secondary,Atlanta,pre1_6_vs_reference,2024,0.8361042453092816,True
phase_calendar_secondary,Atlanta,post1_2_vs_reference,2019,0.9854940747930254,True
phase_calendar_secondary,Atlanta,post1_2_vs_reference,2020,0.6762347064882877,True
phase_calendar_secondary,Atlanta,post1_2_vs_reference,2021,0.5227285513839215,True
phase_calendar_secondary,Atlanta,post1_2_vs_reference,2022,0.9106634725065096,True
phase_calendar_secondary,Atlanta,post1_2_vs_reference,2023,0.8401455152256292,True
phase_calendar_secondary,Atlanta,post1_2_vs_reference,2024,0.3137268479004386,True
phase_calendar_secondary,Atlanta,post3_6_vs_reference,2019,1.063159013852419,True
phase_calendar_secondary,Atlanta,post3_6_vs_reference,2020,0.8892633256739024,True
phase_calendar_secondary,Atlanta,post3_6_vs_reference,2021,0.8365110522685376,True
phase_calendar_secondary,Atlanta,post3_6_vs_reference,2022,0.9380417334265986,True
phase_calendar_secondary,Atlanta,post3_6_vs_reference,2023,1.063883684820627,True
phase_calendar_secondary,Atlanta,post3_6_vs_reference,2024,0.6192402876737136,True
phase_calendar_secondary,Atlanta,other_compound_vs_reference,2019,1.849359906985555,True
phase_calendar_secondary,Atlanta,other_compound_vs_reference,2020,1.4257249707484747,True
phase_calendar_secondary,Atlanta,other_compound_vs_reference,2021,1.310533911901516,True
phase_calendar_secondary,Atlanta,other_compound_vs_reference,2022,1.877977984932166,True
phase_calendar_secondary,Atlanta,other_compound_vs_reference,2023,2.087352918152254,True
phase_calendar_secondary,Atlanta,other_compound_vs_reference,2024,0.9980859096042802,True
phase_calendar_secondary,Chicago,episode_vs_reference,2019,4.275524327118217,True
phase_calendar_secondary,Chicago,episode_vs_reference,2020,4.394644161214615,True
phase_calendar_secondary,Chicago,episode_vs_reference,2021,4.806218107793341,True
phase_calendar_secondary,Chicago,episode_vs_reference,2022,3.456479432127073,True
phase_calendar_secondary,Chicago,episode_vs_reference,2023,3.4909665795091605,True
phase_calendar_secondary,Chicago,episode_vs_reference,2024,3.171574217814531,True
phase_calendar_secondary,Chicago,pre1_6_vs_reference,2019,0.6416541383274132,True
phase_calendar_secondary,Chicago,pre1_6_vs_reference,2020,0.562629037136832,True
phase_calendar_secondary,Chicago,pre1_6_vs_reference,2021,0.87710638227745,True
phase_calendar_secondary,Chicago,pre1_6_vs_reference,2022,0.5855441963182378,True
phase_calendar_secondary,Chicago,pre1_6_vs_reference,2023,0.5311253690085734,True
phase_calendar_secondary,Chicago,pre1_6_vs_reference,2024,1.0619619969409773,True
phase_calendar_secondary,Chicago,post1_2_vs_reference,2019,-0.8482352112786731,True
phase_calendar_secondary,Chicago,post1_2_vs_reference,2020,-1.1429885065399026,True
phase_calendar_secondary,Chicago,post1_2_vs_reference,2021,-0.6802728839250185,True
phase_calendar_secondary,Chicago,post1_2_vs_reference,2022,-1.1424544103167833,True
phase_calendar_secondary,Chicago,post1_2_vs_reference,2023,-0.7424096582055578,True
phase_calendar_secondary,Chicago,post1_2_vs_reference,2024,0.0044107801142675,True
phase_calendar_secondary,Chicago,post3_6_vs_reference,2019,-1.964844671230088,True
phase_calendar_secondary,Chicago,post3_6_vs_reference,2020,-1.8824077816483225,True
phase_calendar_secondary,Chicago,post3_6_vs_reference,2021,-2.4172490187009408,True
phase_calendar_secondary,Chicago,post3_6_vs_reference,2022,-2.600188971307967,True
phase_calendar_secondary,Chicago,post3_6_vs_reference,2023,-2.098668178343376,True
phase_calendar_secondary,Chicago,post3_6_vs_reference,2024,-0.3659870078868887,True
phase_calendar_secondary,Chicago,other_compound_vs_reference,2019,4.21310088196602,True
phase_calendar_secondary,Chicago,other_compound_vs_reference,2020,3.763612272794056,True
phase_calendar_secondary,Chicago,other_compound_vs_reference,2021,4.153342200711641,True
phase_calendar_secondary,Chicago,other_compound_vs_reference,2022,4.123014354824535,True
phase_calendar_secondary,Chicago,other_compound_vs_reference,2023,3.8096556138202944,True
phase_calendar_secondary,Chicago,other_compound_vs_reference,2024,4.5360643183818565,True
phase_calendar_secondary,Dallas,episode_vs_reference,2019,2.491014185280287,True
phase_calendar_secondary,Dallas,episode_vs_reference,2020,3.1937141113887595,True
phase_calendar_secondary,Dallas,episode_vs_reference,2021,3.476931899364944,True
phase_calendar_secondary,Dallas,episode_vs_reference,2022,3.4967654228953275,True
phase_calendar_secondary,Dallas,episode_vs_reference,2023,3.1640824705609494,True
phase_calendar_secondary,Dallas,episode_vs_reference,2024,3.293269199401925,True
phase_calendar_secondary,Dallas,pre1_6_vs_reference,2019,-0.1950439114997598,True
phase_calendar_secondary,Dallas,pre1_6_vs_reference,2020,0.3248305262063605,True
phase_calendar_secondary,Dallas,pre1_6_vs_reference,2021,0.476070499934357,True
phase_calendar_secondary,Dallas,pre1_6_vs_reference,2022,0.9514478700429267,True
phase_calendar_secondary,Dallas,pre1_6_vs_reference,2023,-0.0951414788485978,True
phase_calendar_secondary,Dallas,pre1_6_vs_reference,2024,0.5508671429475207,True
phase_calendar_secondary,Dallas,post1_2_vs_reference,2019,1.0600177115455338,True
phase_calendar_secondary,Dallas,post1_2_vs_reference,2020,1.3809084522402737,True
phase_calendar_secondary,Dallas,post1_2_vs_reference,2021,1.370018859829724,True
phase_calendar_secondary,Dallas,post1_2_vs_reference,2022,1.7233729463879095,True
phase_calendar_secondary,Dallas,post1_2_vs_reference,2023,1.1632474213488324,True
phase_calendar_secondary,Dallas,post1_2_vs_reference,2024,1.5886711589231992,True
phase_calendar_secondary,Dallas,post3_6_vs_reference,2019,0.7616697617167772,True
phase_calendar_secondary,Dallas,post3_6_vs_reference,2020,0.5685276969624491,True
phase_calendar_secondary,Dallas,post3_6_vs_reference,2021,0.416821550381618,True
phase_calendar_secondary,Dallas,post3_6_vs_reference,2022,0.4408504638774795,True
phase_calendar_secondary,Dallas,post3_6_vs_reference,2023,0.4869079412232368,True
phase_calendar_secondary,Dallas,post3_6_vs_reference,2024,0.7752094584523294,True
phase_calendar_secondary,Dallas,other_compound_vs_reference,2019,1.831489972320676,True
phase_calendar_secondary,Dallas,other_compound_vs_reference,2020,1.929448492684216,True
phase_calendar_secondary,Dallas,other_compound_vs_reference,2021,1.9768051811587104,True
phase_calendar_secondary,Dallas,other_compound_vs_reference,2022,1.9647475444005884,True
phase_calendar_secondary,Dallas,other_compound_vs_reference,2023,1.852395360809916,True
phase_calendar_secondary,Dallas,other_compound_vs_reference,2024,2.011377014152006,True
phase_calendar_secondary,Denver,episode_vs_reference,2019,0.0641335892046115,True
phase_calendar_secondary,Denver,episode_vs_reference,2020,1.4308481686908627,True
phase_calendar_secondary,Denver,episode_vs_reference,2021,1.787045369471255,True
phase_calendar_secondary,Denver,episode_vs_reference,2022,2.519798311506067,True
phase_calendar_secondary,Denver,episode_vs_reference,2023,1.4128104704261395,True
phase_calendar_secondary,Denver,episode_vs_reference,2024,1.3789359436616655,True
phase_calendar_secondary,Denver,pre1_6_vs_reference,2019,-0.5913115722621373,True
phase_calendar_secondary,Denver,pre1_6_vs_reference,2020,-0.2188590719051022,True
phase_calendar_secondary,Denver,pre1_6_vs_reference,2021,0.4301558404211803,True
phase_calendar_secondary,Denver,pre1_6_vs_reference,2022,0.2726066417979134,True
phase_calendar_secondary,Denver,pre1_6_vs_reference,2023,-0.244287867381975,True
phase_calendar_secondary,Denver,pre1_6_vs_reference,2024,-0.9902797901324184,True
phase_calendar_secondary,Denver,post1_2_vs_reference,2019,-0.8039645149039809,True
phase_calendar_secondary,Denver,post1_2_vs_reference,2020,-0.4977217574221184,True
phase_calendar_secondary,Denver,post1_2_vs_reference,2021,-0.2622619979332201,True
phase_calendar_secondary,Denver,post1_2_vs_reference,2022,-0.2906304721082812,True
phase_calendar_secondary,Denver,post1_2_vs_reference,2023,-0.5376614997736482,True
phase_calendar_secondary,Denver,post1_2_vs_reference,2024,-0.6115382235287679,True
phase_calendar_secondary,Denver,post3_6_vs_reference,2019,-0.2215774550445843,True
phase_calendar_secondary,Denver,post3_6_vs_reference,2020,0.2356356744084428,True
phase_calendar_secondary,Denver,post3_6_vs_reference,2021,0.5138773125117383,True
phase_calendar_secondary,Denver,post3_6_vs_reference,2022,0.4341452054875017,True
phase_calendar_secondary,Denver,post3_6_vs_reference,2023,0.2125735147880419,True
phase_calendar_secondary,Denver,post3_6_vs_reference,2024,0.1692376900672666,True
phase_calendar_secondary,Denver,other_compound_vs_reference,2019,1.7584194656414225,True
phase_calendar_secondary,Denver,other_compound_vs_reference,2020,1.7172575248360182,True
phase_calendar_secondary,Denver,other_compound_vs_reference,2021,1.4042554519652757,True
phase_calendar_secondary,Denver,other_compound_vs_reference,2022,2.2850743582741773,True
phase_calendar_secondary,Denver,other_compound_vs_reference,2023,1.4245528684655913,True
phase_calendar_secondary,Denver,other_compound_vs_reference,2024,1.5914709183756492,True
phase_calendar_secondary,Houston,episode_vs_reference,2019,1.7518558024972002,True
phase_calendar_secondary,Houston,episode_vs_reference,2020,1.1869938402772424,True
phase_calendar_secondary,Houston,episode_vs_reference,2021,1.8338061722282533,True
phase_calendar_secondary,Houston,episode_vs_reference,2022,1.543333124089694,True
phase_calendar_secondary,Houston,episode_vs_reference,2023,0.7371377105729011,True
phase_calendar_secondary,Houston,episode_vs_reference,2024,1.846917273209737,True
phase_calendar_secondary,Houston,pre1_6_vs_reference,2019,-0.8157545232467274,True
phase_calendar_secondary,Houston,pre1_6_vs_reference,2020,-0.8044469221094371,True
phase_calendar_secondary,Houston,pre1_6_vs_reference,2021,-0.0926298575351977,True
phase_calendar_secondary,Houston,pre1_6_vs_reference,2022,-0.367876615133395,True
phase_calendar_secondary,Houston,pre1_6_vs_reference,2023,-0.6874791408254619,True
phase_calendar_secondary,Houston,pre1_6_vs_reference,2024,-0.3625953873000317,True
phase_calendar_secondary,Houston,post1_2_vs_reference,2019,1.178597831791454,True
phase_calendar_secondary,Houston,post1_2_vs_reference,2020,0.4361536668737829,True
phase_calendar_secondary,Houston,post1_2_vs_reference,2021,0.5961469294126996,True
phase_calendar_secondary,Houston,post1_2_vs_reference,2022,0.9950767235797836,True
phase_calendar_secondary,Houston,post1_2_vs_reference,2023,0.9573743508569692,True
phase_calendar_secondary,Houston,post1_2_vs_reference,2024,0.801298299511854,True
phase_calendar_secondary,Houston,post3_6_vs_reference,2019,1.0670556863661291,True
phase_calendar_secondary,Houston,post3_6_vs_reference,2020,0.7904634496311339,True
phase_calendar_secondary,Houston,post3_6_vs_reference,2021,0.8711356423449146,True
phase_calendar_secondary,Houston,post3_6_vs_reference,2022,0.7100648576927032,True
phase_calendar_secondary,Houston,post3_6_vs_reference,2023,0.2531067054715209,True
phase_calendar_secondary,Houston,post3_6_vs_reference,2024,0.0630161056040233,True
phase_calendar_secondary,Houston,other_compound_vs_reference,2019,0.7415915801047015,True
phase_calendar_secondary,Houston,other_compound_vs_reference,2020,0.6241111016823235,True
phase_calendar_secondary,Houston,other_compound_vs_reference,2021,0.9882933783955428,True
phase_calendar_secondary,Houston,other_compound_vs_reference,2022,1.0805994767524074,True
phase_calendar_secondary,Houston,other_compound_vs_reference,2023,0.6802253574995021,True
phase_calendar_secondary,Houston,other_compound_vs_reference,2024,1.3250310951299282,True
phase_calendar_secondary,Los Angeles,episode_vs_reference,2019,5.241086678747359,True
phase_calendar_secondary,Los Angeles,episode_vs_reference,2020,5.431361604299361,True
phase_calendar_secondary,Los Angeles,episode_vs_reference,2021,5.689769876739243,True
phase_calendar_secondary,Los Angeles,episode_vs_reference,2022,4.90587861820412,True
phase_calendar_secondary,Los Angeles,episode_vs_reference,2023,5.204428488007257,True
phase_calendar_secondary,Los Angeles,episode_vs_reference,2024,5.500362369768165,True
phase_calendar_secondary,Los Angeles,pre1_6_vs_reference,2019,-0.0720910340664839,True
phase_calendar_secondary,Los Angeles,pre1_6_vs_reference,2020,0.5031782904217882,True
phase_calendar_secondary,Los Angeles,pre1_6_vs_reference,2021,0.0021219082257498,True
phase_calendar_secondary,Los Angeles,pre1_6_vs_reference,2022,-0.6009192273629163,True
phase_calendar_secondary,Los Angeles,pre1_6_vs_reference,2023,0.1718806446967796,True
phase_calendar_secondary,Los Angeles,pre1_6_vs_reference,2024,-0.4036937181576005,True
phase_calendar_secondary,Los Angeles,post1_2_vs_reference,2019,0.7754726034343549,True
phase_calendar_secondary,Los Angeles,post1_2_vs_reference,2020,0.6062506701503483,True
phase_calendar_secondary,Los Angeles,post1_2_vs_reference,2021,1.1990053155781886,True
phase_calendar_secondary,Los Angeles,post1_2_vs_reference,2022,0.8454788560632108,True
phase_calendar_secondary,Los Angeles,post1_2_vs_reference,2023,1.335147291812185,True
phase_calendar_secondary,Los Angeles,post1_2_vs_reference,2024,1.1315964135731935,True
phase_calendar_secondary,Los Angeles,post3_6_vs_reference,2019,-2.4811196722425395,True
phase_calendar_secondary,Los Angeles,post3_6_vs_reference,2020,-1.757479460638192,True
phase_calendar_secondary,Los Angeles,post3_6_vs_reference,2021,-1.8908993176459368,True
phase_calendar_secondary,Los Angeles,post3_6_vs_reference,2022,-1.978663146201706,True
phase_calendar_secondary,Los Angeles,post3_6_vs_reference,2023,-2.0152017598786425,True
phase_calendar_secondary,Los Angeles,post3_6_vs_reference,2024,-2.0889197213368385,True
phase_calendar_secondary,Los Angeles,other_compound_vs_reference,2019,5.711897741593079,True
phase_calendar_secondary,Los Angeles,other_compound_vs_reference,2020,5.898671000108172,True
phase_calendar_secondary,Los Angeles,other_compound_vs_reference,2021,5.26284394011372,True
phase_calendar_secondary,Los Angeles,other_compound_vs_reference,2022,5.469809540036646,True
phase_calendar_secondary,Los Angeles,other_compound_vs_reference,2023,5.905116027287455,True
phase_calendar_secondary,Los Angeles,other_compound_vs_reference,2024,5.53785608365065,True
phase_calendar_secondary,New York,episode_vs_reference,2019,4.158976869590185,True
phase_calendar_secondary,New York,episode_vs_reference,2020,3.904996468748796,True
phase_calendar_secondary,New York,episode_vs_reference,2021,3.38002348793033,True
phase_calendar_secondary,New York,episode_vs_reference,2022,4.478898612776091,True
phase_calendar_secondary,New York,episode_vs_reference,2023,3.749137395421807,True
phase_calendar_secondary,New York,episode_vs_reference,2024,3.768992826159879,True
phase_calendar_secondary,New York,pre1_6_vs_reference,2019,0.4324193913886573,True
phase_calendar_secondary,New York,pre1_6_vs_reference,2020,0.2289380945446372,True
phase_calendar_secondary,New York,pre1_6_vs_reference,2021,-0.1581450445331863,True
phase_calendar_secondary,New York,pre1_6_vs_reference,2022,0.5783216108767597,True
phase_calendar_secondary,New York,pre1_6_vs_reference,2023,0.2659729346433115,True
phase_calendar_secondary,New York,pre1_6_vs_reference,2024,0.4471767486718381,True
phase_calendar_secondary,New York,post1_2_vs_reference,2019,0.816681251395853,True
phase_calendar_secondary,New York,post1_2_vs_reference,2020,0.1781869626557981,True
phase_calendar_secondary,New York,post1_2_vs_reference,2021,0.9846052271092364,True
phase_calendar_secondary,New York,post1_2_vs_reference,2022,0.9827739790965372,True
phase_calendar_secondary,New York,post1_2_vs_reference,2023,0.3460005933873534,True
phase_calendar_secondary,New York,post1_2_vs_reference,2024,0.4488241854311426,True
phase_calendar_secondary,New York,post3_6_vs_reference,2019,0.383053382627035,True
phase_calendar_secondary,New York,post3_6_vs_reference,2020,0.4290864971222212,True
phase_calendar_secondary,New York,post3_6_vs_reference,2021,0.2511875702938277,True
phase_calendar_secondary,New York,post3_6_vs_reference,2022,0.0423489789731278,True
phase_calendar_secondary,New York,post3_6_vs_reference,2023,0.2969865335965035,True
phase_calendar_secondary,New York,post3_6_vs_reference,2024,0.4999855823043766,True
phase_calendar_secondary,New York,other_compound_vs_reference,2019,2.7633863250493125,True
phase_calendar_secondary,New York,other_compound_vs_reference,2020,2.6634966894013115,True
phase_calendar_secondary,New York,other_compound_vs_reference,2021,2.8466557380740136,True
phase_calendar_secondary,New York,other_compound_vs_reference,2022,3.422096257815221,True
phase_calendar_secondary,New York,other_compound_vs_reference,2023,2.588126681792145,True
phase_calendar_secondary,New York,other_compound_vs_reference,2024,2.7540892987602623,True
phase_calendar_secondary,Philadelphia,episode_vs_reference,2019,1.1979678144897272,True
phase_calendar_secondary,Philadelphia,episode_vs_reference,2020,0.9606416687246112,True
phase_calendar_secondary,Philadelphia,episode_vs_reference,2021,0.1896203098449019,True
phase_calendar_secondary,Philadelphia,episode_vs_reference,2022,1.2798473325958073,True
phase_calendar_secondary,Philadelphia,episode_vs_reference,2023,1.2438468588538931,True
phase_calendar_secondary,Philadelphia,episode_vs_reference,2024,1.0552451675356394,True
phase_calendar_secondary,Philadelphia,pre1_6_vs_reference,2019,-0.7764628165672243,True
phase_calendar_secondary,Philadelphia,pre1_6_vs_reference,2020,-0.7830489309620954,True
phase_calendar_secondary,Philadelphia,pre1_6_vs_reference,2021,-0.9887452478112294,True
phase_calendar_secondary,Philadelphia,pre1_6_vs_reference,2022,-0.6972594765506265,True
phase_calendar_secondary,Philadelphia,pre1_6_vs_reference,2023,-0.5422327807359426,True
phase_calendar_secondary,Philadelphia,pre1_6_vs_reference,2024,-0.6113705260153062,True
phase_calendar_secondary,Philadelphia,post1_2_vs_reference,2019,-0.6872338310994347,True
phase_calendar_secondary,Philadelphia,post1_2_vs_reference,2020,-1.2123373765999763,True
phase_calendar_secondary,Philadelphia,post1_2_vs_reference,2021,-1.0269946972020298,True
phase_calendar_secondary,Philadelphia,post1_2_vs_reference,2022,-0.635335606477773,True
phase_calendar_secondary,Philadelphia,post1_2_vs_reference,2023,-0.974852128010307,True
phase_calendar_secondary,Philadelphia,post1_2_vs_reference,2024,-0.7534940979493826,True
phase_calendar_secondary,Philadelphia,post3_6_vs_reference,2019,0.1856261881169925,True
phase_calendar_secondary,Philadelphia,post3_6_vs_reference,2020,-0.0341630651485125,True
phase_calendar_secondary,Philadelphia,post3_6_vs_reference,2021,-0.1312035116971485,True
phase_calendar_secondary,Philadelphia,post3_6_vs_reference,2022,0.0438505573058144,True
phase_calendar_secondary,Philadelphia,post3_6_vs_reference,2023,0.4067062110036165,True
phase_calendar_secondary,Philadelphia,post3_6_vs_reference,2024,0.0949388751339325,True
phase_calendar_secondary,Philadelphia,other_compound_vs_reference,2019,1.1992868729103583,True
phase_calendar_secondary,Philadelphia,other_compound_vs_reference,2020,0.9629484988636048,True
phase_calendar_secondary,Philadelphia,other_compound_vs_reference,2021,0.9679295194348624,True
phase_calendar_secondary,Philadelphia,other_compound_vs_reference,2022,0.998554366773862,True
phase_calendar_secondary,Philadelphia,other_compound_vs_reference,2023,0.8974390042346433,True
phase_calendar_secondary,Philadelphia,other_compound_vs_reference,2024,0.8749667892249524,True
phase_calendar_secondary,Phoenix,episode_vs_reference,2019,5.307765776666846,True
phase_calendar_secondary,Phoenix,episode_vs_reference,2020,4.344147786396965,True
phase_calendar_secondary,Phoenix,episode_vs_reference,2021,5.938919094087481,True
phase_calendar_secondary,Phoenix,episode_vs_reference,2022,5.31178768534839,True
phase_calendar_secondary,Phoenix,episode_vs_reference,2023,5.626394899144848,True
phase_calendar_secondary,Phoenix,episode_vs_reference,2024,5.575603540661385,True
phase_calendar_secondary,Phoenix,pre1_6_vs_reference,2019,1.3819685252566023,True
phase_calendar_secondary,Phoenix,pre1_6_vs_reference,2020,0.8499661705338536,True
phase_calendar_secondary,Phoenix,pre1_6_vs_reference,2021,2.0757487536385253,True
phase_calendar_secondary,Phoenix,pre1_6_vs_reference,2022,1.3945975211544004,True
phase_calendar_secondary,Phoenix,pre1_6_vs_reference,2023,1.4278316151781452,True
phase_calendar_secondary,Phoenix,pre1_6_vs_reference,2024,1.5004755548899449,True
phase_calendar_secondary,Phoenix,post1_2_vs_reference,2019,0.3412865281426182,True
phase_calendar_secondary,Phoenix,post1_2_vs_reference,2020,0.395652432522636,True
phase_calendar_secondary,Phoenix,post1_2_vs_reference,2021,0.4183218458341853,True
phase_calendar_secondary,Phoenix,post1_2_vs_reference,2022,0.3577484321091118,True
phase_calendar_secondary,Phoenix,post1_2_vs_reference,2023,0.298598007178392,True
phase_calendar_secondary,Phoenix,post1_2_vs_reference,2024,0.3206474312493025,True
phase_calendar_secondary,Phoenix,post3_6_vs_reference,2019,-0.0147490167023388,True
