model,city,contrast,estimate_ppb,estimable,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_valid,bootstrap_failed,bootstrap_attempted,bootstrap_status,jackknife_se,jackknife_lower,jackknife_upper,jackknife_status,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
period_2019_2022,Phoenix,heat_only_vs_reference,-0.029131418471820436,True,-1.071258612746144,1.0467332043389426,5000,0,5000,conditional_diagnostic,0.6363040342641351,-2.054134841352835,1.9958720044091942,delete_year_jackknife_diagnostic_t_df_3,3949,856,6,924,48,10,5,27,4,4,15,15,331.2243436535848,2.930259119262279,856.0,48,10,2073,451,663,148,1089,230,76,17
period_2019_2022,Phoenix,wind_only_vs_reference,3.2357632718086276,True,2.84256941442054,3.522011013182767,5000,0,5000,conditional_diagnostic,0.20803879973976802,2.5736909622211455,3.8978355813961096,delete_year_jackknife_diagnostic_t_df_3,3949,856,6,924,48,10,5,27,4,4,15,15,331.2243436535848,2.930259119262279,856.0,48,10,2073,451,663,148,1089,230,76,17
period_2019_2022,Phoenix,other_compound_vs_reference,2.5477350140378867,True,0.8204356926640397,4.758368103222519,5000,0,5000,conditional_diagnostic,1.469724251536593,-2.1295835000506065,7.22505352812638,delete_year_jackknife_diagnostic_t_df_3,3949,856,6,924,48,10,5,27,4,4,15,15,331.2243436535848,2.930259119262279,856.0,48,10,2073,451,663,148,1089,230,76,17
period_2019_2022,Phoenix,episode_vs_wind_only,0.7270587174029939,True,-0.3186921980785238,2.897378918314213,4699,301,5000,conditional_diagnostic,1.798348857519547,-4.996089959821266,6.4502073946272525,delete_year_jackknife_diagnostic_t_df_3,3949,856,6,924,48,10,5,27,4,4,15,15,331.2243436535848,2.930259119262279,856.0,48,10,2073,451,663,148,1089,230,76,17
period_2019_2022,Phoenix,episode_vs_heat_only,3.9919534076834418,True,1.975256627007842,6.850584729203215,4699,301,5000,conditional_diagnostic,2.1908706396283155,-2.980374764756245,10.964281580123128,delete_year_jackknife_diagnostic_t_df_3,3949,856,6,924,48,10,5,27,4,4,15,15,331.2243436535848,2.930259119262279,856.0,48,10,2073,451,663,148,1089,230,76,17
period_2019_2022,San Diego,episode_vs_reference,2.6023980633618837,True,1.768791936172558,2.809285541869866,5000,0,5000,conditional_diagnostic,0.35063291635051,1.4865276342113518,3.718268492512416,delete_year_jackknife_diagnostic_t_df_3,3162,856,4,753,190,49,18,75,4,4,15,15,652.9424102869365,1.6775620502485793,856.0,190,49,1815,497,395,102,664,182,98,26
period_2019_2022,San Diego,heat_only_vs_reference,0.9905461702015086,True,0.6353888168206199,1.191662360645645,5000,0,5000,conditional_diagnostic,0.11006337053596289,0.6402754032922617,1.3408169371107554,delete_year_jackknife_diagnostic_t_df_3,3162,856,4,753,190,49,18,75,4,4,15,15,652.9424102869365,1.6775620502485793,856.0,190,49,1815,497,395,102,664,182,98,26
period_2019_2022,San Diego,wind_only_vs_reference,1.1596520903748326,True,0.6905070137799864,1.5920511521634788,5000,0,5000,conditional_diagnostic,0.28610562718859045,0.24913629420762506,2.0701678865420403,delete_year_jackknife_diagnostic_t_df_3,3162,856,4,753,190,49,18,75,4,4,15,15,652.9424102869365,1.6775620502485793,856.0,190,49,1815,497,395,102,664,182,98,26
period_2019_2022,San Diego,other_compound_vs_reference,2.6047620231406943,True,2.061678748668772,3.1232205202853534,5000,0,5000,conditional_diagnostic,0.1948622299007349,1.984623439553756,3.2249006067276325,delete_year_jackknife_diagnostic_t_df_3,3162,856,4,753,190,49,18,75,4,4,15,15,652.9424102869365,1.6775620502485793,856.0,190,49,1815,497,395,102,664,182,98,26
period_2019_2022,San Diego,episode_vs_wind_only,1.442745972987051,True,0.378979142296074,1.9379303113549744,5000,0,5000,conditional_diagnostic,0.48984936410995383,-0.1161733259702451,3.001665271944347,delete_year_jackknife_diagnostic_t_df_3,3162,856,4,753,190,49,18,75,4,4,15,15,652.9424102869365,1.6775620502485793,856.0,190,49,1815,497,395,102,664,182,98,26
period_2019_2022,San Diego,episode_vs_heat_only,1.6118518931603751,True,0.766170939899607,1.9715692766894617,5000,0,5000,conditional_diagnostic,0.38254898532090376,0.3944102882358336,2.8292934980849167,delete_year_jackknife_diagnostic_t_df_3,3162,856,4,753,190,49,18,75,4,4,15,15,652.9424102869365,1.6775620502485793,856.0,190,49,1815,497,395,102,664,182,98,26
period_2019_2022,Seattle,episode_vs_reference,7.612751073196807,True,3.66933047062534,12.551113672155092,5000,0,5000,conditional_diagnostic,2.6595133065840657,-0.85100722319451,16.076509369588123,delete_year_jackknife_diagnostic_t_df_3,1672,856,2,391,44,23,9,64,4,4,15,15,453.28674963300244,3.460381389932363,856.0,44,23,947,483,222,115,381,194,78,41
period_2019_2022,Seattle,heat_only_vs_reference,3.060807566644863,True,1.5240708563518566,4.508089802144651,5000,0,5000,conditional_diagnostic,1.0397839487322904,-0.24824901929151855,6.369864152581245,delete_year_jackknife_diagnostic_t_df_3,1672,856,2,391,44,23,9,64,4,4,15,15,453.28674963300244,3.460381389932363,856.0,44,23,947,483,222,115,381,194,78,41
period_2019_2022,Seattle,wind_only_vs_reference,3.8315396632311103,True,3.5319765656463056,4.33076570408011,5000,0,5000,conditional_diagnostic,0.2594292186023964,3.0059201050072746,4.657159221454946,delete_year_jackknife_diagnostic_t_df_3,1672,856,2,391,44,23,9,64,4,4,15,15,453.28674963300244,3.460381389932363,856.0,44,23,947,483,222,115,381,194,78,41
period_2019_2022,Seattle,other_compound_vs_reference,8.251883758390779,True,6.387170342655635,11.032520835976623,5000,0,5000,conditional_diagnostic,1.3342515773083794,4.005699755866767,12.49806776091479,delete_year_jackknife_diagnostic_t_df_3,1672,856,2,391,44,23,9,64,4,4,15,15,453.28674963300244,3.460381389932363,856.0,44,23,947,483,222,115,381,194,78,41
period_2019_2022,Seattle,episode_vs_wind_only,3.781211409965697,True,0.13695455973082904,8.89633412244439,5000,0,5000,conditional_diagnostic,2.574776389693068,-4.412876198344731,11.975299018276125,delete_year_jackknife_diagnostic_t_df_3,1672,856,2,391,44,23,9,64,4,4,15,15,453.28674963300244,3.460381389932363,856.0,44,23,947,483,222,115,381,194,78,41
period_2019_2022,Seattle,episode_vs_heat_only,4.551943506551944,True,1.5248647488058582,8.04302387001044,5000,0,5000,conditional_diagnostic,1.6467393573283848,-0.6887160769430416,9.79260309004693,delete_year_jackknife_diagnostic_t_df_3,1672,856,2,391,44,23,9,64,4,4,15,15,453.28674963300244,3.460381389932363,856.0,44,23,947,483,222,115,381,194,78,41
