period,classification,city,regime,variable,n,mean,median,q25,q75,minimum,maximum,sd
2019_2024,wind_duration_class_weather_calendar,Houston,isolated_wind_only,wind_speed_10m_mean,66,6.987373737373738,7.2958333333333325,6.402083333333334,7.75,4.55,8.183333333333334,0.9304456730401568
2019_2024,wind_duration_class_weather_calendar,Houston,isolated_wind_only,relative_humidity_2m_mean,66,77.04482323232324,78.72916666666666,71.79166666666666,82.17708333333334,55.29166666666666,92.875,8.349744451429032
2019_2024,wind_duration_class_weather_calendar,Houston,isolated_wind_only,precipitation_sum,66,4.61060606060606,0.95,0.0,7.1000000000000005,0.0,34.300000000000004,7.098518345680506
2019_2024,wind_duration_class_weather_calendar,Houston,isolated_wind_only,shortwave_radiation_sum,66,19.14981818181818,18.8298,15.5061,22.6593,8.208,28.6164,4.991191469622616
2019_2024,wind_duration_class_weather_calendar,Houston,isolated_wind_only,wind_direction_10m_dominant,66,150.57933610898976,137.84814273171315,110.89289819503668,175.0196022176391,4.9413684077985565,352.56540451125045,74.902158118814
2019_2024,wind_duration_class_weather_calendar,Houston,isolated_wind_only,pure_wind_run_days,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019_2024,wind_duration_class_weather_calendar,Houston,isolated_wind_only,low_wind_run_days,66,1.893939393939394,1.0,1.0,1.0,1.0,9.0,1.9932871025503254
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,temperature_2m_max,989,30.70758341759353,31.3,27.9,33.9,13.2,41.9,4.448230454288715
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,wind_speed_10m_mean,989,12.214682339063028,11.454166666666666,9.25,14.65,4.308333333333333,34.85,4.069713315377588
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,relative_humidity_2m_mean,989,74.82764577013818,76.08333333333333,70.375,81.0,28.70833333333333,97.5,9.637536908123018
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,precipitation_sum,989,3.8792719919110215,0.3,0.0,2.5,0.0,162.9,10.486060975080752
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,shortwave_radiation_sum,989,19.699207280080888,20.9052,16.372799999999998,23.9976,2.124,30.258,5.837127028859323
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,wind_direction_10m_dominant,989,155.9108082441079,159.0046935107444,113.60833691858323,190.6016275461788,1.0627890111781586,358.9277565825293,74.6398703541672
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,pure_wind_run_days,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,wind_duration_class_weather_calendar,Houston,not_wind_only,low_wind_run_days,989,0.993933265925177,0.0,0.0,0.0,0.0,23.0,3.8171734778386117
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,temperature_2m_max,229,30.895633187772926,31.3,29.9,32.3,22.5,33.4,1.9687198988929964
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,wind_speed_10m_mean,229,6.3745269286754,6.454166666666667,5.625,7.291666666666667,3.6791666666666663,8.204166666666667,1.1512664600833276
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,relative_humidity_2m_mean,229,78.37445414847161,80.08333333333333,74.33333333333333,83.58333333333333,53.16666666666666,92.29166666666669,7.809695383864277
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,precipitation_sum,229,4.740611353711791,1.7,0.0,7.4,0.0,39.6,6.749929276565974
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,shortwave_radiation_sum,229,18.92332925764192,19.512,16.2504,21.8556,5.8824,27.6192,4.342142812110518
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,wind_direction_10m_dominant,229,144.7116768158111,138.58808841275487,90.0736243219866,185.4185455064897,2.6342062930408554,359.5023800545546,78.35606182102184
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,pure_wind_run_days,229,4.930131004366812,4.0,3.0,6.0,2.0,15.0,3.2055886615367712
2019_2024,wind_duration_class_weather_calendar,Houston,persistent_wind_only,low_wind_run_days,229,5.943231441048035,5.0,3.0,8.0,2.0,15.0,3.6347868543976367
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,temperature_2m_max,64,27.4375,29.049999999999997,24.875,30.625,16.9,32.3,4.158277268445413
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,wind_speed_10m_mean,64,5.8291666666666675,5.9875,5.5843750000000005,6.151041666666666,4.220833333333333,6.4,0.48972522710185623
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,relative_humidity_2m_mean,64,62.742838541666664,63.45833333333333,59.63541666666666,67.53125,24.541666666666668,79.5,9.102216170437632
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,precipitation_sum,64,0.37812500000000004,0.0,0.0,0.0,0.0,9.8,1.4828617495417329
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,shortwave_radiation_sum,64,23.62516875,24.768,19.6677,27.936,12.8664,31.1364,5.149082081268744
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,wind_direction_10m_dominant,64,214.27744414129768,213.11035772162552,204.17555959897032,222.00593632134647,162.1549724562054,355.95607511725404,27.267110921380187
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,pure_wind_run_days,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019_2024,wind_duration_class_weather_calendar,Los Angeles,isolated_wind_only,low_wind_run_days,64,2.265625,1.0,1.0,3.0,1.0,11.0,2.324761039093887
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,temperature_2m_max,982,27.791140529531567,27.75,23.825,32.175000000000004,13.2,44.9,5.281778046252468
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,wind_speed_10m_mean,982,7.272102002715546,7.1625000000000005,6.641666666666667,7.791666666666667,3.8375,14.575,1.1169508392450087
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,relative_humidity_2m_mean,982,60.85989477257298,63.79166666666666,55.760416666666664,69.16666666666667,10.041666666666666,86.83333333333333,12.245448327914731
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,precipitation_sum,982,0.2738289205702648,0.0,0.0,0.0,0.0,45.3,2.060921629899057
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,shortwave_radiation_sum,982,25.570847657841146,27.1206,23.5143,29.0259,3.1176,32.2992,4.844813561094288
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,wind_direction_10m_dominant,982,208.26904032969617,206.69861854461675,196.50789865893955,220.0311247872624,0.8286237982664667,358.19236171343266,37.11159980299119
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,pure_wind_run_days,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,wind_duration_class_weather_calendar,Los Angeles,not_wind_only,low_wind_run_days,982,0.9592668024439919,0.0,0.0,0.0,0.0,29.0,3.6451090871166514
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,temperature_2m_max,238,26.573529411764707,27.1,23.9,29.275,17.2,32.2,3.5317267476131846
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,wind_speed_10m_mean,238,5.51484593837535,5.629166666666666,5.128125,6.020833333333334,3.1,6.404166666666666,0.6341318663637381
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,relative_humidity_2m_mean,238,64.41036414565825,66.625,57.875,72.375,19.166666666666668,80.95833333333333,10.581538601402919
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,precipitation_sum,238,0.03907563025210084,0.0,0.0,0.0,0.0,1.3,0.16696087920288472
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,shortwave_radiation_sum,238,20.98108739495798,20.5398,17.6607,24.804000000000002,7.4988,31.0824,4.61065057954687
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,wind_direction_10m_dominant,238,211.562715536715,210.79184963475743,199.20219086094392,224.119425286976,3.4089227032683627,342.4280121228805,39.90298351885761
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,pure_wind_run_days,238,6.579831932773109,5.0,3.0,8.0,2.0,16.0,4.438983040716561
2019_2024,wind_duration_class_weather_calendar,Los Angeles,persistent_wind_only,low_wind_run_days,238,10.831932773109244,7.0,4.0,17.0,2.0,29.0,8.853061476938292
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,temperature_2m_max,121,22.835537190082643,24.2,19.7,27.0,8.9,28.7,5.06897194547593
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,wind_speed_10m_mean,121,6.943732782369144,7.154166666666666,6.245833333333334,7.670833333333333,4.541666666666667,8.141666666666667,0.9244007887693907
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,relative_humidity_2m_mean,121,72.71522038567493,73.625,65.5,80.0,45.583333333333336,90.70833333333331,9.477152330400624
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,precipitation_sum,121,2.693388429752066,0.2,0.0,2.8000000000000003,0.0,26.0,5.233700659144702
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,shortwave_radiation_sum,121,17.470621487603307,17.9136,13.176,21.6324,4.266,30.9816,5.65266240420103
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,wind_direction_10m_dominant,121,184.14021754268262,175.5655257663733,123.96290222829232,251.02407786327885,4.688037661023405,354.37037817136047,85.3534529953771
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,pure_wind_run_days,121,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019_2024,wind_duration_class_weather_calendar,New York,isolated_wind_only,low_wind_run_days,121,1.3471074380165289,1.0,1.0,1.0,1.0,7.0,0.9722032006534856
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,temperature_2m_max,991,23.089404641775985,23.8,18.3,28.55,3.7,35.5,6.4057753888236855
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,wind_speed_10m_mean,991,11.681012445341407,10.895833333333334,8.99375,13.610416666666667,4.116666666666666,29.504166666666663,3.775630109706451
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,relative_humidity_2m_mean,991,69.0405734947864,69.625,61.4375,77.3125,29.666666666666668,94.16666666666669,11.622332137019963
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,precipitation_sum,991,3.5683148335015136,0.1,0.0,3.1,0.0,102.6,8.25600761281141
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,shortwave_radiation_sum,991,18.55647790110999,20.0484,13.5918,24.3126,0.7919999999999999,30.8484,7.3156737443632425
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,wind_direction_10m_dominant,991,201.74778365614583,223.5169415669059,116.88211669682957,286.1943160051861,0.3581138259815105,359.96536098402,98.48347080560312
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,pure_wind_run_days,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,wind_duration_class_weather_calendar,New York,not_wind_only,low_wind_run_days,991,0.3340060544904137,0.0,0.0,0.0,0.0,10.0,1.2658865205031566
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,temperature_2m_max,172,23.287790697674417,23.85,20.7,26.650000000000002,12.1,28.7,3.9040871973900946
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,wind_speed_10m_mean,172,6.607170542635659,6.722916666666667,5.883333333333333,7.418749999999999,3.654166666666667,8.15,0.9840947285107998
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,relative_humidity_2m_mean,172,75.70227713178294,78.16666666666666,69.97916666666667,83.29166666666667,46.25,95.33333333333331,10.409442605293442
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,precipitation_sum,172,2.419186046511628,0.05,0.0,2.25,0.0,26.3,5.0373497894087915
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,shortwave_radiation_sum,172,16.08289534883721,15.872399999999999,11.2644,21.0429,2.286,30.8628,6.629201258033309
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,wind_direction_10m_dominant,172,171.15864372059187,168.53349290877458,98.7558335362464,245.6589712071726,8.235561421103291,349.5305011919148,94.60517759419794
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,pure_wind_run_days,172,3.046511627906977,3.0,2.0,4.0,2.0,5.0,1.0191956092539256
2019_2024,wind_duration_class_weather_calendar,New York,persistent_wind_only,low_wind_run_days,172,3.366279069767442,3.0,2.0,4.0,2.0,10.0,1.6328578230215385
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,temperature_2m_max,109,25.519266055045875,26.9,23.4,29.0,8.7,30.8,4.5940677743799485
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,wind_speed_10m_mean,109,6.679396024464831,6.770833333333333,6.1875,7.475,4.1375,7.841666666666668,0.8554044469697193
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,relative_humidity_2m_mean,109,67.64946483180428,66.25,58.333333333333336,78.0,41.583333333333336,92.66666666666669,11.777521467949922
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,precipitation_sum,109,2.8688073394495417,0.0,0.0,2.9,0.0,25.9,5.581097350742429
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,shortwave_radiation_sum,109,17.965915596330273,18.7596,12.78,23.6556,3.7008,31.3056,6.862447876415074
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,wind_direction_10m_dominant,109,190.15551245417137,213.49681954720165,88.84046829530547,286.1945007845634,2.667698250174033,349.351574080514,102.5777453934258
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,pure_wind_run_days,109,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019_2024,wind_duration_class_weather_calendar,Philadelphia,isolated_wind_only,low_wind_run_days,109,1.2844036697247707,1.0,1.0,1.0,1.0,6.0,0.7339863647848728
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,temperature_2m_max,970,25.110309278350517,26.0,20.3,30.8,6.2,37.5,6.589252038153348
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,wind_speed_10m_mean,970,11.506975945017182,10.720833333333331,8.977083333333333,13.354166666666666,3.4791666666666665,27.679166666666664,3.674680075107426
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,relative_humidity_2m_mean,970,64.81984536082474,65.4375,56.09375,74.0,23.83333333333333,95.25,13.028675079649014
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,precipitation_sum,970,3.477216494845361,0.1,0.0,2.975,0.0,62.6,7.701137551809116
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,shortwave_radiation_sum,970,18.80944329896907,20.1276,14.5386,24.2091,0.8136,31.356,7.109505759649006
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,wind_direction_10m_dominant,970,210.0255076877528,226.66009445013978,147.32990361660003,287.6977621734745,2.219441785332548,359.7647035809854,94.67851208125147
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,pure_wind_run_days,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,wind_duration_class_weather_calendar,Philadelphia,not_wind_only,low_wind_run_days,970,0.24123711340206186,0.0,0.0,0.0,0.0,8.0,0.9940745578099014
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,temperature_2m_max,205,25.551707317073166,26.8,22.6,28.8,15.0,30.8,3.9526684350010997
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,wind_speed_10m_mean,205,6.314552845528456,6.470833333333334,5.65,7.154166666666666,3.0083333333333333,7.845833333333334,1.0805372270899378
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,relative_humidity_2m_mean,205,71.13821138211382,72.91666666666667,63.29166666666666,79.625,42.5,92.54166666666669,10.858011574784246
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,precipitation_sum,205,2.95219512195122,0.1,0.0,2.4,0.0,64.3,7.1758416573355746
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,shortwave_radiation_sum,205,16.565198048780488,16.614,12.528,20.9484,2.6028,30.4596,5.99087436578859
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,wind_direction_10m_dominant,205,188.70898401381174,188.36587347065077,115.19954651791276,270.41957822704,6.1178245690787145,357.1061189626764,96.5630777110202
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,pure_wind_run_days,205,2.9414634146341463,3.0,2.0,4.0,2.0,6.0,0.9784380333851285
2019_2024,wind_duration_class_weather_calendar,Philadelphia,persistent_wind_only,low_wind_run_days,205,3.268292682926829,3.0,2.0,4.0,2.0,8.0,1.3866377420372908
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,temperature_2m_max,83,36.43855421686747,38.0,33.45,40.2,21.5,41.8,4.632436837664548
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,wind_speed_10m_mean,83,5.904819277108435,5.954166666666667,5.460416666666667,6.420833333333334,4.416666666666667,6.729166666666667,0.5799274416141561
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,relative_humidity_2m_mean,83,26.362449799196785,24.416666666666668,15.770833333333332,35.70833333333333,6.375,64.875,12.250702953497564
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,precipitation_sum,83,0.16987951807228915,0.0,0.0,0.0,0.0,3.1,0.5112717142526926
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,shortwave_radiation_sum,83,25.075171084337356,24.9516,21.6126,29.0106,13.6296,32.9004,4.861239065087642
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,wind_direction_10m_dominant,83,200.45536133616142,211.959428844048,134.7188167172073,266.83756931411676,20.66010594040148,356.9639092946892,90.16191855023598
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,pure_wind_run_days,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019_2024,wind_duration_class_weather_calendar,Phoenix,isolated_wind_only,low_wind_run_days,83,1.1566265060240963,1.0,1.0,1.0,1.0,3.0,0.427183850031678
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,temperature_2m_max,956,37.799372384937236,39.0,34.0,42.5,16.9,47.7,5.786498061445363
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,wind_speed_10m_mean,956,9.208385634588565,8.666666666666666,7.483333333333333,10.260416666666666,4.3500000000000005,25.516666666666666,2.337038965094613
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,relative_humidity_2m_mean,956,23.132452928870293,20.625,15.25,28.260416666666668,6.708333333333333,80.66666666666667,10.700201091475556
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,precipitation_sum,956,0.33765690376569035,0.0,0.0,0.0,0.0,39.0,2.0316924447403735
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,shortwave_radiation_sum,956,26.22801841004184,27.1062,23.6871,29.8521,4.2408,32.7348,4.366265615508128
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,wind_direction_10m_dominant,956,204.2790502935923,227.08045567970953,174.84434415949514,250.784692541832,0.6147167222855885,359.6096799623696,77.15416373952803
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,pure_wind_run_days,956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,wind_duration_class_weather_calendar,Phoenix,not_wind_only,low_wind_run_days,956,0.100418410041841,0.0,0.0,0.0,0.0,8.0,0.5379423981269744
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,temperature_2m_max,245,34.25510204081632,35.1,31.4,38.0,16.4,41.8,4.638879759152297
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,wind_speed_10m_mean,245,5.669438775510203,5.75,5.170833333333333,6.25,3.5416666666666665,6.720833333333334,0.7226073314918808
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,relative_humidity_2m_mean,245,33.94761904761905,29.541666666666668,19.33333333333333,44.833333333333336,8.416666666666666,84.91666666666667,17.53308591708705
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,precipitation_sum,245,0.896326530612245,0.0,0.0,0.0,0.0,30.000000000000004,3.7249527964208795
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,shortwave_radiation_sum,245,22.991980408163265,22.8348,19.2996,26.6724,6.588,32.3784,4.847671811202032
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,wind_direction_10m_dominant,245,158.53333274602792,149.67684227003068,65.10116082797563,253.15159087078445,0.6952748352678513,359.57302239090154,105.18115081818455
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,pure_wind_run_days,245,3.8816326530612244,3.0,2.0,6.0,2.0,8.0,2.089755796913287
2019_2024,wind_duration_class_weather_calendar,Phoenix,persistent_wind_only,low_wind_run_days,245,3.946938775510204,3.0,2.0,6.0,2.0,8.0,2.1504004622105954
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,temperature_2m_max,80,25.02375,25.799999999999997,22.575000000000003,27.8,17.3,29.6,3.2277375291312067
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,wind_speed_10m_mean,80,6.242239583333333,6.327083333333334,6.092708333333333,6.513541666666667,5.3,6.645833333333333,0.35002558158847513
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,relative_humidity_2m_mean,80,69.7,70.72916666666666,65.48958333333333,74.41666666666667,48.04166666666666,82.66666666666667,7.426918908442039
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,precipitation_sum,80,0.11000000000000001,0.0,0.0,0.0,0.0,1.9,0.35883073122418885
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,shortwave_radiation_sum,80,24.75099,26.198999999999998,21.8007,29.3157,9.1908,31.6728,5.604890617787923
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,wind_direction_10m_dominant,80,257.3425709492986,259.0302497637523,244.2296832188158,277.0299347857388,47.97818355432787,322.6071370260794,34.44116972166256
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,pure_wind_run_days,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019_2024,wind_duration_class_weather_calendar,San Diego,isolated_wind_only,low_wind_run_days,80,1.5125,1.0,1.0,1.0,1.0,9.0,1.558916777441099
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,temperature_2m_max,985,25.881218274111674,26.0,22.3,29.7,14.3,39.8,4.572796743680535
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,wind_speed_10m_mean,985,8.086873942470389,7.649999999999999,7.045833333333333,8.708333333333334,4.9125000000000005,20.383333333333333,1.7987216428263173
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,relative_humidity_2m_mean,985,67.23506768189509,69.45833333333333,64.04166666666667,73.66666666666667,14.416666666666666,90.125,10.852234957857968
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,precipitation_sum,985,0.34121827411167516,0.0,0.0,0.0,0.0,30.700000000000003,1.9457078408910062
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,shortwave_radiation_sum,985,24.88883573604061,26.1792,22.2624,28.7388,3.4236,32.184,5.02065375612422
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,wind_direction_10m_dominant,985,265.2257351957466,275.16956223374666,248.88582987064515,291.6337326665169,12.783232274910114,356.8247482155072,46.12595626658103
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,pure_wind_run_days,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,wind_duration_class_weather_calendar,San Diego,not_wind_only,low_wind_run_days,985,0.5604060913705584,0.0,0.0,0.0,0.0,19.0,2.084265442919453
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,temperature_2m_max,219,25.626027397260277,25.8,23.85,27.7,17.7,29.6,2.536035376417018
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,wind_speed_10m_mean,219,5.870224505327245,6.0,5.541666666666667,6.375,3.633333333333333,6.654166666666666,0.6150790920302848
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,relative_humidity_2m_mean,219,69.4851598173516,70.75,64.97916666666666,75.10416666666666,22.58333333333333,84.58333333333333,8.729507740401731
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,precipitation_sum,219,0.031050228310502286,0.0,0.0,0.0,0.0,4.0,0.2905930226364588
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,shortwave_radiation_sum,219,23.83780273972603,24.0912,19.1934,28.2258,11.1528,31.248,4.7462566084832
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,wind_direction_10m_dominant,219,259.6209717347841,262.53744948841603,247.8434473090498,279.69192034104697,6.720859921649669,358.92407306514616,41.19322320272595
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,pure_wind_run_days,219,3.5753424657534247,3.0,2.0,4.0,2.0,9.0,1.8763458158642619
2019_2024,wind_duration_class_weather_calendar,San Diego,persistent_wind_only,low_wind_run_days,219,5.589041095890411,4.0,2.0,8.0,2.0,19.0,4.4221158633975834
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,temperature_2m_max,106,18.193396226415093,18.25,15.3,21.875,8.5,23.9,4.0589059954136255
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,wind_speed_10m_mean,106,4.870440251572328,5.025,4.529166666666667,5.419791666666667,2.504166666666667,5.8375,0.7426410418439364
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,relative_humidity_2m_mean,106,75.32114779874213,75.77083333333334,70.14583333333333,80.66666666666667,54.16666666666666,91.625,7.878770968678383
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,precipitation_sum,106,1.5179245283018865,0.05,0.0,1.175,0.0,28.6,3.865668110056387
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,shortwave_radiation_sum,106,15.7356,15.4278,9.909,19.9728,2.7792,30.528,6.482361284064848
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,wind_direction_10m_dominant,106,200.93370460250034,205.11698911488782,138.4458537311094,316.0907409154338,1.825048875813996,359.8576762652231,112.37096322967417
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,pure_wind_run_days,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019_2024,wind_duration_class_weather_calendar,Seattle,isolated_wind_only,low_wind_run_days,106,1.4056603773584906,1.0,1.0,1.0,1.0,9.0,1.4194452429888467
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,temperature_2m_max,1020,19.789411764705882,19.5,15.4,24.325,6.4,38.4,5.537908049199839
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,wind_speed_10m_mean,1020,8.897418300653593,7.989583333333334,6.551041666666667,10.375,3.1875,26.9375,3.2888265802429935
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,relative_humidity_2m_mean,1020,73.53803104575162,73.3125,67.73958333333333,79.71875,32.291666666666664,95.58333333333331,8.644912474884503
