model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
p85_p30_min2_sep7,heat_only_vs_reference,Denver,0.8039173580210814,True,6040,1284,5,1461,29,6,3,32,6,6,15,15,253.04933161702465,3.3537566978867543,1284.0,29,6,3461,735,757,164,1673,353,120,26
p85_p30_min2_sep7,heat_only_vs_reference,Houston,-1.6457119108190714,True,10963,1284,10,2687,365,44,15,79,6,6,15,15,476.50461014625745,3.190894859123139,1284.0,365,44,6093,703,1367,168,2836,334,302,35
p85_p30_min2_sep7,heat_only_vs_reference,Los Angeles,0.9021366606875956,True,9253,1284,8,2148,439,60,20,97,6,6,15,15,802.9001812993454,3.238015733189055,1283.9999999999998,439,60,5576,771,606,84,2368,332,264,37
p85_p30_min2_sep7,heat_only_vs_reference,New York,1.1593352294840034,True,10742,1284,9,2527,363,44,16,75,6,6,15,15,218.1012775087341,3.779768335133974,1284.0,363,44,6603,789,882,104,2632,316,262,31
p85_p30_min2_sep7,heat_only_vs_reference,Philadelphia,0.8164647791951707,True,5975,1284,6,1435,114,26,10,51,6,6,15,15,166.52940601583668,3.403691285135165,1284.0,114,26,3586,768,571,126,1589,339,115,25
p85_p30_min2_sep7,heat_only_vs_reference,Phoenix,-0.04932872513837357,True,5991,1284,6,1414,28,6,3,33,6,6,15,15,413.74068546767046,2.868069344308712,1284.0,28,6,3306,712,894,195,1639,344,124,27
p85_p30_min2_sep7,heat_only_vs_reference,San Diego,0.5216226000860479,True,5051,1284,5,1198,189,47,16,78,6,6,15,15,651.0561972839024,1.6626367294912812,1284.0,189,47,3008,773,409,102,1321,331,124,31
p85_p30_min2_sep7,heat_only_vs_reference,Seattle,4.526741578295967,True,2447,1282,2,587,59,31,12,75,6,6,15,15,513.9997668942722,3.2879942009990226,1282.0,59,31,1494,782,244,132,568,293,82,44
p85_p30_min2_sep7,wind_only_vs_reference,Atlanta,1.862232584186174,True,3701,1284,3,868,208,72,23,105,6,6,15,15,230.85253429559697,2.9660068461883107,1283.9999999999998,208,72,2343,812,283,104,771,263,96,33
p85_p30_min2_sep7,wind_only_vs_reference,Chicago,4.39687648624616,True,4644,1284,4,1108,62,20,8,65,6,6,15,15,152.1240961756489,3.8378303539282768,1284.0,62,20,2844,770,433,126,1142,323,163,45
p85_p30_min2_sep7,wind_only_vs_reference,Dallas,3.0388808376207574,True,4519,1284,4,1109,68,20,8,52,6,6,15,15,168.6998705098756,2.5268568754535625,1284.0,68,20,2617,721,577,183,1151,328,106,32
p85_p30_min2_sep7,wind_only_vs_reference,Denver,1.2801770062588165,True,6040,1284,5,1461,29,6,3,32,6,6,15,15,253.04933161702465,3.3537566978867543,1284.0,29,6,3461,735,757,164,1673,353,120,26
p85_p30_min2_sep7,wind_only_vs_reference,Houston,3.471211432742953,True,10963,1284,10,2687,365,44,15,79,6,6,15,15,476.50461014625745,3.190894859123139,1284.0,365,44,6093,703,1367,168,2836,334,302,35
p85_p30_min2_sep7,wind_only_vs_reference,Los Angeles,2.4531435388310454,True,9253,1284,8,2148,439,60,20,97,6,6,15,15,802.9001812993454,3.238015733189055,1283.9999999999998,439,60,5576,771,606,84,2368,332,264,37
p85_p30_min2_sep7,wind_only_vs_reference,New York,4.229516669310249,True,10742,1284,9,2527,363,44,16,75,6,6,15,15,218.1012775087341,3.779768335133974,1284.0,363,44,6603,789,882,104,2632,316,262,31
p85_p30_min2_sep7,wind_only_vs_reference,Philadelphia,1.8967928875590467,True,5975,1284,6,1435,114,26,10,51,6,6,15,15,166.52940601583668,3.403691285135165,1284.0,114,26,3586,768,571,126,1589,339,115,25
p85_p30_min2_sep7,wind_only_vs_reference,Phoenix,3.156184875327356,True,5991,1284,6,1414,28,6,3,33,6,6,15,15,413.74068546767046,2.868069344308712,1284.0,28,6,3306,712,894,195,1639,344,124,27
p85_p30_min2_sep7,wind_only_vs_reference,San Diego,1.1469426326310603,True,5051,1284,5,1198,189,47,16,78,6,6,15,15,651.0561972839024,1.6626367294912812,1284.0,189,47,3008,773,409,102,1321,331,124,31
p85_p30_min2_sep7,wind_only_vs_reference,Seattle,3.590143859669202,True,2447,1282,2,587,59,31,12,75,6,6,15,15,513.9997668942722,3.2879942009990226,1282.0,59,31,1494,782,244,132,568,293,82,44
p85_p30_min2_sep7,other_compound_vs_reference,Atlanta,1.2842607740138219,True,3701,1284,3,868,208,72,23,105,6,6,15,15,230.85253429559697,2.9660068461883107,1283.9999999999998,208,72,2343,812,283,104,771,263,96,33
p85_p30_min2_sep7,other_compound_vs_reference,Chicago,4.032332900839727,True,4644,1284,4,1108,62,20,8,65,6,6,15,15,152.1240961756489,3.8378303539282768,1284.0,62,20,2844,770,433,126,1142,323,163,45
p85_p30_min2_sep7,other_compound_vs_reference,Dallas,1.9618236225629424,True,4519,1284,4,1109,68,20,8,52,6,6,15,15,168.6998705098756,2.5268568754535625,1284.0,68,20,2617,721,577,183,1151,328,106,32
p85_p30_min2_sep7,other_compound_vs_reference,Denver,1.090596204656519,True,6040,1284,5,1461,29,6,3,32,6,6,15,15,253.04933161702465,3.3537566978867543,1284.0,29,6,3461,735,757,164,1673,353,120,26
p85_p30_min2_sep7,other_compound_vs_reference,Houston,1.010458316869324,True,10963,1284,10,2687,365,44,15,79,6,6,15,15,476.50461014625745,3.190894859123139,1284.0,365,44,6093,703,1367,168,2836,334,302,35
p85_p30_min2_sep7,other_compound_vs_reference,Los Angeles,2.7641824568145212,True,9253,1284,8,2148,439,60,20,97,6,6,15,15,802.9001812993454,3.238015733189055,1283.9999999999998,439,60,5576,771,606,84,2368,332,264,37
p85_p30_min2_sep7,other_compound_vs_reference,New York,3.1722421931368396,True,10742,1284,9,2527,363,44,16,75,6,6,15,15,218.1012775087341,3.779768335133974,1284.0,363,44,6603,789,882,104,2632,316,262,31
p85_p30_min2_sep7,other_compound_vs_reference,Philadelphia,1.866586362970877,True,5975,1284,6,1435,114,26,10,51,6,6,15,15,166.52940601583668,3.403691285135165,1284.0,114,26,3586,768,571,126,1589,339,115,25
p85_p30_min2_sep7,other_compound_vs_reference,Phoenix,2.221828224459677,True,5991,1284,6,1414,28,6,3,33,6,6,15,15,413.74068546767046,2.868069344308712,1284.0,28,6,3306,712,894,195,1639,344,124,27
p85_p30_min2_sep7,other_compound_vs_reference,San Diego,1.8684854220262328,True,5051,1284,5,1198,189,47,16,78,6,6,15,15,651.0561972839024,1.6626367294912812,1284.0,189,47,3008,773,409,102,1321,331,124,31
p85_p30_min2_sep7,other_compound_vs_reference,Seattle,9.824803340531165,True,2447,1282,2,587,59,31,12,75,6,6,15,15,513.9997668942722,3.2879942009990226,1282.0,59,31,1494,782,244,132,568,293,82,44
p85_p30_min2_sep7,episode_vs_wind_only,Atlanta,0.4697762731338402,True,3701,1284,3,868,208,72,23,105,6,6,15,15,230.85253429559697,2.9660068461883107,1283.9999999999998,208,72,2343,812,283,104,771,263,96,33
p85_p30_min2_sep7,episode_vs_wind_only,Chicago,-0.3076505924317807,True,4644,1284,4,1108,62,20,8,65,6,6,15,15,152.1240961756489,3.8378303539282768,1284.0,62,20,2844,770,433,126,1142,323,163,45
p85_p30_min2_sep7,episode_vs_wind_only,Dallas,-0.25849983937481147,True,4519,1284,4,1109,68,20,8,52,6,6,15,15,168.6998705098756,2.5268568754535625,1284.0,68,20,2617,721,577,183,1151,328,106,32
p85_p30_min2_sep7,episode_vs_wind_only,Denver,1.0972218627066843,True,6040,1284,5,1461,29,6,3,32,6,6,15,15,253.04933161702465,3.3537566978867543,1284.0,29,6,3461,735,757,164,1673,353,120,26
p85_p30_min2_sep7,episode_vs_wind_only,Houston,-1.3927867361759296,True,10963,1284,10,2687,365,44,15,79,6,6,15,15,476.50461014625745,3.190894859123139,1284.0,365,44,6093,703,1367,168,2836,334,302,35
p85_p30_min2_sep7,episode_vs_wind_only,Los Angeles,0.5244662804960862,True,9253,1284,8,2148,439,60,20,97,6,6,15,15,802.9001812993454,3.238015733189055,1283.9999999999998,439,60,5576,771,606,84,2368,332,264,37
p85_p30_min2_sep7,episode_vs_wind_only,New York,0.8356980649997485,True,10742,1284,9,2527,363,44,16,75,6,6,15,15,218.1012775087341,3.779768335133974,1284.0,363,44,6603,789,882,104,2632,316,262,31
p85_p30_min2_sep7,episode_vs_wind_only,Philadelphia,0.2092013615358277,True,5975,1284,6,1435,114,26,10,51,6,6,15,15,166.52940601583668,3.403691285135165,1284.0,114,26,3586,768,571,126,1589,339,115,25
p85_p30_min2_sep7,episode_vs_wind_only,Phoenix,-0.40139997728277166,True,5991,1284,6,1414,28,6,3,33,6,6,15,15,413.74068546767046,2.868069344308712,1284.0,28,6,3306,712,894,195,1639,344,124,27
p85_p30_min2_sep7,episode_vs_wind_only,San Diego,1.5819856698900432,True,5051,1284,5,1198,189,47,16,78,6,6,15,15,651.0561972839024,1.6626367294912812,1284.0,189,47,3008,773,409,102,1321,331,124,31
p85_p30_min2_sep7,episode_vs_wind_only,Seattle,3.652516416497443,True,2447,1282,2,587,59,31,12,75,6,6,15,15,513.9997668942722,3.2879942009990226,1282.0,59,31,1494,782,244,132,568,293,82,44
p85_p30_min2_sep7,episode_vs_heat_only,Atlanta,2.6306248032889012,True,3701,1284,3,868,208,72,23,105,6,6,15,15,230.85253429559697,2.9660068461883107,1283.9999999999998,208,72,2343,812,283,104,771,263,96,33
p85_p30_min2_sep7,episode_vs_heat_only,Chicago,3.992791678401886,True,4644,1284,4,1108,62,20,8,65,6,6,15,15,152.1240961756489,3.8378303539282768,1284.0,62,20,2844,770,433,126,1142,323,163,45
p85_p30_min2_sep7,episode_vs_heat_only,Dallas,3.5244634254944907,True,4519,1284,4,1109,68,20,8,52,6,6,15,15,168.6998705098756,2.5268568754535625,1284.0,68,20,2617,721,577,183,1151,328,106,32
p85_p30_min2_sep7,episode_vs_heat_only,Denver,1.5734815109444193,True,6040,1284,5,1461,29,6,3,32,6,6,15,15,253.04933161702465,3.3537566978867543,1284.0,29,6,3461,735,757,164,1673,353,120,26
p85_p30_min2_sep7,episode_vs_heat_only,Houston,3.724136607386095,True,10963,1284,10,2687,365,44,15,79,6,6,15,15,476.50461014625745,3.190894859123139,1284.0,365,44,6093,703,1367,168,2836,334,302,35
p85_p30_min2_sep7,episode_vs_heat_only,Los Angeles,2.075473158639536,True,9253,1284,8,2148,439,60,20,97,6,6,15,15,802.9001812993454,3.238015733189055,1283.9999999999998,439,60,5576,771,606,84,2368,332,264,37
p85_p30_min2_sep7,episode_vs_heat_only,New York,3.9058795048259944,True,10742,1284,9,2527,363,44,16,75,6,6,15,15,218.1012775087341,3.779768335133974,1284.0,363,44,6603,789,882,104,2632,316,262,31
p85_p30_min2_sep7,episode_vs_heat_only,Philadelphia,1.2895294698997037,True,5975,1284,6,1435,114,26,10,51,6,6,15,15,166.52940601583668,3.403691285135165,1284.0,114,26,3586,768,571,126,1589,339,115,25
p85_p30_min2_sep7,episode_vs_heat_only,Phoenix,2.8041136231829578,True,5991,1284,6,1414,28,6,3,33,6,6,15,15,413.74068546767046,2.868069344308712,1284.0,28,6,3306,712,894,195,1639,344,124,27
p85_p30_min2_sep7,episode_vs_heat_only,San Diego,2.2073057024350557,True,5051,1284,5,1198,189,47,16,78,6,6,15,15,651.0561972839024,1.6626367294912812,1284.0,189,47,3008,773,409,102,1321,331,124,31
p85_p30_min2_sep7,episode_vs_heat_only,Seattle,2.715918697870678,True,2447,1282,2,587,59,31,12,75,6,6,15,15,513.9997668942722,3.2879942009990226,1282.0,59,31,1494,782,244,132,568,293,82,44
