model,city,contrast,estimate_ppb,estimable,diagnostic_reason,support_station_days,strata,unique_weather_days,episode_station_days,episode_city_days,observed_episodes,within_rank,parameters,condition_number,contrast_projection_max_error,jackknife_status,jackknife_se,jackknife_lower,jackknife_upper,delete_year_attempted,delete_year_unavailable,unavailable_when_omitting_years,city_year_bootstrap_attempted,city_year_bootstrap_valid,city_year_bootstrap_failed,note
p80_p30_min3_sep7,Phoenix,wind_only_vs_reference,3.1722478153979656,True,estimable_but_ill_conditioned_no_sample_or_model_change,5991,1414,1284,0,0,0,14,15,inf,1.3565537582138631e-15,delete_year_jackknife_diagnostic_t_df_5,0.158219116393533,2.7655326287463216,3.5789630020496097,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Phoenix,other_compound_vs_reference,2.4437816951404376,True,estimable_but_ill_conditioned_no_sample_or_model_change,5991,1414,1284,0,0,0,14,15,inf,2.192690473634684e-15,delete_year_jackknife_diagnostic_t_df_5,0.5361824146484134,1.0654809194576074,3.822082470823268,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Phoenix,episode_vs_wind_only,,False,no_retained_episode_station_days_in_this_city_and_specification,5991,1414,1284,0,0,0,14,15,inf,1.0,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,6,6,2019;2020;2021;2022;2023;2024,5000,0,5000,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Phoenix,episode_vs_heat_only,,False,no_retained_episode_station_days_in_this_city_and_specification,5991,1414,1284,0,0,0,14,15,inf,1.0,unavailable_fewer_than_3_blocks_or_nonidentifiable_deletion,,,,6,6,2019;2020;2021;2022;2023;2024,5000,0,5000,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,San Diego,episode_vs_reference,2.944424923503126,True,estimable,5051,1198,1284,177,44,12,15,15,656.0418022528208,6.328271240363392e-15,delete_year_jackknife_diagnostic_t_df_5,0.7292774655839391,1.069757517334165,4.819092329672087,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,San Diego,heat_only_vs_reference,0.7319556221263214,True,estimable,5051,1198,1284,177,44,12,15,15,656.0418022528208,1.0255685189974884e-14,delete_year_jackknife_diagnostic_t_df_5,0.2767939009209368,0.0204342482040434,1.4434769960485991,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,San Diego,wind_only_vs_reference,1.1735699053384638,True,estimable,5051,1198,1284,177,44,12,15,15,656.0418022528208,1.5959455978986625e-15,delete_year_jackknife_diagnostic_t_df_5,0.149842512909553,0.7883874634470667,1.558752347229861,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,San Diego,other_compound_vs_reference,1.6761279438898469,True,estimable,5051,1198,1284,177,44,12,15,15,656.0418022528208,3.0808688933348094e-15,delete_year_jackknife_diagnostic_t_df_5,0.4357750724345842,0.5559324582664054,2.796323429513288,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,San Diego,episode_vs_wind_only,1.7708550181646625,True,estimable,5051,1198,1284,177,44,12,15,15,656.0418022528208,8.465450562766819e-15,delete_year_jackknife_diagnostic_t_df_5,0.8035993868431148,-0.2948629687827289,3.8365730051120535,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,San Diego,episode_vs_heat_only,2.212469301376805,True,estimable,5051,1198,1284,177,44,12,15,15,656.0418022528208,1.5931700403370996e-14,delete_year_jackknife_diagnostic_t_df_5,0.631145297416678,0.590058664190213,3.8348799385633967,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Seattle,episode_vs_reference,4.653999924582645,True,estimable,2447,587,1282,44,23,6,15,15,515.2414962924169,1.7051790420096165e-14,delete_year_jackknife_diagnostic_t_df_5,4.165941558266185,-6.054893773418855,15.362893622584146,6,0,,5000,4991,9,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Seattle,heat_only_vs_reference,3.7276816258005536,True,estimable,2447,587,1282,44,23,6,15,15,515.2414962924169,4.0197336965884926e-15,delete_year_jackknife_diagnostic_t_df_5,0.8172625706455232,1.6268413067537315,5.828521944847376,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Seattle,wind_only_vs_reference,3.720850803121561,True,estimable,2447,587,1282,44,23,6,15,15,515.2414962924169,9.992007221626409e-16,delete_year_jackknife_diagnostic_t_df_5,0.1643615935637045,3.298345876230463,4.143355730012658,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Seattle,other_compound_vs_reference,7.943789638975234,True,estimable,2447,587,1282,44,23,6,15,15,515.2414962924169,1.5126788710517758e-15,delete_year_jackknife_diagnostic_t_df_5,0.8724977759152203,5.7009627045744855,10.186616573375982,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Seattle,episode_vs_wind_only,0.933149121461084,True,estimable,2447,587,1282,44,23,6,15,15,515.2414962924169,1.7830806388894083e-14,delete_year_jackknife_diagnostic_t_df_5,4.128459176956458,-9.679393047989237,11.545691290911403,6,0,,5000,4991,9,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
p80_p30_min3_sep7,Seattle,episode_vs_heat_only,0.9263182987820912,True,estimable,2447,587,1282,44,23,6,15,15,515.2414962924169,2.0953562185570447e-14,delete_year_jackknife_diagnostic_t_df_5,4.176170503491855,-9.808869740014234,11.661506337578416,6,0,,5000,4991,9,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
